20	86.04484325685972
20.290906698750476	86.05561460918754
20.586044732869844	86.06638496058737
20.885475648548283	86.07715269777509
21.189261887185914	86.08791556511417
21.49746679841394	86.09867077875693
21.810154653305165	86.1094151379605
22.12739065777668	86.12014513220183
22.449240966187475	86.13085704264395
22.77577269513385	86.14154703653413
23.107053937445478	86.15221125322334
23.44315377638505	86.16284588067506
23.784142300054445	86.17344722156223
24.130090616010463	86.18401174831577
24.481070866093134	86.19453614677458
24.837156241469714	86.205017348376
25.1984209978975	86.21545255110746
25.56494047120865	86.22583922970051
25.936791093020236	86.23617513577999
26.3140504066728	86.24645828887536
26.69679708340074	86.25668695935464
27.08511093873791	86.26685964445038
27.47907294916184	86.27697503861228
27.878765268980047	86.28703199944208
28.284271247461966	86.29702951044774
28.695675446220072	86.30696664179955
29.11306365684382	86.31684251018504
29.536522918790062	86.32665623874944
29.966141537533712	86.33640691797716
30.402009102982383	86.34609356822506
30.844216508158908	86.35571510446523
31.29285596815558	86.36527030364056
31.74802103936409	86.37475777488643
32.20980663898519	86.38417593273374
32.67830906482211	86.39352297328607
33.153626015361866	86.40279685326207
33.63585661014871	86.41199527171334
34.125101410453844	86.42111565416815
34.62146244024586	86.43015513891258
35.12504320746613	86.43911056509614
35.635948725613716	86.44797846234216
36.15428553564419	86.4567550415449
36.68016172818701	86.46543618654742
37.21368696608603	86.47401744641243
37.754972507267915	86.482494028019
38.30413122794313	86.49086078874338
38.86127764614443	86.49911222900738
39.4265279456077	86.50724248450314
40.000000000000206	86.51524531792934
40.58181339750116	86.52311411009943
41.1720894657399	86.53084185030835
41.77095129709678	86.53842112587161
42.37852377437204	86.5458441107776
42.9949335968281	86.55310255342636
43.62030930661056	86.56018776346124
44.25478131555359	86.5670905977396
44.89848193237519	86.57380144553377
45.55154539026795	86.58031021310521
46.21410787489121	86.58660630785543
46.88630755277036	86.59267862232612
47.56828460010916	86.59851551840038
48.260181232021196	86.60410481214583
48.962141732186545	86.60943375984041
49.674312482939705	86.61448904583122
50.39684199579528	86.61925677299668
51.129880942417586	86.62372245670902
51.873582186040764	86.62787102332793
52.628100813345895	86.631686814394
53.393594166801776	86.6351535978264
54.17022187747612	86.63825458756347
54.95814589832399	86.6409724732076
55.75753053796041	86.643289461344
56.56854249492426	86.64518733028736
57.39135089244048	86.64664750006607
58.226127313687975	86.6476511194684
59.073045837580466	86.64817917194226
59.932283075067765	86.64821260204931
60.804018205965114	86.64773246401546
61.68843301631817	86.64672009368417
62.58571193631152	86.64515730485657
63.49604207872855	86.64302661058898
64.41961327797075	86.64031146950224
65.35661812964459	86.63699655654247
66.3072520307241	86.63306805691366
