* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:25:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Yaxi Left 53
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 70.435, -15.0570
20.140070, 70.485, -15.5369
20.286013, 70.538, -15.9090
20.433014, 70.600, -16.1899
20.581080, 70.674, -16.4042
20.730219, 70.762, -16.5812
20.880438, 70.863, -16.7513
21.031747, 70.976, -16.9420
21.184151, 71.098, -17.1743
21.337660, 71.226, -17.4618
21.492282, 71.357, -17.8094
21.648024, 71.487, -18.2156
21.804894, 71.616, -18.6735
21.962902, 71.741, -19.1743
22.122054, 71.864, -19.7092
22.282359, 71.983, -20.2720
22.443827, 72.100, -20.8591
22.606464, 72.216, -21.4706
22.770280, 72.330, -22.1083
22.935282, 72.441, -22.7743
23.101481, 72.549, -23.4684
23.268884, 72.652, -24.1866
23.437500, 72.749, -24.9195
23.607337, 72.838, -25.6525
23.778406, 72.921, -26.3674
23.950714, 72.997, -27.0453
24.124271, 73.072, -27.6704
24.299085, 73.148, -28.2346
24.475166, 73.231, -28.7412
24.652524, 73.326, -29.2073
24.831166, 73.437, -29.6628
25.011103, 73.564, -30.1472
25.192344, 73.706, -30.7020
25.374898, 73.857, -31.3631
25.558775, 74.010, -32.1523
25.743984, 74.156, -33.0726
25.930536, 74.286, -34.1058
26.118439, 74.393, -35.2133
26.307704, 74.472, -36.3408
26.498340, 74.522, -37.4240
26.690358, 74.547, -38.3967
26.883768, 74.552, -39.1993
27.078578, 74.549, -39.7893
27.274801, 74.550, -40.1500
27.472445, 74.569, -40.2974
27.671522, 74.616, -40.2805
27.872041, 74.698, -40.1743
28.074014, 74.815, -40.0651
28.277450, 74.963, -40.0327
28.482360, 75.130, -40.1349
28.688755, 75.307, -40.3994
28.896645, 75.481, -40.8231
29.106042, 75.645, -41.3793
29.316956, 75.794, -42.0270
29.529399, 75.926, -42.7214
29.743381, 76.042, -43.4224
29.958914, 76.145, -44.1005
30.176009, 76.241, -44.7396
30.394677, 76.333, -45.3367
30.614929, 76.423, -45.8986
30.836777, 76.513, -46.4370
31.060233, 76.604, -46.9640
31.285309, 76.694, -47.4883
31.512015, 76.783, -48.0135
31.740364, 76.870, -48.5389
31.970368, 76.955, -49.0613
32.202038, 77.039, -49.5770
32.435387, 77.122, -50.0848
32.670428, 77.206, -50.5864
32.907171, 77.292, -51.0858
33.145630, 77.379, -51.5889
33.385817, 77.467, -52.1014
33.627744, 77.557, -52.6274
33.871425, 77.648, -53.1690
34.116871, 77.738, -53.7259
34.364096, 77.827, -54.2959
34.613112, 77.916, -54.8760
34.863933, 78.004, -55.4627
35.116572, 78.092, -56.0533
35.371041, 78.178, -56.6455
35.627354, 78.265, -57.2384
35.885524, 78.352, -57.8315
36.145566, 78.438, -58.4255
36.407491, 78.525, -59.0209
36.671315, 78.611, -59.6184
36.937051, 78.696, -60.2177
37.204712, 78.780, -60.8177
37.474312, 78.863, -61.4164
37.745867, 78.944, -62.0105
38.019389, 79.023, -62.5969
38.294893, 79.101, -63.1727
38.572393, 79.177, -63.7358
38.851905, 79.253, -64.2858
39.133442, 79.328, -64.8230
39.417019, 79.404, -65.3494
39.702651, 79.480, -65.8676
39.990353, 79.557, -66.3808
40.280139, 79.635, -66.8922
40.572026, 79.714, -67.4049
40.866027, 79.794, -67.9221
41.162159, 79.875, -68.4468
41.460437, 79.957, -68.9823
41.760877, 80.039, -69.5318
42.063493, 80.121, -70.0983
42.368303, 80.203, -70.6833
42.675321, 80.283, -71.2864
42.984564, 80.361, -71.9039
43.296048, 80.436, -72.5296
43.609789, 80.509, -73.1562
43.925803, 80.579, -73.7773
44.244108, 80.648, -74.3896
44.564719, 80.716, -74.9938
44.887653, 80.785, -75.5934
45.212928, 80.854, -76.1926
45.540559, 80.922, -76.7930
45.870565, 80.989, -77.3920
46.202962, 81.055, -77.9843
46.537767, 81.119, -78.5639
46.874999, 81.183, -79.1279
47.214675, 81.250, -79.6787
47.556812, 81.318, -80.2234
47.901428, 81.389, -80.7715
48.248542, 81.462, -81.3312
48.598170, 81.536, -81.9068
48.950333, 81.610, -82.4984
49.305047, 81.683, -83.1034
49.662332, 81.755, -83.7190
50.022206, 81.827, -84.3436
50.384687, 81.897, -84.9764
50.749795, 81.966, -85.6158
51.117549, 82.033, -86.2585
51.487968, 82.098, -86.8992
51.861071, 82.162, -87.5320
52.236878, 82.224, -88.1534
52.615408, 82.285, -88.7626
52.996681, 82.347, -89.3608
53.380716, 82.408, -89.9502
53.767535, 82.468, -90.5321
54.157157, 82.528, -91.1082
54.549602, 82.587, -91.6810
54.944891, 82.646, -92.2552
55.343044, 82.702, -92.8348
55.744083, 82.756, -93.4210
56.148027, 82.806, -94.0110
56.554899, 82.852, -94.6007
56.964719, 82.896, -95.1882
57.377509, 82.937, -95.7744
57.793290, 82.975, -96.3586
58.212084, 83.011, -96.9342
58.633913, 83.046, -97.4889
59.058798, 83.082, -98.0146
59.486763, 83.126, -98.5190
59.917828, 83.180, -99.0292
60.352018, 83.243, -99.5805
60.789353, 83.311, -100.1971
61.229858, 83.379, -100.8784
61.673555, 83.442, -101.6014
62.120467, 83.499, -102.3351
62.570617, 83.553, -103.0563
63.024030, 83.606, -103.7554
63.480728, 83.658, -104.4325
63.940735, 83.710, -105.0908
64.404076, 83.762, -105.7324
64.870775, 83.813, -106.3590
65.340855, 83.863, -106.9727
65.814342, 83.912, -107.5763
66.291260, 83.959, -108.1718
66.771634, 84.004, -108.7603
67.255488, 84.047, -109.3433
67.742849, 84.088, -109.9232
68.233742, 84.128, -110.5037
68.728192, 84.167, -111.0884
69.226225, 84.205, -111.6798
69.727866, 84.241, -112.2783
70.233143, 84.277, -112.8822
70.742082, 84.311, -113.4896
71.254708, 84.345, -114.0991
71.771049, 84.378, -114.7103
72.291131, 84.411, -115.3223
72.814983, 84.443, -115.9331
73.342630, 84.475, -116.5404
73.874101, 84.505, -117.1426
74.409423, 84.536, -117.7394
74.948625, 84.565, -118.3309
75.491733, 84.594, -118.9173
76.038777, 84.622, -119.4990
76.589786, 84.649, -120.0768
77.144787, 84.676, -120.6515
77.703810, 84.702, -121.2238
78.266884, 84.728, -121.7939
78.834038, 84.754, -122.3629
79.405302, 84.779, -122.9321
79.980705, 84.805, -123.5024
80.560278, 84.830, -124.0732
81.144051, 84.855, -124.6425
81.732055, 84.879, -125.2086
82.324319, 84.902, -125.7719
82.920875, 84.925, -126.3334
83.521754, 84.947, -126.8939
84.126987, 84.968, -127.4532
84.736605, 84.987, -128.0102
85.350642, 85.006, -128.5638
85.969128, 85.024, -129.1145
86.592096, 85.042, -129.6643
87.219578, 85.060, -130.2157
87.851607, 85.078, -130.7700
88.488216, 85.095, -131.3269
89.129438, 85.111, -131.8850
89.775306, 85.127, -132.4423
90.425855, 85.141, -132.9969
91.081118, 85.156, -133.5472
91.741129, 85.169, -134.0936
92.405924, 85.183, -134.6376
93.075535, 85.196, -135.1818
93.749999, 85.209, -135.7281
94.429350, 85.221, -136.2770
95.113624, 85.232, -136.8259
95.802856, 85.243, -137.3717
96.497083, 85.252, -137.9119
97.196341, 85.261, -138.4451
97.900666, 85.271, -138.9713
98.610094, 85.279, -139.4896
99.324664, 85.287, -139.9989
100.044411, 85.295, -140.4980
100.769374, 85.303, -140.9878
101.499591, 85.310, -141.4718
102.235098, 85.318, -141.9567
102.975936, 85.326, -142.4509
103.722142, 85.334, -142.9600
104.473756, 85.339, -143.4836
105.230815, 85.343, -144.0165
105.993361, 85.345, -144.5527
106.761433, 85.346, -145.0879
107.535070, 85.347, -145.6198
108.314314, 85.347, -146.1468
109.099204, 85.348, -146.6688
109.889782, 85.349, -147.1857
110.686088, 85.349, -147.6973
111.488165, 85.350, -148.2032
