* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12
* Dated: Jan 12, 2025 9:03:18 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from the rms magnitudes of Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12, Jan 12
* Measurement: Left Ear
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
2441.162109, 79.660
2441.528320, 79.660
2441.894531, 79.660
2442.260742, 79.659
2442.626953, 79.659
2442.993164, 79.659
2443.359375, 79.659
2443.725586, 79.658
2444.091797, 79.658
2444.458008, 79.658
2444.824219, 79.658
2445.190430, 79.657
2445.556641, 79.657
2445.922852, 79.657
2446.289062, 79.657
2446.655273, 79.656
2447.021484, 79.656
2447.387695, 79.656
2447.753906, 79.655
2448.120117, 79.655
2448.486328, 79.655
2448.852539, 79.655
2449.218750, 79.654
2449.584961, 79.654
2449.951172, 79.654
2450.317383, 79.654
2450.683594, 79.653
2451.049805, 79.653
2451.416016, 79.653
2451.782227, 79.653
2452.148438, 79.652
2452.514648, 79.652
2452.880859, 79.652
2453.247070, 79.652
2453.613281, 79.651
2453.979492, 79.651
2454.345703, 79.651
2454.711914, 79.651
2455.078125, 79.651
2455.444336, 79.650
2455.810547, 79.650
2456.176758, 79.650
2456.542969, 79.650
2456.909180, 79.649
2457.275391, 79.649
2457.641602, 79.649
2458.007812, 79.649
2458.374023, 79.648
2458.740234, 79.648
2459.106445, 79.648
2459.472656, 79.648
2459.838867, 79.647
2460.205078, 79.647
2460.571289, 79.647
2460.937500, 79.647
2461.303711, 79.646
2461.669922, 79.646
2462.036133, 79.646
2462.402344, 79.646
2462.768555, 79.646
2463.134766, 79.645
2463.500977, 79.645
2463.867188, 79.645
2464.233398, 79.645
2464.599609, 79.644
2464.965820, 79.644
2465.332031, 79.644
2465.698242, 79.644
2466.064453, 79.644
2466.430664, 79.643
2466.796875, 79.643
2467.163086, 79.643
2467.529297, 79.643
2467.895508, 79.642
2468.261719, 79.642
2468.627930, 79.642
2468.994141, 79.642
2469.360352, 79.642
2469.726562, 79.641
2470.092773, 79.641
2470.458984, 79.641
2470.825195, 79.641
2471.191406, 79.640
2471.557617, 79.640
2471.923828, 79.640
2472.290039, 79.640
2472.656250, 79.640
2473.022461, 79.639
2473.388672, 79.639
2473.754883, 79.639
2474.121094, 79.639
2474.487305, 79.638
2474.853516, 79.638
2475.219727, 79.638
2475.585938, 79.638
2475.952148, 79.638
2476.318359, 79.637
2476.684570, 79.637
2477.050781, 79.637
2477.416992, 79.637
2477.783203, 79.637
2478.149414, 79.636
2478.515625, 79.636
2478.881836, 79.636
2479.248047, 79.636
2479.614258, 79.636
2479.980469, 79.635
2480.346680, 79.635
2480.712891, 79.635
2481.079102, 79.635
2481.445312, 79.635
2481.811523, 79.634
2482.177734, 79.634
2482.543945, 79.634
2482.910156, 79.634
2483.276367, 79.634
2483.642578, 79.633
2484.008789, 79.633
2484.375000, 79.633
2484.741211, 79.633
2485.107422, 79.633
2485.473633, 79.632
2485.839844, 79.632
2486.206055, 79.632
2486.572266, 79.632
2486.938477, 79.632
2487.304688, 79.631
2487.670898, 79.631
2488.037109, 79.631
2488.403320, 79.631
2488.769531, 79.631
2489.135742, 79.630
2489.501953, 79.630
2489.868164, 79.630
2490.234375, 79.630
2490.600586, 79.630
2490.966797, 79.629
2491.333008, 79.629
2491.699219, 79.629
2492.065430, 79.629
2492.431641, 79.629
2492.797852, 79.628
2493.164062, 79.628
2493.530273, 79.628
2493.896484, 79.628
2494.262695, 79.628
2494.628906, 79.628
2494.995117, 79.627
2495.361328, 79.627
2495.727539, 79.627
2496.093750, 79.627
2496.459961, 79.627
2496.826172, 79.626
2497.192383, 79.626
2497.558594, 79.626
2497.924805, 79.626
2498.291016, 79.626
2498.657227, 79.626
2499.023438, 79.625
2499.389648, 79.625
2499.755859, 79.625
2500.122070, 79.625
2500.488281, 79.625
2500.854492, 79.625
2501.220703, 79.624
2501.586914, 79.624
2501.953125, 79.624
2502.319336, 79.624
2502.685547, 79.624
2503.051758, 79.624
2503.417969, 79.623
2503.784180, 79.623
2504.150391, 79.623
2504.516602, 79.623
2504.882812, 79.623
2505.249023, 79.623
2505.615234, 79.622
2505.981445, 79.622
2506.347656, 79.622
2506.713867, 79.622
2507.080078, 79.622
2507.446289, 79.622
2507.812500, 79.622
2508.178711, 79.621
2508.544922, 79.621
2508.911133, 79.621
2509.277344, 79.621
2509.643555, 79.621
2510.009766, 79.621
2510.375977, 79.620
2510.742188, 79.620
2511.108398, 79.620
2511.474609, 79.620
2511.840820, 79.620
2512.207031, 79.620
2512.573242, 79.620
2512.939453, 79.619
2513.305664, 79.619
2513.671875, 79.619
2514.038086, 79.619
2514.404297, 79.619
2514.770508, 79.619
2515.136719, 79.619
2515.502930, 79.619
2515.869141, 79.618
2516.235352, 79.618
2516.601562, 79.618
2516.967773, 79.618
2517.333984, 79.618
2517.700195, 79.618
2518.066406, 79.618
2518.432617, 79.618
2518.798828, 79.617
2519.165039, 79.617
2519.531250, 79.617
2519.897461, 79.617
2520.263672, 79.617
2520.629883, 79.617
2520.996094, 79.617
2521.362305, 79.617
2521.728516, 79.617
2522.094727, 79.616
2522.460938, 79.616
2522.827148, 79.616
2523.193359, 79.616
2523.559570, 79.616
2523.925781, 79.616
2524.291992, 79.616
2524.658203, 79.616
2525.024414, 79.616
2525.390625, 79.616
2525.756836, 79.615
2526.123047, 79.615
2526.489258, 79.615
2526.855469, 79.615
2527.221680, 79.615
2527.587891, 79.615
2527.954102, 79.615
2528.320312, 79.615
2528.686523, 79.615
2529.052734, 79.615
2529.418945, 79.615
2529.785156, 79.615
2530.151367, 79.614
2530.517578, 79.614
2530.883789, 79.614
2531.250000, 79.614
2531.616211, 79.614
2531.982422, 79.614
2532.348633, 79.614
2532.714844, 79.614
2533.081055, 79.614
2533.447266, 79.614
2533.813477, 79.614
2534.179688, 79.614
2534.545898, 79.614
2534.912109, 79.614
2535.278320, 79.614
2535.644531, 79.614
2536.010742, 79.613
2536.376953, 79.613
2536.743164, 79.613
2537.109375, 79.613
2537.475586, 79.613
2537.841797, 79.613
2538.208008, 79.613
2538.574219, 79.613
2538.940430, 79.613
2539.306641, 79.613
2539.672852, 79.613
2540.039062, 79.613
2540.405273, 79.613
2540.771484, 79.613
2541.137695, 79.613
2541.503906, 79.613
2541.870117, 79.613
2542.236328, 79.613
2542.602539, 79.613
2542.968750, 79.613
2543.334961, 79.613
2543.701172, 79.613
2544.067383, 79.613
2544.433594, 79.613
2544.799805, 79.613
2545.166016, 79.613
2545.532227, 79.613
2545.898438, 79.613
2546.264648, 79.613
2546.630859, 79.613
2546.997070, 79.613
2547.363281, 79.613
2547.729492, 79.613
2548.095703, 79.613
2548.461914, 79.613
2548.828125, 79.613
2549.194336, 79.613
2549.560547, 79.613
2549.926758, 79.613
2550.292969, 79.613
2550.659180, 79.613
2551.025391, 79.613
2551.391602, 79.613
2551.757812, 79.613
2552.124023, 79.614
2552.490234, 79.614
2552.856445, 79.614
2553.222656, 79.614
2553.588867, 79.614
2553.955078, 79.614
2554.321289, 79.614
2554.687500, 79.614
2555.053711, 79.614
2555.419922, 79.614
2555.786133, 79.614
2556.152344, 79.614
2556.518555, 79.614
2556.884766, 79.614
2557.250977, 79.615
2557.617188, 79.615
2557.983398, 79.615
2558.349609, 79.615
2558.715820, 79.615
2559.082031, 79.615
2559.448242, 79.615
2559.814453, 79.615
2560.180664, 79.615
2560.546875, 79.615
2560.913086, 79.616
2561.279297, 79.616
2561.645508, 79.616
2562.011719, 79.616
2562.377930, 79.616
2562.744141, 79.616
2563.110352, 79.616
2563.476562, 79.616
2563.842773, 79.617
2564.208984, 79.617
2564.575195, 79.617
2564.941406, 79.617
2565.307617, 79.617
2565.673828, 79.617
2566.040039, 79.618
2566.406250, 79.618
2566.772461, 79.618
2567.138672, 79.618
2567.504883, 79.618
2567.871094, 79.618
2568.237305, 79.619
2568.603516, 79.619
2568.969727, 79.619
2569.335938, 79.619
2569.702148, 79.619
2570.068359, 79.619
2570.434570, 79.620
2570.800781, 79.620
2571.166992, 79.620
2571.533203, 79.620
2571.899414, 79.620
2572.265625, 79.621
2572.631836, 79.621
2572.998047, 79.621
2573.364258, 79.621
2573.730469, 79.622
2574.096680, 79.622
2574.462891, 79.622
2574.829102, 79.622
2575.195312, 79.623
2575.561523, 79.623
2575.927734, 79.623
2576.293945, 79.623
2576.660156, 79.624
2577.026367, 79.624
2577.392578, 79.624
2577.758789, 79.624
2578.125000, 79.625
2578.491211, 79.625
2578.857422, 79.625
2579.223633, 79.625
2579.589844, 79.626
2579.956055, 79.626
2580.322266, 79.626
2580.688477, 79.627
2581.054688, 79.627
2581.420898, 79.627
2581.787109, 79.627
2582.153320, 79.628
2582.519531, 79.628
2582.885742, 79.628
2583.251953, 79.629
2583.618164, 79.629
2583.984375, 79.629
2584.350586, 79.630
2584.716797, 79.630
2585.083008, 79.630
2585.449219, 79.631
2585.815430, 79.631
2586.181641, 79.631
2586.547852, 79.632
2586.914062, 79.632
2587.280273, 79.633
2587.646484, 79.633
2588.012695, 79.633
2588.378906, 79.634
2588.745117, 79.634
2589.111328, 79.634
2589.477539, 79.635
2589.843750, 79.635
2590.209961, 79.636
2590.576172, 79.636
2590.942383, 79.636
2591.308594, 79.637
2591.674805, 79.637
2592.041016, 79.638
2592.407227, 79.638
2592.773438, 79.638
2593.139648, 79.639
2593.505859, 79.639
2593.872070, 79.640
2594.238281, 79.640
2594.604492, 79.641
2594.970703, 79.641
2595.336914, 79.641
2595.703125, 79.642
2596.069336, 79.642
2596.435547, 79.643
2596.801758, 79.643
2597.167969, 79.644
2597.534180, 79.644
2597.900391, 79.645
2598.266602, 79.645
2598.632812, 79.646
2598.999023, 79.646
2599.365234, 79.647
2599.731445, 79.647
2600.097656, 79.648
2600.463867, 79.648
2600.830078, 79.649
2601.196289, 79.649
2601.562500, 79.650
2601.928711, 79.650
2602.294922, 79.651
2602.661133, 79.651
2603.027344, 79.652
2603.393555, 79.652
2603.759766, 79.653
2604.125977, 79.653
2604.492188, 79.654
2604.858398, 79.655
2605.224609, 79.655
2605.590820, 79.656
2605.957031, 79.656
2606.323242, 79.657
2606.689453, 79.657
2607.055664, 79.658
2607.421875, 79.659
2607.788086, 79.659
2608.154297, 79.660
2608.520508, 79.660
2608.886719, 79.661
2609.252930, 79.662
2609.619141, 79.662
2609.985352, 79.663
2610.351562, 79.663
2610.717773, 79.664
2611.083984, 79.665
2611.450195, 79.665
2611.816406, 79.666
2612.182617, 79.666
2612.548828, 79.667
2612.915039, 79.668
2613.281250, 79.668
2613.647461, 79.669
2614.013672, 79.670
2614.379883, 79.670
2614.746094, 79.671
2615.112305, 79.672
2615.478516, 79.672
2615.844727, 79.673
2616.210938, 79.674
2616.577148, 79.674
2616.943359, 79.675
2617.309570, 79.676
2617.675781, 79.676
2618.041992, 79.677
2618.408203, 79.678
2618.774414, 79.679
2619.140625, 79.679
2619.506836, 79.680
2619.873047, 79.681
2620.239258, 79.681
2620.605469, 79.682
2620.971680, 79.683
2621.337891, 79.684
2621.704102, 79.684
2622.070312, 79.685
2622.436523, 79.686
2622.802734, 79.687
2623.168945, 79.687
2623.535156, 79.688
2623.901367, 79.689
2624.267578, 79.690
2624.633789, 79.690
2625.000000, 79.691
2625.366211, 79.692
2625.732422, 79.693
2626.098633, 79.694
2626.464844, 79.694
2626.831055, 79.695
2627.197266, 79.696
2627.563477, 79.697
2627.929688, 79.697
2628.295898, 79.698
2628.662109, 79.699
2629.028320, 79.700
2629.394531, 79.701
2629.760742, 79.702
2630.126953, 79.702
2630.493164, 79.703
2630.859375, 79.704
2631.225586, 79.705
2631.591797, 79.706
2631.958008, 79.707
2632.324219, 79.707
2632.690430, 79.708
2633.056641, 79.709
2633.422852, 79.710
2633.789062, 79.711
2634.155273, 79.712
2634.521484, 79.713
2634.887695, 79.713
2635.253906, 79.714
2635.620117, 79.715
2635.986328, 79.716
2636.352539, 79.717
2636.718750, 79.718
2637.084961, 79.719
2637.451172, 79.720
2637.817383, 79.720
2638.183594, 79.721
2638.549805, 79.722
2638.916016, 79.723
2639.282227, 79.724
2639.648438, 79.725
2640.014648, 79.726
2640.380859, 79.727
2640.747070, 79.728
2641.113281, 79.729
2641.479492, 79.730
2641.845703, 79.730
2642.211914, 79.731
2642.578125, 79.732
2642.944336, 79.733
2643.310547, 79.734
2643.676758, 79.735
2644.042969, 79.736
2644.409180, 79.737
2644.775391, 79.738
2645.141602, 79.739
2645.507812, 79.740
2645.874023, 79.741
2646.240234, 79.742
2646.606445, 79.743
2646.972656, 79.744
2647.338867, 79.745
2647.705078, 79.746
2648.071289, 79.747
2648.437500, 79.748
2648.803711, 79.749
2649.169922, 79.750
2649.536133, 79.751
2649.902344, 79.752
2650.268555, 79.753
2650.634766, 79.754
2651.000977, 79.755
2651.367188, 79.756
2651.733398, 79.757
2652.099609, 79.758
2652.465820, 79.759
2652.832031, 79.760
2653.198242, 79.761
2653.564453, 79.762
2653.930664, 79.763
2654.296875, 79.764
2654.663086, 79.765
2655.029297, 79.766
2655.395508, 79.767
2655.761719, 79.768
2656.127930, 79.769
2656.494141, 79.770
2656.860352, 79.771
2657.226562, 79.772
2657.592773, 79.773
2657.958984, 79.774
2658.325195, 79.775
2658.691406, 79.776
2659.057617, 79.777
2659.423828, 79.778
2659.790039, 79.779
2660.156250, 79.780
2660.522461, 79.781
2660.888672, 79.783
2661.254883, 79.784
2661.621094, 79.785
2661.987305, 79.786
2662.353516, 79.787
2662.719727, 79.788
2663.085938, 79.789
2663.452148, 79.790
2663.818359, 79.791
2664.184570, 79.792
2664.550781, 79.793
2664.916992, 79.794
2665.283203, 79.795
2665.649414, 79.797
2666.015625, 79.798
2666.381836, 79.799
2666.748047, 79.800
2667.114258, 79.801
2667.480469, 79.802
2667.846680, 79.803
2668.212891, 79.804
2668.579102, 79.805
2668.945312, 79.806
2669.311523, 79.808
2669.677734, 79.809
2670.043945, 79.810
2670.410156, 79.811
2670.776367, 79.812
2671.142578, 79.813
2671.508789, 79.814
2671.875000, 79.815
2672.241211, 79.816
2672.607422, 79.818
2672.973633, 79.819
2673.339844, 79.820
2673.706055, 79.821
2674.072266, 79.822
2674.438477, 79.823
2674.804688, 79.824
2675.170898, 79.826
2675.537109, 79.827
2675.903320, 79.828
2676.269531, 79.829
2676.635742, 79.830
2677.001953, 79.831
2677.368164, 79.832
2677.734375, 79.834
2678.100586, 79.835
2678.466797, 79.836
2678.833008, 79.837
2679.199219, 79.838
2679.565430, 79.839
2679.931641, 79.840
2680.297852, 79.842
2680.664062, 79.843
2681.030273, 79.844
2681.396484, 79.845
2681.762695, 79.846
2682.128906, 79.847
2682.495117, 79.849
2682.861328, 79.850
2683.227539, 79.851
2683.593750, 79.852
2683.959961, 79.853
2684.326172, 79.854
2684.692383, 79.856
2685.058594, 79.857
2685.424805, 79.858
2685.791016, 79.859
2686.157227, 79.860
2686.523438, 79.861
2686.889648, 79.863
2687.255859, 79.864
2687.622070, 79.865
2687.988281, 79.866
2688.354492, 79.867
2688.720703, 79.868
2689.086914, 79.870
2689.453125, 79.871
2689.819336, 79.872
2690.185547, 79.873
2690.551758, 79.874
2690.917969, 79.876
2691.284180, 79.877
2691.650391, 79.878
2692.016602, 79.879
2692.382812, 79.880
2692.749023, 79.882
2693.115234, 79.883
2693.481445, 79.884
2693.847656, 79.885
2694.213867, 79.886
2694.580078, 79.887
2694.946289, 79.889
2695.312500, 79.890
2695.678711, 79.891
2696.044922, 79.892
2696.411133, 79.893
2696.777344, 79.895
2697.143555, 79.896
2697.509766, 79.897
2697.875977, 79.898
2698.242188, 79.899
2698.608398, 79.901
2698.974609, 79.902
2699.340820, 79.903
2699.707031, 79.904
2700.073242, 79.905
2700.439453, 79.907
2700.805664, 79.908
2701.171875, 79.909
2701.538086, 79.910
2701.904297, 79.911
2702.270508, 79.913
2702.636719, 79.914
2703.002930, 79.915
2703.369141, 79.916
2703.735352, 79.917
2704.101562, 79.919
2704.467773, 79.920
2704.833984, 79.921
2705.200195, 79.922
2705.566406, 79.924
2705.932617, 79.925
2706.298828, 79.926
2706.665039, 79.927
2707.031250, 79.928
2707.397461, 79.930
2707.763672, 79.931
2708.129883, 79.932
2708.496094, 79.933
2708.862305, 79.934
2709.228516, 79.936
2709.594727, 79.937
2709.960938, 79.938
2710.327148, 79.939
2710.693359, 79.940
2711.059570, 79.942
2711.425781, 79.943
2711.791992, 79.944
2712.158203, 79.945
2712.524414, 79.946
2712.890625, 79.948
2713.256836, 79.949
2713.623047, 79.950
2713.989258, 79.951
2714.355469, 79.952
2714.721680, 79.954
2715.087891, 79.955
2715.454102, 79.956
2715.820312, 79.957
2716.186523, 79.958
2716.552734, 79.960
2716.918945, 79.961
2717.285156, 79.962
2717.651367, 79.963
2718.017578, 79.965
2718.383789, 79.966
2718.750000, 79.967
2719.116211, 79.968
2719.482422, 79.969
2719.848633, 79.971
2720.214844, 79.972
2720.581055, 79.973
2720.947266, 79.974
2721.313477, 79.975
2721.679688, 79.977
2722.045898, 79.978
2722.412109, 79.979
2722.778320, 79.980
2723.144531, 79.981
2723.510742, 79.982
2723.876953, 79.984
2724.243164, 79.985
2724.609375, 79.986
2724.975586, 79.987
2725.341797, 79.988
2725.708008, 79.990
2726.074219, 79.991
2726.440430, 79.992
2726.806641, 79.993
2727.172852, 79.994
2727.539062, 79.996
2727.905273, 79.997
2728.271484, 79.998
2728.637695, 79.999
2729.003906, 80.000
2729.370117, 80.002
2729.736328, 80.003
2730.102539, 80.004
2730.468750, 80.005
2730.834961, 80.006
2731.201172, 80.007
2731.567383, 80.009
2731.933594, 80.010
2732.299805, 80.011
2732.666016, 80.012
2733.032227, 80.013
2733.398438, 80.015
2733.764648, 80.016
2734.130859, 80.017
2734.497070, 80.018
2734.863281, 80.019
2735.229492, 80.020
2735.595703, 80.022
2735.961914, 80.023
2736.328125, 80.024
2736.694336, 80.025
2737.060547, 80.026
2737.426758, 80.027
2737.792969, 80.029
2738.159180, 80.030
2738.525391, 80.031
2738.891602, 80.032
2739.257812, 80.033
2739.624023, 80.034
2739.990234, 80.035
2740.356445, 80.037
2740.722656, 80.038
2741.088867, 80.039
2741.455078, 80.040
2741.821289, 80.041
2742.187500, 80.042
2742.553711, 80.044
2742.919922, 80.045
2743.286133, 80.046
2743.652344, 80.047
2744.018555, 80.048
2744.384766, 80.049
2744.750977, 80.050
2745.117188, 80.052
2745.483398, 80.053
2745.849609, 80.054
2746.215820, 80.055
2746.582031, 80.056
2746.948242, 80.057
2747.314453, 80.058
2747.680664, 80.059
2748.046875, 80.061
2748.413086, 80.062
2748.779297, 80.063
2749.145508, 80.064
2749.511719, 80.065
2749.877930, 80.066
2750.244141, 80.067
2750.610352, 80.068
2750.976562, 80.070
2751.342773, 80.071
2751.708984, 80.072
2752.075195, 80.073
2752.441406, 80.074
2752.807617, 80.075
2753.173828, 80.076
2753.540039, 80.077
2753.906250, 80.078
2754.272461, 80.080
2754.638672, 80.081
2755.004883, 80.082
2755.371094, 80.083
2755.737305, 80.084
2756.103516, 80.085
2756.469727, 80.086
2756.835938, 80.087
2757.202148, 80.088
2757.568359, 80.089
2757.934570, 80.090
2758.300781, 80.092
2758.666992, 80.093
2759.033203, 80.094
2759.399414, 80.095
2759.765625, 80.096
2760.131836, 80.097
2760.498047, 80.098
2760.864258, 80.099
2761.230469, 80.100
2761.596680, 80.101
2761.962891, 80.102
2762.329102, 80.103
2762.695312, 80.104
2763.061523, 80.105
2763.427734, 80.106
2763.793945, 80.108
2764.160156, 80.109
2764.526367, 80.110
2764.892578, 80.111
2765.258789, 80.112
2765.625000, 80.113
2765.991211, 80.114
2766.357422, 80.115
2766.723633, 80.116
2767.089844, 80.117
2767.456055, 80.118
2767.822266, 80.119
2768.188477, 80.120
2768.554688, 80.121
2768.920898, 80.122
2769.287109, 80.123
2769.653320, 80.124
2770.019531, 80.125
2770.385742, 80.126
2770.751953, 80.127
2771.118164, 80.128
2771.484375, 80.129
2771.850586, 80.130
2772.216797, 80.131
2772.583008, 80.132
2772.949219, 80.133
2773.315430, 80.134
2773.681641, 80.135
2774.047852, 80.136
2774.414062, 80.137
2774.780273, 80.138
2775.146484, 80.139
2775.512695, 80.140
2775.878906, 80.141
2776.245117, 80.142
2776.611328, 80.143
2776.977539, 80.144
2777.343750, 80.145
2777.709961, 80.146
2778.076172, 80.147
2778.442383, 80.148
2778.808594, 80.149
2779.174805, 80.150
2779.541016, 80.151
2779.907227, 80.152
2780.273438, 80.153
2780.639648, 80.154
2781.005859, 80.155
2781.372070, 80.156
2781.738281, 80.157
2782.104492, 80.158
2782.470703, 80.159
2782.836914, 80.160
2783.203125, 80.161
2783.569336, 80.162
2783.935547, 80.163
2784.301758, 80.164
2784.667969, 80.165
2785.034180, 80.165
2785.400391, 80.166
2785.766602, 80.167
2786.132812, 80.168
2786.499023, 80.169
2786.865234, 80.170
2787.231445, 80.171
2787.597656, 80.172
2787.963867, 80.173
2788.330078, 80.174
2788.696289, 80.175
2789.062500, 80.176
2789.428711, 80.177
2789.794922, 80.177
2790.161133, 80.178
2790.527344, 80.179
2790.893555, 80.180
2791.259766, 80.181
2791.625977, 80.182
2791.992188, 80.183
2792.358398, 80.184
2792.724609, 80.185
2793.090820, 80.186
2793.457031, 80.186
2793.823242, 80.187
2794.189453, 80.188
2794.555664, 80.189
2794.921875, 80.190
2795.288086, 80.191
2795.654297, 80.192
2796.020508, 80.193
2796.386719, 80.193
2796.752930, 80.194
2797.119141, 80.195
2797.485352, 80.196
2797.851562, 80.197
2798.217773, 80.198
2798.583984, 80.199
2798.950195, 80.199
2799.316406, 80.200
2799.682617, 80.201
2800.048828, 80.202
2800.415039, 80.203
2800.781250, 80.204
2801.147461, 80.205
2801.513672, 80.205
2801.879883, 80.206
2802.246094, 80.207
2802.612305, 80.208
2802.978516, 80.209
2803.344727, 80.209
2803.710938, 80.210
2804.077148, 80.211
2804.443359, 80.212
2804.809570, 80.213
2805.175781, 80.214
2805.541992, 80.214
2805.908203, 80.215
2806.274414, 80.216
2806.640625, 80.217
2807.006836, 80.218
2807.373047, 80.218
2807.739258, 80.219
2808.105469, 80.220
2808.471680, 80.221
2808.837891, 80.222
2809.204102, 80.222
2809.570312, 80.223
2809.936523, 80.224
2810.302734, 80.225
2810.668945, 80.225
2811.035156, 80.226
2811.401367, 80.227
2811.767578, 80.228
2812.133789, 80.228
2812.500000, 80.229
2812.866211, 80.230
2813.232422, 80.231
2813.598633, 80.232
2813.964844, 80.232
2814.331055, 80.233
2814.697266, 80.234
2815.063477, 80.235
2815.429688, 80.235
2815.795898, 80.236
2816.162109, 80.237
2816.528320, 80.237
2816.894531, 80.238
2817.260742, 80.239
2817.626953, 80.240
2817.993164, 80.240
2818.359375, 80.241
2818.725586, 80.242
2819.091797, 80.243
2819.458008, 80.243
2819.824219, 80.244
2820.190430, 80.245
2820.556641, 80.245
2820.922852, 80.246
2821.289062, 80.247
2821.655273, 80.247
2822.021484, 80.248
2822.387695, 80.249
2822.753906, 80.250
2823.120117, 80.250
2823.486328, 80.251
2823.852539, 80.252
2824.218750, 80.252
2824.584961, 80.253
2824.951172, 80.254
2825.317383, 80.254
2825.683594, 80.255
2826.049805, 80.256
2826.416016, 80.256
2826.782227, 80.257
2827.148438, 80.258
2827.514648, 80.258
2827.880859, 80.259
2828.247070, 80.260
2828.613281, 80.260
2828.979492, 80.261
2829.345703, 80.262
2829.711914, 80.262
2830.078125, 80.263
2830.444336, 80.264
2830.810547, 80.264
2831.176758, 80.265
2831.542969, 80.265
2831.909180, 80.266
2832.275391, 80.267
2832.641602, 80.267
2833.007812, 80.268
2833.374023, 80.269
2833.740234, 80.269
2834.106445, 80.270
2834.472656, 80.270
2834.838867, 80.271
2835.205078, 80.272
2835.571289, 80.272
2835.937500, 80.273
2836.303711, 80.273
2836.669922, 80.274
2837.036133, 80.275
2837.402344, 80.275
2837.768555, 80.276
2838.134766, 80.276
2838.500977, 80.277
2838.867188, 80.277
2839.233398, 80.278
2839.599609, 80.279
2839.965820, 80.279
2840.332031, 80.280
2840.698242, 80.280
2841.064453, 80.281
2841.430664, 80.281
2841.796875, 80.282
2842.163086, 80.283
2842.529297, 80.283
2842.895508, 80.284
2843.261719, 80.284
2843.627930, 80.285
2843.994141, 80.285
2844.360352, 80.286
2844.726562, 80.286
2845.092773, 80.287
2845.458984, 80.287
2845.825195, 80.288
2846.191406, 80.289
2846.557617, 80.289
2846.923828, 80.290
2847.290039, 80.290
2847.656250, 80.291
2848.022461, 80.291
2848.388672, 80.292
2848.754883, 80.292
2849.121094, 80.293
2849.487305, 80.293
2849.853516, 80.294
2850.219727, 80.294
2850.585938, 80.295
2850.952148, 80.295
2851.318359, 80.296
2851.684570, 80.296
2852.050781, 80.297
2852.416992, 80.297
2852.783203, 80.298
2853.149414, 80.298
2853.515625, 80.299
2853.881836, 80.299
2854.248047, 80.299
2854.614258, 80.300
2854.980469, 80.300
2855.346680, 80.301
2855.712891, 80.301
2856.079102, 80.302
2856.445312, 80.302
2856.811523, 80.303
2857.177734, 80.303
2857.543945, 80.304
2857.910156, 80.304
2858.276367, 80.304
2858.642578, 80.305
2859.008789, 80.305
2859.375000, 80.306
2859.741211, 80.306
2860.107422, 80.307
2860.473633, 80.307
2860.839844, 80.307
2861.206055, 80.308
2861.572266, 80.308
2861.938477, 80.309
2862.304688, 80.309
2862.670898, 80.310
2863.037109, 80.310
2863.403320, 80.310
2863.769531, 80.311
2864.135742, 80.311
2864.501953, 80.312
2864.868164, 80.312
2865.234375, 80.312
2865.600586, 80.313
2865.966797, 80.313
2866.333008, 80.313
2866.699219, 80.314
2867.065430, 80.314
2867.431641, 80.315
2867.797852, 80.315
2868.164062, 80.315
2868.530273, 80.316
2868.896484, 80.316
2869.262695, 80.316
2869.628906, 80.317
2869.995117, 80.317
2870.361328, 80.318
2870.727539, 80.318
2871.093750, 80.318
2871.459961, 80.319
2871.826172, 80.319
2872.192383, 80.319
2872.558594, 80.320
2872.924805, 80.320
2873.291016, 80.320
2873.657227, 80.321
2874.023438, 80.321
2874.389648, 80.321
2874.755859, 80.321
2875.122070, 80.322
2875.488281, 80.322
2875.854492, 80.322
2876.220703, 80.323
2876.586914, 80.323
2876.953125, 80.323
2877.319336, 80.324
2877.685547, 80.324
2878.051758, 80.324
2878.417969, 80.324
2878.784180, 80.325
2879.150391, 80.325
2879.516602, 80.325
2879.882812, 80.326
2880.249023, 80.326
2880.615234, 80.326
2880.981445, 80.326
2881.347656, 80.327
2881.713867, 80.327
2882.080078, 80.327
2882.446289, 80.327
2882.812500, 80.328
2883.178711, 80.328
2883.544922, 80.328
2883.911133, 80.328
2884.277344, 80.329
2884.643555, 80.329
2885.009766, 80.329
2885.375977, 80.329
2885.742188, 80.330
2886.108398, 80.330
2886.474609, 80.330
2886.840820, 80.330
2887.207031, 80.331
2887.573242, 80.331
2887.939453, 80.331
2888.305664, 80.331
2888.671875, 80.331
2889.038086, 80.332
2889.404297, 80.332
2889.770508, 80.332
2890.136719, 80.332
2890.502930, 80.332
2890.869141, 80.333
2891.235352, 80.333
2891.601562, 80.333
2891.967773, 80.333
2892.333984, 80.333
2892.700195, 80.333
2893.066406, 80.334
2893.432617, 80.334
2893.798828, 80.334
2894.165039, 80.334
