* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 8:26:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 23
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 79.022, -5.9545
20.178416, 79.157, -6.7660
20.324637, 79.287, -7.5845
20.471918, 79.412, -8.4031
20.620266, 79.531, -9.2136
20.769689, 79.645, -10.0077
20.920195, 79.753, -10.7775
21.071791, 79.858, -11.5159
21.224486, 79.960, -12.2178
21.378287, 80.061, -12.8804
21.533203, 80.162, -13.5034
21.689242, 80.265, -14.0898
21.846411, 80.370, -14.6449
22.004719, 80.479, -15.1757
22.164174, 80.592, -15.6903
22.324785, 80.708, -16.1969
22.486559, 80.828, -16.7023
22.649506, 80.949, -17.2116
22.813634, 81.073, -17.7279
22.978951, 81.197, -18.2518
23.145466, 81.320, -18.7825
23.313188, 81.444, -19.3184
23.482124, 81.567, -19.8575
23.652286, 81.691, -20.3995
23.823680, 81.814, -20.9451
23.996316, 81.938, -21.4972
24.170203, 82.063, -22.0598
24.345351, 82.187, -22.6375
24.521767, 82.311, -23.2344
24.699462, 82.432, -23.8524
24.878444, 82.550, -24.4901
25.058724, 82.663, -25.1422
25.240310, 82.769, -25.7996
25.423211, 82.869, -26.4500
25.607438, 82.962, -27.0791
25.793000, 83.051, -27.6736
25.979907, 83.136, -28.2225
26.168168, 83.221, -28.7200
26.357794, 83.308, -29.1667
26.548793, 83.401, -29.5701
26.741176, 83.501, -29.9442
26.934954, 83.610, -30.3071
27.130136, 83.727, -30.6781
27.326732, 83.851, -31.0747
27.524753, 83.980, -31.5093
27.724208, 84.112, -31.9883
27.925110, 84.242, -32.5114
28.127466, 84.370, -33.0727
28.331290, 84.495, -33.6627
28.536590, 84.615, -34.2709
28.743378, 84.730, -34.8873
28.951664, 84.842, -35.5042
29.161460, 84.951, -36.1166
29.372776, 85.057, -36.7218
29.585623, 85.161, -37.3182
29.800013, 85.263, -37.9048
30.015956, 85.363, -38.4797
30.233464, 85.462, -39.0410
30.452548, 85.559, -39.5867
30.673220, 85.657, -40.1166
30.895490, 85.756, -40.6328
31.119372, 85.856, -41.1401
31.344876, 85.958, -41.6461
31.572014, 86.062, -42.1589
31.800797, 86.167, -42.6855
32.031239, 86.271, -43.2295
32.263351, 86.373, -43.7897
32.497144, 86.473, -44.3611
32.732632, 86.569, -44.9360
32.969826, 86.662, -45.5070
33.208739, 86.754, -46.0698
33.449383, 86.846, -46.6254
33.691771, 86.939, -47.1796
33.935916, 87.033, -47.7421
34.181829, 87.128, -48.3224
34.429525, 87.222, -48.9261
34.679015, 87.313, -49.5526
34.930314, 87.400, -50.1936
35.183433, 87.482, -50.8353
35.438387, 87.560, -51.4625
35.695188, 87.635, -52.0629
35.953850, 87.711, -52.6312
36.214387, 87.790, -53.1716
36.476811, 87.874, -53.6968
36.741137, 87.965, -54.2238
37.007378, 88.061, -54.7699
37.275549, 88.159, -55.3467
37.545663, 88.259, -55.9579
37.817734, 88.356, -56.5980
38.091777, 88.449, -57.2554
38.367806, 88.538, -57.9155
38.645835, 88.623, -58.5654
38.925879, 88.707, -59.1964
39.207952, 88.790, -59.8055
39.492069, 88.874, -60.3958
39.778244, 88.959, -60.9738
40.066494, 89.047, -61.5477
40.356832, 89.135, -62.1252
40.649275, 89.223, -62.7110
40.943836, 89.309, -63.3062
41.240532, 89.393, -63.9074
41.539378, 89.473, -64.5083
41.840389, 89.549, -65.1005
42.143582, 89.623, -65.6761
42.448972, 89.695, -66.2301
42.756574, 89.767, -66.7631
43.066406, 89.841, -67.2816
43.378483, 89.919, -67.7974
43.692822, 89.999, -68.3241
44.009438, 90.081, -68.8738
44.328348, 90.163, -69.4534
44.649570, 90.244, -70.0625
44.973119, 90.322, -70.6948
45.299013, 90.396, -71.3403
45.627268, 90.467, -71.9888
45.957902, 90.535, -72.6328
46.290932, 90.603, -73.2689
46.626375, 90.670, -73.8970
46.964249, 90.739, -74.5190
