* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 22, 2025 10:53:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R 12
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 71.356, 27.2139
20.140070, 71.485, 26.6292
20.286013, 71.612, 26.1061
20.433014, 71.739, 25.6442
20.581080, 71.871, 25.2340
20.730219, 72.011, 24.8583
20.880438, 72.160, 24.4934
21.031747, 72.318, 24.1133
21.184151, 72.484, 23.6926
21.337660, 72.655, 23.2112
21.492282, 72.826, 22.6567
21.648024, 72.993, 22.0264
21.804894, 73.152, 21.3275
21.962902, 73.300, 20.5760
22.122054, 73.435, 19.7950
22.282359, 73.555, 19.0113
22.443827, 73.662, 18.2526
22.606464, 73.759, 17.5436
22.770280, 73.850, 16.9034
22.935282, 73.938, 16.3419
23.101481, 74.031, 15.8586
23.268884, 74.131, 15.4418
23.437500, 74.243, 15.0700
23.607337, 74.370, 14.7150
23.778406, 74.509, 14.3459
23.950714, 74.661, 13.9347
24.124271, 74.822, 13.4592
24.299085, 74.986, 12.9071
24.475166, 75.151, 12.2761
24.652524, 75.311, 11.5737
24.831166, 75.464, 10.8152
25.011103, 75.609, 10.0212
25.192344, 75.744, 9.2142
25.374898, 75.870, 8.4163
25.558775, 75.990, 7.6459
25.743984, 76.105, 6.9174
25.930536, 76.218, 6.2385
26.118439, 76.332, 5.6110
26.307704, 76.449, 5.0309
26.498340, 76.572, 4.4888
26.690358, 76.701, 3.9726
26.883768, 76.837, 3.4681
27.078578, 76.979, 2.9619
27.274801, 77.125, 2.4423
27.472445, 77.273, 1.9015
27.671522, 77.422, 1.3364
27.872041, 77.569, 0.7491
28.074014, 77.712, 0.1469
28.277450, 77.849, -0.4585
28.482360, 77.980, -1.0527
28.688755, 78.105, -1.6211
