* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 9:07:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Right 4
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.486, -41.0456
20.140070, 78.624, -41.5247
20.286013, 78.776, -42.0620
20.433014, 78.938, -42.6847
20.581080, 79.103, -43.4122
20.730219, 79.268, -44.2528
20.880438, 79.425, -45.2027
21.031747, 79.569, -46.2462
21.184151, 79.696, -47.3571
21.337660, 79.803, -48.5015
21.492282, 79.888, -49.6414
21.648024, 79.955, -50.7378
21.804894, 80.005, -51.7558
21.962902, 80.045, -52.6685
22.122054, 80.081, -53.4611
22.282359, 80.121, -54.1345
22.443827, 80.173, -54.7061
22.606464, 80.240, -55.2088
22.770280, 80.327, -55.6863
22.935282, 80.434, -56.1865
23.101481, 80.556, -56.7537
23.268884, 80.688, -57.4211
23.437500, 80.822, -58.2067
23.607337, 80.952, -59.1109
23.778406, 81.071, -60.1182
23.950714, 81.173, -61.2009
24.124271, 81.258, -62.3235
24.299085, 81.323, -63.4483
24.475166, 81.372, -64.5408
24.652524, 81.408, -65.5737
24.831166, 81.437, -66.5307
25.011103, 81.463, -67.4077
25.192344, 81.491, -68.2126
25.374898, 81.525, -68.9626
25.558775, 81.565, -69.6793
25.743984, 81.611, -70.3842
25.930536, 81.662, -71.0931
26.118439, 81.714, -71.8137
26.307704, 81.765, -72.5446
26.498340, 81.814, -73.2766
26.690358, 81.858, -73.9967
26.883768, 81.901, -74.6914
27.078578, 81.943, -75.3518
27.274801, 81.987, -75.9761
27.472445, 82.036, -76.5706
27.671522, 82.091, -77.1490
27.872041, 82.154, -77.7286
28.074014, 82.223, -78.3271
28.277450, 82.295, -78.9574
28.482360, 82.369, -79.6257
28.688755, 82.440, -80.3300
28.896645, 82.508, -81.0616
29.106042, 82.570, -81.8077
29.316956, 82.628, -82.5552
29.529399, 82.681, -83.2938
29.743381, 82.733, -84.0183
29.958914, 82.784, -84.7294
30.176009, 82.836, -85.4329
30.394677, 82.889, -86.1371
30.614929, 82.943, -86.8503
30.836777, 82.997, -87.5783
31.060233, 83.050, -88.3228
31.285309, 83.099, -89.0816
31.512015, 83.146, -89.8498
31.740364, 83.189, -90.6216
31.970368, 83.230, -91.3923
32.202038, 83.269, -92.1594
32.435387, 83.306, -92.9234
32.670428, 83.343, -93.6865
32.907171, 83.379, -94.4514
33.145630, 83.414, -95.2199
33.385817, 83.447, -95.9915
33.627744, 83.478, -96.7633
33.871425, 83.506, -97.5305
34.116871, 83.533, -98.2878
34.364096, 83.558, -99.0308
34.613112, 83.583, -99.7572
34.863933, 83.609, -100.4674
35.116572, 83.636, -101.1644
35.371041, 83.665, -101.8525
35.627354, 83.695, -102.5365
35.885524, 83.728, -103.2202
36.145566, 83.761, -103.9054
36.407491, 83.794, -104.5922
36.671315, 83.827, -105.2789
36.937051, 83.860, -105.9635
37.204712, 83.893, -106.6443
37.474312, 83.926, -107.3209
37.745867, 83.959, -107.9945
38.019389, 83.992, -108.6672
38.294893, 84.025, -109.3414
38.572393, 84.058, -110.0190
38.851905, 84.089, -110.6997
39.133442, 84.118, -111.3821
39.417019, 84.146, -112.0633
39.702651, 84.172, -112.7406
39.990353, 84.197, -113.4125
40.280139, 84.220, -114.0793
40.572026, 84.243, -114.7432
40.866027, 84.265, -115.4066
41.162159, 84.286, -116.0716
41.460437, 84.306, -116.7383
41.760877, 84.324, -117.4051
42.063493, 84.340, -118.0690
42.368303, 84.355, -118.7277
42.675321, 84.369, -119.3800
42.984564, 84.383, -120.0263
43.296048, 84.397, -120.6684
43.609789, 84.411, -121.3082
43.925803, 84.425, -121.9471
44.244108, 84.438, -122.5855
44.564719, 84.451, -123.2229
44.887653, 84.464, -123.8586
45.212928, 84.475, -124.4913
45.540559, 84.485, -125.1185
45.870565, 84.494, -125.7362
46.202962, 84.502, -126.3395
46.537767, 84.509, -126.9246
46.874999, 84.517, -127.4905
47.214675, 84.527, -128.0412
47.556812, 84.539, -128.5848
