* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 12, 2025 9:35:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
143.330396, 81.856
143.666852, 81.866
144.003309, 81.877
144.339765, 81.887
144.676221, 81.898
145.012678, 81.909
145.349134, 81.919
145.685590, 81.929
146.022047, 81.940
146.358503, 81.950
146.694959, 81.960
147.031416, 81.971
147.367872, 81.981
147.704328, 81.991
148.040785, 82.001
148.377241, 82.011
148.713697, 82.021
149.050154, 82.031
149.386610, 82.041
149.723066, 82.051
150.059523, 82.061
150.395979, 82.070
150.732435, 82.080
151.068892, 82.090
151.405348, 82.100
151.741804, 82.109
152.078261, 82.119
152.414717, 82.128
152.751173, 82.138
153.087630, 82.147
153.424086, 82.157
153.760542, 82.166
154.096999, 82.175
154.433455, 82.185
154.769911, 82.194
155.106368, 82.203
155.442824, 82.212
155.779280, 82.221
156.115737, 82.229
156.452193, 82.238
156.788649, 82.247
157.125106, 82.255
157.461562, 82.264
157.798018, 82.272
158.134475, 82.280
158.470931, 82.288
158.807387, 82.296
159.143844, 82.304
159.480300, 82.312
159.816756, 82.320
160.153213, 82.327
160.489669, 82.335
160.826125, 82.343
161.162582, 82.350
161.499038, 82.357
161.835494, 82.365
162.171951, 82.372
162.508407, 82.379
162.844863, 82.386
163.181320, 82.393
163.517776, 82.400
163.854232, 82.407
164.190689, 82.414
164.527145, 82.421
164.863601, 82.428
165.200058, 82.434
165.536514, 82.441
165.872970, 82.447
166.209426, 82.453
166.545883, 82.460
166.882339, 82.466
167.218795, 82.472
167.555252, 82.477
167.891708, 82.483
168.228164, 82.489
168.564621, 82.494
168.901077, 82.499
169.237533, 82.505
169.573990, 82.510
169.910446, 82.515
170.246902, 82.519
170.583359, 82.524
170.919815, 82.529
171.256271, 82.533
171.592728, 82.538
171.929184, 82.542
172.265640, 82.546
172.602097, 82.550
172.938553, 82.555
173.275009, 82.559
173.611466, 82.562
173.947922, 82.566
174.284378, 82.570
174.620835, 82.574
174.957291, 82.578
175.293747, 82.581
175.630204, 82.585
175.966660, 82.588
176.303116, 82.592
176.639573, 82.595
176.976029, 82.598
177.312485, 82.602
177.648942, 82.605
177.985398, 82.608
178.321854, 82.611
178.658311, 82.614
178.994767, 82.617
179.331223, 82.619
179.667680, 82.622
180.004136, 82.625
180.340592, 82.627
180.677049, 82.630
181.013505, 82.632
181.349961, 82.634
181.686418, 82.637
182.022874, 82.639
182.359330, 82.641
182.695787, 82.643
183.032243, 82.645
183.368699, 82.647
183.705156, 82.648
184.041612, 82.650
184.378068, 82.652
184.714525, 82.653
185.050981, 82.655
185.387437, 82.656
185.723894, 82.657
186.060350, 82.659
186.396806, 82.660
186.733263, 82.661
187.069719, 82.662
187.406175, 82.663
187.742632, 82.664
188.079088, 82.665
188.415544, 82.666
188.752001, 82.667
189.088457, 82.667
189.424913, 82.668
189.761369, 82.669
190.097826, 82.669
190.434282, 82.669
190.770738, 82.670
191.107195, 82.670
191.443651, 82.670
