* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 10:50:32 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Right 30
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 69.688, -32.0452
20.140070, 69.789, -32.2457
20.286013, 69.880, -32.4741
20.433014, 69.961, -32.6924
20.581080, 70.033, -32.8628
20.730219, 70.101, -32.9546
20.880438, 70.171, -32.9500
21.031747, 70.251, -32.8484
21.184151, 70.349, -32.6695
21.337660, 70.469, -32.4506
21.492282, 70.614, -32.2423
21.648024, 70.783, -32.1018
21.804894, 70.972, -32.0842
21.962902, 71.172, -32.2310
22.122054, 71.374, -32.5630
22.282359, 71.568, -33.0782
22.443827, 71.746, -33.7537
22.606464, 71.900, -34.5496
22.770280, 72.026, -35.4136
22.935282, 72.123, -36.2872
23.101481, 72.194, -37.1103
23.268884, 72.242, -37.8277
23.437500, 72.276, -38.3950
23.607337, 72.307, -38.7851
23.778406, 72.346, -38.9937
23.950714, 72.405, -39.0425
24.124271, 72.492, -38.9794
24.299085, 72.615, -38.8730
24.475166, 72.775, -38.8023
24.652524, 72.967, -38.8454
24.831166, 73.185, -39.0670
25.011103, 73.419, -39.5112
25.192344, 73.657, -40.1979
25.374898, 73.889, -41.1246
25.558775, 74.107, -42.2698
25.743984, 74.301, -43.5984
25.930536, 74.469, -45.0661
26.118439, 74.606, -46.6236
26.307704, 74.713, -48.2199
26.498340, 74.788, -49.8039
26.690358, 74.837, -51.3275
26.883768, 74.863, -52.7474
27.078578, 74.873, -54.0281
27.274801, 74.874, -55.1448
27.472445, 74.875, -56.0877
27.671522, 74.887, -56.8642
27.872041, 74.917, -57.5009
28.074014, 74.972, -58.0420
28.277450, 75.055, -58.5441
28.482360, 75.165, -59.0679
28.688755, 75.298, -59.6684
28.896645, 75.446, -60.3852
29.106042, 75.601, -61.2376
29.316956, 75.752, -62.2218
29.529399, 75.891, -63.3138
29.743381, 76.014, -64.4741
29.958914, 76.118, -65.6549
30.176009, 76.204, -66.8079
30.394677, 76.275, -67.8915
30.614929, 76.338, -68.8774
30.836777, 76.398, -69.7549
31.060233, 76.463, -70.5320
31.285309, 76.537, -71.2328
31.512015, 76.622, -71.8906
31.740364, 76.716, -72.5397
31.970368, 76.817, -73.2075
32.202038, 76.919, -73.9084
32.435387, 77.017, -74.6424
32.670428, 77.110, -75.3975
32.907171, 77.193, -76.1542
33.145630, 77.268, -76.8921
33.385817, 77.336, -77.5950
33.627744, 77.400, -78.2544
33.871425, 77.463, -78.8709
34.116871, 77.527, -79.4523
34.364096, 77.593, -80.0111
34.613112, 77.661, -80.5607
34.863933, 77.731, -81.1135
35.116572, 77.802, -81.6790
35.371041, 77.874, -82.2646
35.627354, 77.947, -82.8767
35.885524, 78.018, -83.5207
36.145566, 78.088, -84.2013
36.407491, 78.155, -84.9212
36.671315, 78.217, -85.6797
36.937051, 78.273, -86.4712
37.204712, 78.322, -87.2859
37.474312, 78.364, -88.1104
37.745867, 78.399, -88.9310
38.019389, 78.428, -89.7362
38.294893, 78.455, -90.5198
38.572393, 78.482, -91.2818
38.851905, 78.510, -92.0281
39.133442, 78.540, -92.7685
39.417019, 78.573, -93.5133
39.702651, 78.608, -94.2704
39.990353, 78.644, -95.0427
40.280139, 78.678, -95.8274
40.572026, 78.709, -96.6169
40.866027, 78.739, -97.4011
41.162159, 78.766, -98.1699
41.460437, 78.792, -98.9165
41.760877, 78.819, -99.6384
42.063493, 78.849, -100.3380
42.368303, 78.881, -101.0219
42.675321, 78.916, -101.6983
42.984564, 78.953, -102.3754
43.296048, 78.992, -103.0589
43.609789, 79.031, -103.7507
43.925803, 79.068, -104.4485
44.244108, 79.103, -105.1465
44.564719, 79.135, -105.8369
44.887653, 79.164, -106.5127
45.212928, 79.192, -107.1698
45.540559, 79.220, -107.8093
45.870565, 79.248, -108.4372
46.202962, 79.278, -109.0633
46.537767, 79.308, -109.6973
46.874999, 79.337, -110.3459
47.214675, 79.363, -111.0102
47.556812, 79.386, -111.6857
47.901428, 79.403, -112.3648
48.248542, 79.416, -113.0390
48.598170, 79.425, -113.7015
48.950333, 79.430, -114.3484
49.305047, 79.434, -114.9782
49.662332, 79.437, -115.5923
50.022206, 79.440, -116.1937
50.384687, 79.443, -116.7860
50.749795, 79.447, -117.3721
51.117549, 79.451, -117.9526
51.487968, 79.456, -118.5258
51.861071, 79.461, -119.0886
52.236878, 79.468, -119.6394
52.615408, 79.478, -120.1796
52.996681, 79.490, -120.7143
53.380716, 79.505, -121.2496
53.767535, 79.521, -121.7901
54.157157, 79.537, -122.3361
54.549602, 79.552, -122.8838
54.944891, 79.564, -123.4254
55.343044, 79.573, -123.9520
55.744083, 79.578, -124.4548
56.148027, 79.580, -124.9273
56.554899, 79.580, -125.3660
56.964719, 79.579, -125.7703
57.377509, 79.578, -126.1416
57.793290, 79.578, -126.4843
58.212084, 79.582, -126.8090
58.633913, 79.591, -127.1355
59.058798, 79.605, -127.4921
59.486763, 79.621, -127.9073
59.917828, 79.636, -128.3961
60.352018, 79.644, -128.9515
60.789353, 79.641, -129.5462
61.229858, 79.627, -130.1456
61.673555, 79.607, -130.7228
62.120467, 79.584, -131.2678
62.570617, 79.561, -131.7836
63.024030, 79.540, -132.2779
63.480728, 79.523, -132.7554
63.940735, 79.508, -133.2175
64.404076, 79.498, -133.6661
64.870775, 79.491, -134.1050
65.340855, 79.488, -134.5383
65.814342, 79.486, -134.9671
66.291260, 79.486, -135.3893
66.771634, 79.486, -135.8016
67.255488, 79.485, -136.2020
67.742849, 79.485, -136.5908
68.233742, 79.484, -136.9694
68.728192, 79.483, -137.3394
69.226225, 79.481, -137.7034
69.727866, 79.479, -138.0644
70.233143, 79.476, -138.4259
70.742082, 79.472, -138.7900
71.254708, 79.466, -139.1561
71.771049, 79.459, -139.5218
72.291131, 79.451, -139.8834
72.814983, 79.441, -140.2385
73.342630, 79.432, -140.5859
73.874101, 79.422, -140.9256
74.409423, 79.414, -141.2582
74.948625, 79.406, -141.5852
75.491733, 79.398, -141.9092
76.038777, 79.392, -142.2323
76.589786, 79.385, -142.5551
77.144787, 79.379, -142.8754
77.703810, 79.372, -143.1912
78.266884, 79.366, -143.5027
78.834038, 79.361, -143.8123
79.405302, 79.355, -144.1215
79.980705, 79.349, -144.4286
80.560278, 79.343, -144.7296
81.144051, 79.337, -145.0206
81.732055, 79.331, -145.3008
82.324319, 79.326, -145.5734
82.920875, 79.322, -145.8433
83.521754, 79.318, -146.1132
84.126987, 79.314, -146.3816
84.736605, 79.309, -146.6450
85.350642, 79.303, -146.9020
85.969128, 79.298, -147.1544
86.592096, 79.293, -147.4043
87.219578, 79.288, -147.6519
87.851607, 79.282, -147.8967
88.488216, 79.277, -148.1399
89.129438, 79.272, -148.3842
89.775306, 79.267, -148.6320
90.425855, 79.262, -148.8832
91.081118, 79.257, -149.1365
91.741129, 79.251, -149.3911
92.405924, 79.246, -149.6475
93.075535, 79.241, -149.9055
93.749999, 79.235, -150.1636
94.429350, 79.230, -150.4190
95.113624, 79.226, -150.6688
95.802856, 79.221, -150.9098
96.497083, 79.217, -151.1389
97.196341, 79.213, -151.3544
97.900666, 79.210, -151.5590
98.610094, 79.207, -151.7577
99.324664, 79.204, -151.9537
100.044411, 79.201, -152.1469
100.769374, 79.197, -152.3391
101.499591, 79.194, -152.5370
102.235098, 79.192, -152.7509
102.975936, 79.191, -152.9884
103.722142, 79.189, -153.2493
104.473756, 79.185, -153.5239
105.230815, 79.180, -153.7988
105.993361, 79.173, -154.0634
106.761433, 79.166, -154.3124
107.535070, 79.158, -154.5424
108.314314, 79.149, -154.7502
109.099204, 79.140, -154.9347
109.889782, 79.132, -155.0989
110.686088, 79.124, -155.2503
111.488165, 79.118, -155.3970
112.296055, 79.112, -155.5435
113.109798, 79.107, -155.6899
113.929438, 79.101, -155.8325
114.755018, 79.096, -155.9649
115.586580, 79.091, -156.0804
116.424168, 79.085, -156.1759
117.267826, 79.082, -156.2569
118.117597, 79.080, -156.3386
118.973525, 79.081, -156.4454
119.835657, 79.082, -156.6037
120.704035, 79.080, -156.8239
121.578706, 79.074, -157.0903
122.459716, 79.063, -157.3741
123.347109, 79.050, -157.6516
124.240933, 79.037, -157.9100
125.141234, 79.027, -158.1445
126.048059, 79.018, -158.3533
126.961456, 79.011, -158.5339
127.881471, 79.003, -158.6834
128.808153, 78.995, -158.8043
129.741550, 78.988, -158.9056
130.681710, 78.981, -158.9994
131.628684, 78.975, -159.0944
132.582520, 78.971, -159.1947
133.543267, 78.967, -159.3002
134.510977, 78.964, -159.4056
135.485699, 78.961, -159.5035
136.467484, 78.958, -159.5912
137.456384, 78.955, -159.6719
138.452449, 78.953, -159.7526
139.455733, 78.949, -159.8388
140.466286, 78.945, -159.9353
141.484163, 78.941, -160.0457
142.509416, 78.937, -160.1698
143.542098, 78.933, -160.3022
144.582263, 78.930, -160.4358
145.629965, 78.929, -160.5674
146.685260, 78.929, -160.6975
147.748202, 78.931, -160.8281
148.818846, 78.935, -160.9614
149.897249, 78.940, -161.0985
150.983466, 78.945, -161.2381
152.077555, 78.951, -161.3789
153.179572, 78.955, -161.5209
154.289574, 78.958, -161.6621
155.407620, 78.957, -161.7944
156.533767, 78.953, -161.9072
157.668076, 78.947, -161.9972
158.810603, 78.940, -162.0740
159.961411, 78.934, -162.1523
161.120557, 78.930, -162.2435
162.288103, 78.927, -162.3517
163.464109, 78.924, -162.4713
164.648638, 78.922, -162.5922
165.841750, 78.920, -162.7056
167.043507, 78.919, -162.8077
168.253973, 78.919, -162.9002
169.473211, 78.920, -162.9863
170.701284, 78.921, -163.0694
171.938256, 78.923, -163.1533
173.184191, 78.925, -163.2411
174.439155, 78.928, -163.3346
175.703213, 78.931, -163.4339
176.976431, 78.935, -163.5392
178.258875, 78.938, -163.6498
179.550613, 78.940, -163.7622
180.851710, 78.942, -163.8718
182.162236, 78.943, -163.9758
183.482259, 78.944, -164.0745
184.811847, 78.946, -164.1704
186.151070, 78.948, -164.2666
187.499997, 78.949, -164.3658
188.858700, 78.950, -164.4691
190.227248, 78.951, -164.5755
191.605713, 78.951, -164.6843
192.994167, 78.951, -164.7964
194.392682, 78.952, -164.9131
195.801331, 78.954, -165.0325
197.220189, 78.957, -165.1505
198.649327, 78.960, -165.2626
200.088822, 78.963, -165.3667
201.538748, 78.965, -165.4620
202.999181, 78.966, -165.5487
204.470197, 78.966, -165.6282
205.951872, 78.965, -165.7038
207.444284, 78.964, -165.7804
208.947511, 78.962, -165.8638
210.461631, 78.961, -165.9564
211.986723, 78.960, -166.0565
213.522866, 78.960, -166.1600
215.070141, 78.960, -166.2632
216.628627, 78.960, -166.3647
218.198408, 78.960, -166.4656
219.779563, 78.960, -166.5680
221.372177, 78.961, -166.6730
222.976331, 78.963, -166.7806
224.592109, 78.965, -166.8903
226.219596, 78.968, -167.0021
227.858877, 78.971, -167.1171
229.510036, 78.975, -167.2366
231.173160, 78.980, -167.3604
232.848336, 78.986, -167.4845
234.535651, 78.993, -167.6017
236.235193, 79.000, -167.7062
237.947051, 79.006, -167.8001
239.671313, 79.006, -167.8897
241.408071, 79.000, -167.9782
243.157413, 78.989, -168.0656
244.919432, 78.975, -168.1551
246.694219, 78.960, -168.2519
248.481867, 78.946, -168.3584
250.282469, 78.935, -168.4737
252.096119, 78.925, -168.5948
253.922911, 78.916, -168.7173
255.762941, 78.908, -168.8378
257.616305, 78.901, -168.9561
259.483099, 78.894, -169.0721
261.363421, 78.887, -169.1833
263.257368, 78.878, -169.2842
265.165039, 78.870, -169.3692
267.086534, 78.862, -169.4379
269.021953, 78.855, -169.4958
270.971397, 78.848, -169.5513
272.934968, 78.841, -169.6106
274.912767, 78.833, -169.6748
276.904898, 78.824, -169.7411
278.911465, 78.815, -169.8074
280.932573, 78.805, -169.8753
282.968326, 78.795, -169.9472
285.018831, 78.785, -170.0226
287.084195, 78.774, -170.0954
289.164526, 78.762, -170.1570
291.259931, 78.748, -170.2033
293.370520, 78.733, -170.2363
295.496404, 78.717, -170.2612
297.637693, 78.701, -170.2826
299.794498, 78.686, -170.3033
301.966933, 78.672, -170.3246
304.155110, 78.658, -170.3466
306.359143, 78.643, -170.3686
308.579148, 78.628, -170.3894
310.815239, 78.613, -170.4061
313.067535, 78.599, -170.4147
315.336151, 78.586, -170.4116
317.621207, 78.575, -170.3958
319.922821, 78.565, -170.3694
322.241114, 78.555, -170.3359
324.576206, 78.547, -170.2976
326.928219, 78.538, -170.2552
329.297275, 78.530, -170.2093
331.683499, 78.523, -170.1608
334.087014, 78.517, -170.1114
336.507947, 78.512, -170.0621
338.946422, 78.507, -170.0119
341.402567, 78.502, -169.9584
343.876511, 78.497, -169.9003
346.368382, 78.493, -169.8386
348.878310, 78.490, -169.7751
351.406426, 78.489, -169.7110
353.952862, 78.490, -169.6481
356.517750, 78.492, -169.5887
