* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 21, 2025 11:19:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R 1
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 84.265, 109.3572
20.140070, 84.281, 108.7946
20.286013, 84.295, 108.2491
20.433014, 84.307, 107.7269
20.581080, 84.315, 107.2371
20.730219, 84.322, 106.7904
20.880438, 84.328, 106.3958
21.031747, 84.338, 106.0578
21.184151, 84.354, 105.7730
21.337660, 84.380, 105.5282
21.492282, 84.420, 105.3005
21.648024, 84.475, 105.0600
21.804894, 84.546, 104.7729
21.962902, 84.631, 104.4052
22.122054, 84.725, 103.9283
22.282359, 84.823, 103.3232
22.443827, 84.917, 102.5842
22.606464, 85.002, 101.7196
22.770280, 85.072, 100.7507
22.935282, 85.123, 99.7088
23.101481, 85.153, 98.6319
23.268884, 85.163, 97.5593
23.437500, 85.154, 96.5273
23.607337, 85.133, 95.5645
23.778406, 85.104, 94.6865
23.950714, 85.075, 93.8942
24.124271, 85.052, 93.1732
24.299085, 85.038, 92.4960
24.475166, 85.036, 91.8284
24.652524, 85.043, 91.1360
24.831166, 85.057, 90.3929
25.011103, 85.071, 89.5871
25.192344, 85.079, 88.7235
25.374898, 85.076, 87.8243
25.558775, 85.058, 86.9245
25.743984, 85.026, 86.0666
25.930536, 84.981, 85.2928
26.118439, 84.930, 84.6372
26.307704, 84.881, 84.1182
26.498340, 84.842, 83.7330
26.690358, 84.821, 83.4564
26.883768, 84.823, 83.2440
27.078578, 84.852, 83.0410
27.274801, 84.903, 82.7931
27.472445, 84.971, 82.4579
27.671522, 85.048, 82.0118
27.872041, 85.127, 81.4526
28.074014, 85.199, 80.7972
28.277450, 85.260, 80.0755
28.482360, 85.308, 79.3238
28.688755, 85.344, 78.5775
28.896645, 85.369, 77.8658
29.106042, 85.387, 77.2079
29.316956, 85.403, 76.6119
29.529399, 85.419, 76.0753
29.743381, 85.439, 75.5880
29.958914, 85.463, 75.1351
30.176009, 85.493, 74.7002
30.394677, 85.527, 74.2681
30.614929, 85.565, 73.8258
30.836777, 85.605, 73.3633
31.060233, 85.645, 72.8744
31.285309, 85.684, 72.3566
31.512015, 85.718, 71.8123
31.740364, 85.746, 71.2491
31.970368, 85.766, 70.6799
32.202038, 85.778, 70.1218
32.435387, 85.781, 69.5934
32.670428, 85.778, 69.1117
32.907171, 85.772, 68.6871
33.145630, 85.767, 68.3210
33.385817, 85.766, 68.0040
33.627744, 85.771, 67.7171
33.871425, 85.783, 67.4368
34.116871, 85.801, 67.1414
34.364096, 85.822, 66.8173
34.613112, 85.841, 66.4633
34.863933, 85.857, 66.0905
35.116572, 85.867, 65.7195
35.371041, 85.872, 65.3729
35.627354, 85.875, 65.0680
35.885524, 85.880, 64.8103
36.145566, 85.891, 64.5906
36.407491, 85.910, 64.3870
36.671315, 85.938, 64.1720
36.937051, 85.972, 63.9217
37.204712, 86.009, 63.6237
37.474312, 86.044, 63.2813
37.745867, 86.074, 62.9110
38.019389, 86.098, 62.5365
38.294893, 86.117, 62.1790
38.572393, 86.136, 61.8492
38.851905, 86.156, 61.5440
39.133442, 86.181, 61.2486
39.417019, 86.209, 60.9436
39.702651, 86.240, 60.6144
39.990353, 86.268, 60.2578
40.280139, 86.293, 59.8833
40.572026, 86.312, 59.5089
40.866027, 86.326, 59.1529
41.162159, 86.337, 58.8268
41.460437, 86.348, 58.5324
41.760877, 86.360, 58.2631
42.063493, 86.373, 58.0108
42.368303, 86.387, 57.7712
42.675321, 86.400, 57.5469
42.984564, 86.413, 57.3441
43.296048, 86.428, 57.1663
43.609789, 86.445, 57.0090
43.925803, 86.468, 56.8588
44.244108, 86.495, 56.6980
44.564719, 86.525, 56.5129
44.887653, 86.555, 56.3007
45.212928, 86.583, 56.0686
45.540559, 86.609, 55.8281
45.870565, 86.636, 55.5847
46.202962, 86.665, 55.3319
46.537767, 86.697, 55.0518
46.874999, 86.730, 54.7241
47.214675, 86.762, 54.3378
