* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 7:38:16 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Right 9
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 78.432, 0.4597
20.178416, 78.560, -0.1577
20.324637, 78.686, -0.7528
20.471918, 78.812, -1.3257
20.620266, 78.939, -1.8792
20.769689, 79.069, -2.4194
20.920195, 79.201, -2.9541
21.071791, 79.335, -3.4919
21.224486, 79.471, -4.0409
21.378287, 79.608, -4.6077
21.533203, 79.744, -5.1961
21.689242, 79.877, -5.8069
21.846411, 80.007, -6.4373
22.004719, 80.131, -7.0814
22.164174, 80.249, -7.7311
22.324785, 80.361, -8.3766
22.486559, 80.466, -9.0078
22.649506, 80.567, -9.6152
22.813634, 80.663, -10.1918
22.978951, 80.756, -10.7324
23.145466, 80.849, -11.2358
23.313188, 80.943, -11.7037
23.482124, 81.040, -12.1412
23.652286, 81.140, -12.5556
23.823680, 81.244, -12.9559
23.996316, 81.354, -13.3519
24.170203, 81.469, -13.7532
24.345351, 81.588, -14.1686
24.521767, 81.712, -14.6059
24.699462, 81.839, -15.0718
24.878444, 81.969, -15.5721
25.058724, 82.102, -16.1117
25.240310, 82.236, -16.6945
25.423211, 82.369, -17.3235
25.607438, 82.502, -18.0000
25.793000, 82.633, -18.7233
25.979907, 82.759, -19.4901
26.168168, 82.880, -20.2935
26.357794, 82.995, -21.1237
26.548793, 83.103, -21.9680
26.741176, 83.203, -22.8115
26.934954, 83.296, -23.6392
27.130136, 83.385, -24.4374
27.326732, 83.471, -25.1954
27.524753, 83.557, -25.9080
27.724208, 83.645, -26.5757
27.925110, 83.738, -27.2053
28.127466, 83.838, -27.8086
28.331290, 83.946, -28.4005
28.536590, 84.060, -28.9960
28.743378, 84.179, -29.6074
28.951664, 84.301, -30.2419
29.161460, 84.423, -30.9003
29.372776, 84.544, -31.5773
29.585623, 84.661, -32.2624
29.800013, 84.775, -32.9427
30.015956, 84.885, -33.6055
30.233464, 84.992, -34.2401
30.452548, 85.098, -34.8407
30.673220, 85.206, -35.4069
30.895490, 85.315, -35.9435
31.119372, 85.428, -36.4592
31.344876, 85.544, -36.9646
31.572014, 85.663, -37.4702
31.800797, 85.784, -37.9845
32.031239, 85.906, -38.5126
32.263351, 86.026, -39.0563
32.497144, 86.145, -39.6149
32.732632, 86.262, -40.1862
32.969826, 86.376, -40.7678
33.208739, 86.487, -41.3578
33.449383, 86.595, -41.9562
33.691771, 86.701, -42.5632
33.935916, 86.804, -43.1801
34.181829, 86.904, -43.8066
34.429525, 87.001, -44.4412
34.679015, 87.093, -45.0798
34.930314, 87.182, -45.7164
35.183433, 87.267, -46.3441
35.438387, 87.351, -46.9568
35.695188, 87.434, -47.5513
35.953850, 87.518, -48.1288
36.214387, 87.606, -48.6958
36.476811, 87.698, -49.2626
36.741137, 87.793, -49.8412
37.007378, 87.892, -50.4419
37.275549, 87.991, -51.0699
37.545663, 88.089, -51.7233
37.817734, 88.184, -52.3927
38.091777, 88.276, -53.0640
38.367806, 88.364, -53.7219
38.645835, 88.451, -54.3552
38.925879, 88.539, -54.9601
39.207952, 88.631, -55.5425
39.492069, 88.726, -56.1155
39.778244, 88.826, -56.6953
40.066494, 88.927, -57.2954
40.356832, 89.028, -57.9213
40.649275, 89.126, -58.5688
40.943836, 89.218, -59.2257
41.240532, 89.305, -59.8766
41.539378, 89.387, -60.5090
41.840389, 89.468, -61.1178
42.143582, 89.549, -61.7072
42.448972, 89.631, -62.2888
42.756574, 89.715, -62.8763
43.066406, 89.799, -63.4807
43.378483, 89.881, -64.1056
43.692822, 89.960, -64.7476
44.009438, 90.035, -65.3986
44.328348, 90.106, -66.0502
44.649570, 90.175, -66.6965
44.973119, 90.243, -67.3356
45.299013, 90.309, -67.9679
45.627268, 90.375, -68.5941
45.957902, 90.441, -69.2130
46.290932, 90.506, -69.8214
46.626375, 90.572, -70.4159
46.964249, 90.639, -70.9948
47.304571, 90.709, -71.5598
47.647360, 90.782, -72.1155
47.992632, 90.858, -72.6679
48.340407, 90.936, -73.2221
48.690701, 91.018, -73.7819
49.043534, 91.100, -74.3500
49.398924, 91.185, -74.9293
49.756889, 91.269, -75.5233
50.117447, 91.354, -76.1354
50.480619, 91.437, -76.7670
50.846423, 91.517, -77.4158
51.214877, 91.592, -78.0757
51.586001, 91.664, -78.7371
51.959814, 91.731, -79.3898
52.336336, 91.796, -80.0259
52.715587, 91.860, -80.6426
53.097586, 91.925, -81.2426
53.482353, 91.992, -81.8339
53.869908, 92.062, -82.4271
54.260272, 92.133, -83.0306
54.653464, 92.204, -83.6471
55.049506, 92.274, -84.2717
55.448417, 92.342, -84.8950
55.850219, 92.408, -85.5068
56.254933, 92.474, -86.1010
56.662579, 92.539, -86.6755
57.073180, 92.606, -87.2307
57.486755, 92.675, -87.7683
57.903328, 92.747, -88.2933
58.322919, 92.823, -88.8190
58.745551, 92.903, -89.3677
59.171246, 92.984, -89.9637
59.600025, 93.061, -90.6193
60.031911, 93.130, -91.3245
60.466927, 93.186, -92.0493
60.905096, 93.231, -92.7583
61.346439, 93.270, -93.4285
61.790981, 93.306, -94.0579
62.238744, 93.344, -94.6611
62.689751, 93.385, -95.2571
63.144027, 93.428, -95.8579
63.601595, 93.472, -96.4681
64.062478, 93.518, -97.0876
64.526701, 93.566, -97.7156
64.994288, 93.615, -98.3517
65.465264, 93.664, -98.9951
65.939652, 93.715, -99.6443
66.417478, 93.766, -100.2979
66.898766, 93.817, -100.9537
67.383542, 93.867, -101.6095
67.871831, 93.917, -102.2623
68.363659, 93.965, -102.9102
68.859050, 94.013, -103.5521
69.358031, 94.059, -104.1882
69.860628, 94.103, -104.8182
70.366867, 94.147, -105.4422
70.876774, 94.190, -106.0609
71.390376, 94.233, -106.6769
71.907700, 94.275, -107.2937
72.428773, 94.317, -107.9144
72.953622, 94.359, -108.5403
73.482274, 94.400, -109.1704
74.014757, 94.440, -109.8027
74.551098, 94.479, -110.4348
75.091326, 94.517, -111.0635
75.635469, 94.554, -111.6860
76.183555, 94.591, -112.3007
76.735612, 94.627, -112.9081
77.291670, 94.664, -113.5105
77.851757, 94.700, -114.1106
78.415903, 94.735, -114.7106
78.984137, 94.770, -115.3121
79.556489, 94.803, -115.9165
80.132988, 94.835, -116.5240
80.713665, 94.865, -117.1331
81.298549, 94.895, -117.7413
81.887672, 94.923, -118.3483
82.481064, 94.953, -118.9567
83.078756, 94.982, -119.5703
83.680778, 95.011, -120.1909
84.287164, 95.038, -120.8168
84.897943, 95.065, -121.4422
85.513149, 95.089, -122.0605
