* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 9:34:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R12
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 71.167, -51.4073
20.178416, 71.220, -51.9890
20.324637, 71.270, -52.5604
20.471918, 71.319, -53.1158
20.620266, 71.367, -53.6518
20.769689, 71.417, -54.1677
20.920195, 71.471, -54.6663
21.071791, 71.530, -55.1539
21.224486, 71.597, -55.6407
21.378287, 71.672, -56.1397
21.533203, 71.755, -56.6663
21.689242, 71.847, -57.2369
21.846411, 71.946, -57.8670
22.004719, 72.050, -58.5698
22.164174, 72.155, -59.3541
22.324785, 72.259, -60.2229
22.486559, 72.357, -61.1722
22.649506, 72.446, -62.1907
22.813634, 72.522, -63.2590
22.978951, 72.582, -64.3510
23.145466, 72.625, -65.4344
23.313188, 72.651, -66.4728
23.482124, 72.661, -67.4274
23.652286, 72.659, -68.2610
23.823680, 72.649, -68.9423
23.996316, 72.640, -69.4493
24.170203, 72.640, -69.7756
24.345351, 72.658, -69.9335
24.521767, 72.701, -69.9555
24.699462, 72.775, -69.8928
24.878444, 72.882, -69.8087
25.058724, 73.021, -69.7697
25.240310, 73.185, -69.8348
25.423211, 73.367, -70.0474
25.607438, 73.556, -70.4294
25.793000, 73.742, -70.9814
25.979907, 73.917, -71.6848
26.168168, 74.075, -72.5071
26.357794, 74.211, -73.4081
26.548793, 74.325, -74.3457
26.741176, 74.417, -75.2814
26.934954, 74.490, -76.1846
27.130136, 74.546, -77.0355
27.326732, 74.591, -77.8258
27.524753, 74.626, -78.5574
27.724208, 74.654, -79.2392
27.925110, 74.674, -79.8819
28.127466, 74.685, -80.4929
28.331290, 74.686, -81.0710
28.536590, 74.673, -81.6045
28.743378, 74.646, -82.0697
28.951664, 74.604, -82.4352
29.161460, 74.551, -82.6667
29.372776, 74.493, -82.7352
29.585623, 74.438, -82.6259
29.800013, 74.397, -82.3458
30.015956, 74.377, -81.9291
30.233464, 74.388, -81.4349
30.452548, 74.432, -80.9385
30.673220, 74.506, -80.5169
30.895490, 74.604, -80.2336
31.119372, 74.717, -80.1272
31.344876, 74.834, -80.2060
31.572014, 74.946, -80.4517
31.800797, 75.048, -80.8270
32.031239, 75.138, -81.2860
32.263351, 75.215, -81.7858
32.497144, 75.283, -82.2944
32.732632, 75.348, -82.7967
32.969826, 75.414, -83.2950
33.208739, 75.482, -83.8048
33.449383, 75.554, -84.3462
33.691771, 75.626, -84.9342
33.935916, 75.694, -85.5709
34.181829, 75.754, -86.2419
34.429525, 75.803, -86.9182
34.679015, 75.841, -87.5633
34.930314, 75.871, -88.1434
35.183433, 75.900, -88.6382
35.438387, 75.933, -89.0486
35.695188, 75.976, -89.3979
35.953850, 76.032, -89.7261
36.214387, 76.098, -90.0764
36.476811, 76.168, -90.4807
36.741137, 76.236, -90.9478
37.007378, 76.295, -91.4606
37.275549, 76.340, -91.9805
37.545663, 76.370, -92.4608
37.817734, 76.392, -92.8613
38.091777, 76.410, -93.1620
38.367806, 76.434, -93.3717
38.645835, 76.469, -93.5255
38.925879, 76.516, -93.6739
39.207952, 76.574, -93.8655
39.492069, 76.636, -94.1311
39.778244, 76.694, -94.4753
40.066494, 76.744, -94.8785
40.356832, 76.783, -95.3068
40.649275, 76.812, -95.7252
40.943836, 76.835, -96.1107
41.240532, 76.856, -96.4591
41.539378, 76.881, -96.7839
41.840389, 76.910, -97.1085
42.143582, 76.942, -97.4546
42.448972, 76.974, -97.8329
42.756574, 77.004, -98.2381
43.066406, 77.028, -98.6521
43.378483, 77.049, -99.0519
43.692822, 77.067, -99.4189
44.009438, 77.088, -99.7461
44.328348, 77.113, -100.0391
44.649570, 77.146, -100.3132
44.973119, 77.187, -100.5866
45.299013, 77.236, -100.8751
45.627268, 77.290, -101.1901
45.957902, 77.347, -101.5388
46.290932, 77.407, -101.9254
46.626375, 77.465, -102.3494
46.964249, 77.520, -102.8031
47.304571, 77.568, -103.2689
47.647360, 77.610, -103.7204
47.992632, 77.646, -104.1305
48.340407, 77.680, -104.4811
48.690701, 77.717, -104.7723
49.043534, 77.760, -105.0219
49.398924, 77.811, -105.2575
49.756889, 77.867, -105.5022
50.117447, 77.924, -105.7651
50.480619, 77.981, -106.0412
50.846423, 78.036, -106.3187
51.214877, 78.089, -106.5894
51.586001, 78.141, -106.8523
51.959814, 78.193, -107.1117
52.336336, 78.243, -107.3712
52.715587, 78.292, -107.6309
53.097586, 78.339, -107.8898
53.482353, 78.386, -108.1506
53.869908, 78.433, -108.4218
54.260272, 78.479, -108.7135
54.653464, 78.524, -109.0328
55.049506, 78.565, -109.3792
55.448417, 78.603, -109.7457
55.850219, 78.638, -110.1242
56.254933, 78.671, -110.5102
56.662579, 78.705, -110.9069
57.073180, 78.741, -111.3248
57.486755, 78.776, -111.7767
57.903328, 78.810, -112.2667
58.322919, 78.837, -112.7789
58.745551, 78.855, -113.2724
59.171246, 78.867, -113.6936
59.600025, 78.879, -114.0016
60.031911, 78.903, -114.1952
60.466927, 78.945, -114.3194
60.905096, 79.008, -114.4437
61.346439, 79.084, -114.6246
61.790981, 79.165, -114.8799
62.238744, 79.243, -115.1910
62.689751, 79.315, -115.5256
63.144027, 79.382, -115.8591
63.601595, 79.444, -116.1831
64.062478, 79.502, -116.4999
64.526701, 79.556, -116.8142
64.994288, 79.606, -117.1276
65.465264, 79.651, -117.4391
65.939652, 79.693, -117.7478
66.417478, 79.731, -118.0545
66.898766, 79.769, -118.3625
67.383542, 79.805, -118.6768
67.871831, 79.842, -119.0016
68.363659, 79.879, -119.3400
68.859050, 79.916, -119.6934
69.358031, 79.953, -120.0613
69.860628, 79.991, -120.4415
70.366867, 80.027, -120.8276
70.876774, 80.063, -121.2108
71.390376, 80.098, -121.5833
71.907700, 80.134, -121.9416
72.428773, 80.170, -122.2879
72.953622, 80.208, -122.6278
73.482274, 80.247, -122.9674
74.014757, 80.284, -123.3109
74.551098, 80.321, -123.6595
75.091326, 80.356, -124.0116
75.635469, 80.389, -124.3651
76.183555, 80.420, -124.7206
76.735612, 80.451, -125.0828
77.291670, 80.482, -125.4568
77.851757, 80.510, -125.8424
78.415903, 80.537, -126.2322
78.984137, 80.561, -126.6158
79.556489, 80.586, -126.9868
80.132988, 80.611, -127.3455
80.713665, 80.638, -127.6965
81.298549, 80.665, -128.0443
81.887672, 80.693, -128.3902
82.481064, 80.721, -128.7339
83.078756, 80.748, -129.0745
83.680778, 80.774, -129.4120
84.287164, 80.799, -129.7469
84.897943, 80.823, -130.0800
85.513149, 80.845, -130.4121
86.132812, 80.866, -130.7454
86.756966, 80.887, -131.0831
87.385643, 80.906, -131.4281
88.018875, 80.924, -131.7795
88.656696, 80.941, -132.1329
89.299139, 80.956, -132.4838
89.946238, 80.972, -132.8311
90.598025, 80.987, -133.1774
91.254536, 81.003, -133.5244
91.915804, 81.018, -133.8702
92.581864, 81.032, -134.2100
93.252750, 81.046, -134.5396
93.928498, 81.060, -134.8578
94.609143, 81.073, -135.1656
95.294719, 81.085, -135.4619
95.985264, 81.096, -135.7434
96.680813, 81.108, -136.0096
97.381402, 81.120, -136.2665
98.087068, 81.133, -136.5252
98.797847, 81.145, -136.7953
99.513777, 81.156, -137.0798
100.234895, 81.163, -137.3741
100.961238, 81.166, -137.6692
101.692845, 81.167, -137.9550
102.429753, 81.167, -138.2264
103.172002, 81.168, -138.4851
103.919628, 81.171, -138.7361
104.672673, 81.175, -138.9821
105.431174, 81.180, -139.2227
106.195172, 81.186, -139.4558
106.964706, 81.192, -139.6774
107.739816, 81.198, -139.8827
108.520543, 81.203, -140.0682
109.306928, 81.210, -140.2350
110.099011, 81.218, -140.3894
110.896834, 81.228, -140.5411
111.700438, 81.239, -140.6993
112.509866, 81.251, -140.8682
113.325158, 81.262, -141.0446
114.146359, 81.272, -141.2185
114.973511, 81.281, -141.3782
115.806656, 81.291, -141.5149
116.645839, 81.302, -141.6255
117.491103, 81.315, -141.7130
118.342492, 81.330, -141.7846
119.200050, 81.345, -141.8484
120.063823, 81.361, -141.9093
120.933855, 81.375, -141.9670
121.810191, 81.389, -142.0208
122.692878, 81.405, -142.0739
123.581962, 81.422, -142.1336
124.477487, 81.441, -142.2076
125.379503, 81.463, -142.3007
126.288054, 81.486, -142.4105
127.203189, 81.510, -142.5275
128.124956, 81.536, -142.6427
129.053402, 81.564, -142.7547
129.988577, 81.596, -142.8683
130.930527, 81.630, -142.9891
131.879304, 81.667, -143.1202
132.834956, 81.706, -143.2605
133.797533, 81.745, -143.4066
134.767085, 81.785, -143.5547
135.743663, 81.827, -143.7037
136.727317, 81.869, -143.8546
137.718100, 81.913, -144.0105
138.716062, 81.956, -144.1740
139.721255, 81.999, -144.3465
140.733733, 82.041, -144.5278
141.753548, 82.081, -144.7162
142.780753, 82.122, -144.9091
143.815401, 82.162, -145.1055
144.857546, 82.203, -145.3069
145.907244, 82.245, -145.5172
146.964548, 82.288, -145.7408
148.029514, 82.331, -145.9801
149.102197, 82.374, -146.2346
150.182652, 82.416, -146.5016
151.270938, 82.458, -146.7781
152.367109, 82.500, -147.0620
153.471224, 82.540, -147.3534
154.583340, 82.579, -147.6533
155.703515, 82.616, -147.9625
156.831807, 82.652, -148.2811
157.968274, 82.687, -148.6094
159.112978, 82.722, -148.9481
160.265976, 82.756, -149.2966
161.427329, 82.790, -149.6526
162.597098, 82.825, -150.0143
163.775344, 82.860, -150.3818
164.962128, 82.894, -150.7560
166.157511, 82.924, -151.1335
167.361557, 82.951, -151.5050
168.574328, 82.975, -151.8624
169.795887, 82.997, -152.2068
171.026298, 83.018, -152.5463
172.265625, 83.040, -152.8915
173.513933, 83.061, -153.2496
174.771286, 83.082, -153.6226
176.037751, 83.102, -154.0097
177.313393, 83.122, -154.4106
178.598279, 83.140, -154.8264
179.892476, 83.157, -155.2565
181.196051, 83.173, -155.6960
182.509072, 83.187, -156.1379
183.831608, 83.199, -156.5771
185.163728, 83.209, -157.0126
186.505500, 83.217, -157.4449
187.856996, 83.223, -157.8749
189.218285, 83.227, -158.3011
190.589439, 83.228, -158.7212
191.970529, 83.227, -159.1321
193.361626, 83.224, -159.5320
194.762804, 83.218, -159.9204
196.174136, 83.210, -160.2969
197.595694, 83.200, -160.6603
199.027554, 83.189, -161.0079
200.469790, 83.176, -161.3367
201.922477, 83.164, -161.6443
203.385690, 83.153, -161.9316
204.859507, 83.144, -162.2024
206.344003, 83.136, -162.4614
207.839257, 83.131, -162.7123
209.345346, 83.126, -162.9578
210.862348, 83.123, -163.2008
212.390344, 83.122, -163.4457
213.929412, 83.121, -163.6969
215.479633, 83.122, -163.9578
217.041087, 83.123, -164.2292
218.613856, 83.124, -164.5098
220.198022, 83.124, -164.7966
221.793668, 83.124, -165.0862
223.400876, 83.124, -165.3754
225.019731, 83.122, -165.6623
226.650317, 83.121, -165.9466
228.292718, 83.119, -166.2287
229.947022, 83.118, -166.5095
231.613312, 83.117, -166.7902
233.291678, 83.117, -167.0721
234.982206, 83.117, -167.3568
236.684984, 83.119, -167.6458
238.400101, 83.120, -167.9401
240.127646, 83.122, -168.2407
241.867710, 83.124, -168.5483
243.620383, 83.125, -168.8640
245.385757, 83.125, -169.1894
247.163923, 83.123, -169.5255
248.954975, 83.120, -169.8719
250.759005, 83.114, -170.2271
252.576108, 83.107, -170.5883
254.406379, 83.098, -170.9531
256.249912, 83.088, -171.3191
258.106805, 83.076, -171.6837
259.977153, 83.064, -172.0439
261.861055, 83.050, -172.3983
263.758608, 83.034, -172.7464
265.669911, 83.016, -173.0886
267.595065, 82.995, -173.4263
269.534169, 82.973, -173.7605
271.487325, 82.949, -174.0923
273.454634, 82.923, -174.4216
275.436199, 82.897, -174.7480
277.432123, 82.869, -175.0701
279.442511, 82.840, -175.3862
281.467467, 82.811, -175.6948
283.507096, 82.781, -175.9949
285.561505, 82.750, -176.2864
287.630801, 82.719, -176.5703
289.715093, 82.688, -176.8476
291.814488, 82.657, -177.1196
293.929096, 82.625, -177.3868
296.059027, 82.591, -177.6503
298.204393, 82.556, -177.9117
300.365305, 82.520, -178.1721
302.541876, 82.481, -178.4302
304.734219, 82.442, -178.6840
306.942449, 82.402, -178.9315
309.166680, 82.361, -179.1714
311.407029, 82.320, -179.4033
313.663613, 82.278, -179.6268
315.936549, 82.234, -179.8408
318.225955, 82.188, 179.9552
320.531952, 82.142, 179.7612
322.854659, 82.095, 179.5762
325.194197, 82.048, 179.3989
327.550688, 82.001, 179.2292
329.924255, 81.953, 179.0677
332.315022, 81.906, 178.9148
334.723114, 81.858, 178.7708
337.148655, 81.810, 178.6348
339.591774, 81.762, 178.5060
342.052596, 81.714, 178.3840
344.531250, 81.665, 178.2691
347.027865, 81.616, 178.1617
349.542572, 81.566, 178.0623
352.075502, 81.515, 177.9702
354.626786, 81.463, 177.8854
357.196558, 81.412, 177.8090
359.784951, 81.360, 177.7428
362.392101, 81.307, 177.6891
365.018144, 81.254, 177.6492
367.663216, 81.201, 177.6227
370.327455, 81.147, 177.6086
373.011000, 81.094, 177.6057
375.713992, 81.040, 177.6126
378.436570, 80.987, 177.6288
381.178878, 80.934, 177.6541
383.941057, 80.881, 177.6884
386.723252, 80.829, 177.7317
389.525608, 80.777, 177.7845
392.348271, 80.725, 177.8483
395.191389, 80.674, 177.9246
398.055108, 80.623, 178.0146
400.939580, 80.574, 178.1180
403.844953, 80.525, 178.2328
406.771380, 80.477, 178.3568
409.719013, 80.429, 178.4880
412.688006, 80.382, 178.6257
415.678514, 80.336, 178.7708
418.690692, 80.290, 178.9249
421.724697, 80.245, 179.0898
424.780688, 80.200, 179.2664
427.858824, 80.157, 179.4540
430.959265, 80.115, 179.6519
434.082174, 80.074, 179.8583
437.227712, 80.034, -179.9286
440.396044, 79.996, -179.7102
443.587336, 79.959, -179.4861
446.801752, 79.922, -179.2549
450.039462, 79.887, -179.0153
453.300634, 79.852, -178.7667
456.585437, 79.819, -178.5098
459.894043, 79.787, -178.2449
463.226625, 79.756, -177.9716
466.583356, 79.727, -177.6891
469.964411, 79.699, -177.3985
473.369967, 79.672, -177.1016
476.800201, 79.648, -176.8009
480.255292, 79.624, -176.4981
483.735420, 79.603, -176.1935
487.240766, 79.582, -175.8868
490.771513, 79.563, -175.5777
494.327846, 79.545, -175.2654
497.909949, 79.529, -174.9493
501.518010, 79.514, -174.6294
505.152216, 79.502, -174.3066
508.812758, 79.491, -173.9828
512.499825, 79.483, -173.6597
516.213610, 79.476, -173.3386
519.954306, 79.471, -173.0201
523.722109, 79.468, -172.7046
527.517216, 79.465, -172.3926
531.339823, 79.464, -172.0842
535.190130, 79.465, -171.7783
539.068339, 79.466, -171.4724
542.974650, 79.470, -171.1643
546.909268, 79.474, -170.8529
550.872398, 79.481, -170.5396
554.864247, 79.489, -170.2269
558.885022, 79.498, -169.9174
562.934933, 79.509, -169.6129
567.014192, 79.522, -169.3152
571.123010, 79.536, -169.0251
575.261603, 79.553, -168.7424
579.430186, 79.570, -168.4662
583.628976, 79.589, -168.1957
587.858192, 79.608, -167.9308
592.118055, 79.628, -167.6712
596.408786, 79.648, -167.4174
600.730610, 79.669, -167.1696
605.083752, 79.691, -166.9286
609.468438, 79.714, -166.6960
613.884897, 79.738, -166.4730
618.333360, 79.762, -166.2603
622.814059, 79.787, -166.0572
627.327226, 79.812, -165.8628
631.873098, 79.837, -165.6761
636.451911, 79.862, -165.4963
641.063904, 79.888, -165.3233
645.709317, 79.913, -165.1572
650.388393, 79.939, -164.9980
655.101375, 79.964, -164.8458
659.848510, 79.988, -164.7004
664.630044, 80.013, -164.5612
669.446228, 80.036, -164.4272
674.297311, 80.060, -164.2974
679.183547, 80.082, -164.1703
684.105191, 80.105, -164.0439
689.062499, 80.126, -163.9160
694.055730, 80.148, -163.7844
699.085144, 80.169, -163.6482
704.151003, 80.191, -163.5077
709.253572, 80.214, -163.3643
714.393116, 80.238, -163.2201
719.569903, 80.263, -163.0777
724.784203, 80.289, -162.9393
730.036288, 80.316, -162.8063
735.326432, 80.344, -162.6794
740.654910, 80.372, -162.5598
746.022001, 80.400, -162.4478
751.427984, 80.429, -162.3437
756.873141, 80.458, -162.2479
762.357756, 80.486, -162.1602
767.882114, 80.514, -162.0796
773.446504, 80.541, -162.0049
779.051217, 80.566, -161.9340
784.696543, 80.591, -161.8636
790.382778, 80.615, -161.7910
796.110217, 80.638, -161.7133
801.879160, 80.660, -161.6292
807.689907, 80.683, -161.5375
813.542761, 80.705, -161.4380
819.438027, 80.728, -161.3298
825.376013, 80.752, -161.2126
831.357028, 80.778, -161.0867
837.381383, 80.805, -160.9539
843.449394, 80.835, -160.8170
849.561376, 80.867, -160.6803
855.717648, 80.903, -160.5484
861.918531, 80.941, -160.4258
868.164348, 80.982, -160.3172
874.455424, 81.026, -160.2266
880.792089, 81.073, -160.1572
887.174671, 81.120, -160.1113
893.603505, 81.169, -160.0904
900.078924, 81.218, -160.0956
906.601267, 81.266, -160.1274
913.170874, 81.313, -160.1854
919.788086, 81.359, -160.2679
926.453250, 81.403, -160.3722
933.166712, 81.444, -160.4950
939.928823, 81.482, -160.6334
946.739934, 81.517, -160.7846
953.600402, 81.548, -160.9457
960.510584, 81.576, -161.1135
967.470839, 81.600, -161.2851
974.481532, 81.621, -161.4574
981.543027, 81.639, -161.6271
988.655692, 81.654, -161.7909
995.819899, 81.666, -161.9451
1003.036020, 81.676, -162.0870
1010.304433, 81.683, -162.2153
1017.625515, 81.690, -162.3289
1024.999649, 81.695, -162.4278
1032.427219, 81.700, -162.5122
1039.908612, 81.705, -162.5831
1047.444219, 81.711, -162.6420
1055.034432, 81.717, -162.6901
1062.679646, 81.725, -162.7291
1070.380261, 81.734, -162.7610
1078.136677, 81.745, -162.7885
1085.949300, 81.758, -162.8153
1093.818536, 81.773, -162.8454
1101.744796, 81.789, -162.8828
1109.728493, 81.806, -162.9311
1117.770043, 81.824, -162.9938
1125.869866, 81.843, -163.0735
1134.028383, 81.862, -163.1716
1142.246020, 81.879, -163.2878
1150.523206, 81.895, -163.4211
1158.860371, 81.909, -163.5696
1167.257951, 81.920, -163.7300
1175.716383, 81.928, -163.8983
1184.236109, 81.932, -164.0698
1192.817572, 81.932, -164.2394
1201.461220, 81.930, -164.4021
1210.167503, 81.924, -164.5541
1218.936876, 81.916, -164.6920
1227.769795, 81.905, -164.8140
1236.666721, 81.893, -164.9187
1245.628118, 81.880, -165.0056
1254.654453, 81.867, -165.0748
1263.746196, 81.854, -165.1277
1272.903822, 81.842, -165.1664
1282.127808, 81.831, -165.1934
1291.418634, 81.822, -165.2118
1300.776786, 81.813, -165.2249
1310.202751, 81.806, -165.2357
1319.697020, 81.801, -165.2476
1329.260089, 81.796, -165.2626
1338.892455, 81.791, -165.2824
1348.594622, 81.787, -165.3072
1358.367094, 81.782, -165.3366
1368.210382, 81.776, -165.3698
1378.124999, 81.770, -165.4055
1388.111461, 81.763, -165.4423
1398.170288, 81.756, -165.4789
1408.302007, 81.747, -165.5141
1418.507144, 81.738, -165.5468
1428.786231, 81.727, -165.5764
1439.139805, 81.716, -165.6025
1449.568405, 81.705, -165.6257
1460.072576, 81.692, -165.6469
1470.652863, 81.680, -165.6667
1481.309820, 81.666, -165.6851
1492.044002, 81.652, -165.7014
1502.855968, 81.636, -165.7150
1513.746282, 81.620, -165.7249
1524.715511, 81.603, -165.7301
1535.764228, 81.584, -165.7295
1546.893009, 81.565, -165.7221
1558.102433, 81.545, -165.7067
1569.393086, 81.524, -165.6816
1580.765555, 81.503, -165.6450
1592.220434, 81.484, -165.5947
1603.758320, 81.467, -165.5292
1615.379813, 81.454, -165.4479
1627.085521, 81.448, -165.3514
1638.876054, 81.452, -165.2415
1650.752025, 81.467, -165.1206
1662.714055, 81.494, -164.9924
1674.762766, 81.529, -164.8607
1686.898788, 81.569, -164.7289
1699.122752, 81.607, -164.5991
1711.435296, 81.640, -164.4719
1723.837061, 81.662, -164.3470
1736.328695, 81.672, -164.2238
1748.910849, 81.668, -164.1014
1761.584178, 81.651, -163.9792
1774.349343, 81.622, -163.8566
1787.207010, 81.584, -163.7333
1800.157848, 81.539, -163.6089
1813.202534, 81.491, -163.4830
1826.341747, 81.442, -163.3550
1839.576172, 81.392, -163.2234
1852.906500, 81.343, -163.0865
1866.333424, 81.294, -162.9425
1879.857645, 81.243, -162.7903
1893.479869, 81.191, -162.6297
1907.200804, 81.137, -162.4606
1921.021168, 81.081, -162.2833
1934.941679, 81.023, -162.0983
1948.963064, 80.964, -161.9062
1963.086054, 80.903, -161.7078
1977.311384, 80.841, -161.5037
1991.639798, 80.778, -161.2937
2006.072041, 80.712, -161.0768
2020.608866, 80.645, -160.8499
2035.251031, 80.575, -160.6070
2049.999299, 80.501, -160.3400
2064.854438, 80.425, -160.0384
2079.817225, 80.347, -159.6919
2094.888438, 80.272, -159.2952
2110.068863, 80.201, -158.8557
2125.359292, 80.138, -158.3988
2140.760521, 80.084, -157.9626
2156.273355, 80.036, -157.5797
2171.898600, 79.986, -157.2570
2187.637073, 79.932, -156.9749
2203.489593, 79.870, -156.7025
2219.456987, 79.801, -156.4144
2235.540087, 79.727, -156.0950
2251.739732, 79.649, -155.7366
2268.056766, 79.570, -155.3351
2284.492041, 79.492, -154.8861
2301.046412, 79.417, -154.3822
2317.720742, 79.347, -153.8131
2334.515902, 79.284, -153.1664
2351.432767, 79.234, -152.4306
2368.472218, 79.200, -151.6005
2385.635144, 79.189, -150.6829
2402.922440, 79.205, -149.7025
2420.335006, 79.251, -148.7020
2437.873752, 79.328, -147.7385
2455.539590, 79.432, -146.8710
2473.333442, 79.557, -146.1470
2491.256235, 79.694, -145.5922
