* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 7:36:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Right 5
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 77.497, 5.2838
20.178416, 77.616, 4.5446
20.324637, 77.727, 3.8750
20.471918, 77.835, 3.2856
20.620266, 77.945, 2.7781
20.769689, 78.061, 2.3434
20.920195, 78.188, 1.9625
21.071791, 78.327, 1.6082
21.224486, 78.480, 1.2474
21.378287, 78.645, 0.8469
21.533203, 78.820, 0.3766
21.689242, 78.999, -0.1852
21.846411, 79.178, -0.8499
22.004719, 79.350, -1.6161
22.164174, 79.510, -2.4711
22.324785, 79.655, -3.3918
22.486559, 79.781, -4.3473
22.649506, 79.887, -5.3020
22.813634, 79.976, -6.2194
22.978951, 80.048, -7.0650
23.145466, 80.110, -7.8108
23.313188, 80.167, -8.4384
23.482124, 80.225, -8.9418
23.652286, 80.291, -9.3298
23.823680, 80.372, -9.6251
23.996316, 80.471, -9.8624
24.170203, 80.590, -10.0836
24.345351, 80.728, -10.3321
24.521767, 80.881, -10.6461
24.699462, 81.045, -11.0542
24.878444, 81.214, -11.5717
25.058724, 81.381, -12.1999
25.240310, 81.541, -12.9279
25.423211, 81.689, -13.7345
25.607438, 81.825, -14.5920
25.793000, 81.945, -15.4696
25.979907, 82.051, -16.3367
26.168168, 82.145, -17.1661
26.357794, 82.231, -17.9366
26.548793, 82.312, -18.6349
26.741176, 82.392, -19.2571
26.934954, 82.476, -19.8080
27.130136, 82.567, -20.3011
27.326732, 82.667, -20.7557
27.524753, 82.776, -21.1942
27.724208, 82.894, -21.6385
27.925110, 83.020, -22.1069
28.127466, 83.151, -22.6121
28.331290, 83.283, -23.1591
28.536590, 83.415, -23.7463
28.743378, 83.544, -24.3661
28.951664, 83.668, -25.0068
29.161460, 83.788, -25.6559
29.372776, 83.904, -26.3013
29.585623, 84.018, -26.9348
29.800013, 84.130, -27.5524
30.015956, 84.242, -28.1549
30.233464, 84.356, -28.7473
30.452548, 84.471, -29.3373
30.673220, 84.589, -29.9327
30.895490, 84.706, -30.5400
31.119372, 84.824, -31.1619
31.344876, 84.939, -31.7972
31.572014, 85.052, -32.4415
31.800797, 85.161, -33.0873
32.031239, 85.268, -33.7270
32.263351, 85.372, -34.3539
32.497144, 85.475, -34.9644
32.732632, 85.579, -35.5585
32.969826, 85.683, -36.1395
33.208739, 85.789, -36.7132
33.449383, 85.897, -37.2860
33.691771, 86.006, -37.8633
33.935916, 86.115, -38.4482
34.181829, 86.225, -39.0412
34.429525, 86.333, -39.6403
34.679015, 86.440, -40.2426
34.930314, 86.546, -40.8452
35.183433, 86.652, -41.4469
35.438387, 86.757, -42.0482
35.695188, 86.862, -42.6512
35.953850, 86.967, -43.2587
36.214387, 87.071, -43.8726
36.476811, 87.174, -44.4931
36.741137, 87.275, -45.1185
37.007378, 87.374, -45.7457
37.275549, 87.471, -46.3716
37.545663, 87.567, -46.9949
37.817734, 87.662, -47.6165
38.091777, 87.756, -48.2397
38.367806, 87.849, -48.8691
38.645835, 87.941, -49.5079
38.925879, 88.031, -50.1567
39.207952, 88.117, -50.8116
39.492069, 88.200, -51.4659
39.778244, 88.279, -52.1113
40.066494, 88.356, -52.7407
40.356832, 88.432, -53.3503
40.649275, 88.509, -53.9416
40.943836, 88.587, -54.5196
41.240532, 88.668, -55.0917
41.539378, 88.752, -55.6650
41.840389, 88.839, -56.2450
42.143582, 88.927, -56.8348
42.448972, 89.018, -57.4367
42.756574, 89.110, -58.0525
43.066406, 89.203, -58.6843
43.378483, 89.296, -59.3339
43.692822, 89.388, -60.0003
44.009438, 89.479, -60.6794
44.328348, 89.567, -61.3629
44.649570, 89.653, -62.0409
44.973119, 89.737, -62.7047
45.299013, 89.821, -63.3506
45.627268, 89.906, -63.9804
45.957902, 89.992, -64.6014
46.290932, 90.079, -65.2222
46.626375, 90.166, -65.8488
46.964249, 90.252, -66.4821
47.304571, 90.335, -67.1177
47.647360, 90.414, -67.7477
47.992632, 90.491, -68.3656
48.340407, 90.566, -68.9684
48.690701, 90.641, -69.5585
49.043534, 90.715, -70.1426
49.398924, 90.790, -70.7288
49.756889, 90.864, -71.3231
50.117447, 90.937, -71.9282
50.480619, 91.008, -72.5427
50.846423, 91.078, -73.1631
51.214877, 91.146, -73.7853
51.586001, 91.212, -74.4067
51.959814, 91.279, -75.0256
52.336336, 91.347, -75.6419
52.715587, 91.416, -76.2560
53.097586, 91.487, -76.8695
53.482353, 91.561, -77.4852
53.869908, 91.637, -78.1066
54.260272, 91.715, -78.7362
54.653464, 91.794, -79.3739
55.049506, 91.874, -80.0160
55.448417, 91.952, -80.6566
55.850219, 92.030, -81.2898
56.254933, 92.107, -81.9106
