* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 13, 2025 12:26:24 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L6
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 77.735, -16.8787
20.140070, 77.691, -16.1279
20.286013, 77.750, -15.1255
20.433014, 77.919, -14.1119
20.581080, 78.188, -13.3302
20.730219, 78.532, -12.9703
20.880438, 78.920, -13.1429
21.031747, 79.319, -13.8771
21.184151, 79.705, -15.1372
21.337660, 80.056, -16.8480
21.492282, 80.361, -18.9139
21.648024, 80.611, -21.2329
21.804894, 80.805, -23.7055
21.962902, 80.943, -26.2387
22.122054, 81.030, -28.7498
22.282359, 81.073, -31.1689
22.443827, 81.080, -33.4413
22.606464, 81.061, -35.5298
22.770280, 81.028, -37.4170
22.935282, 80.990, -39.1050
23.101481, 80.955, -40.6147
23.268884, 80.930, -41.9802
23.437500, 80.916, -43.2410
23.607337, 80.912, -44.4330
23.778406, 80.912, -45.5797
23.950714, 80.911, -46.6865
24.124271, 80.905, -47.7388
24.299085, 80.891, -48.7055
24.475166, 80.869, -49.5466
24.652524, 80.846, -50.2236
24.831166, 80.831, -50.7140
25.011103, 80.836, -51.0233
25.192344, 80.876, -51.1951
25.374898, 80.960, -51.3109
25.558775, 81.090, -51.4789
25.743984, 81.263, -51.8137
25.930536, 81.465, -52.4099
26.118439, 81.678, -53.3253
26.307704, 81.883, -54.5713
26.498340, 82.062, -56.1160
26.690358, 82.202, -57.8949
26.883768, 82.295, -59.8230
27.078578, 82.341, -61.8097
27.274801, 82.343, -63.7714
27.472445, 82.310, -65.6449
27.671522, 82.257, -67.3972
27.872041, 82.197, -69.0320
28.074014, 82.140, -70.5879
28.277450, 82.092, -72.1276
28.482360, 82.051, -73.7169
28.688755, 82.008, -75.4032
28.896645, 81.949, -77.1957
29.106042, 81.860, -79.0569
29.316956, 81.728, -80.9041
29.529399, 81.549, -82.6215
29.743381, 81.331, -84.0807
29.958914, 81.088, -85.1714
30.176009, 80.850, -85.8369
30.394677, 80.648, -86.1086
30.614929, 80.511, -86.1191
30.836777, 80.451, -86.0753
