* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 13, 2025 12:14:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R1
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.068, -15.3032
20.140070, 78.050, -17.3114
20.286013, 78.002, -19.0641
20.433014, 77.941, -20.4895
20.581080, 77.888, -21.5461
20.730219, 77.868, -22.2395
20.880438, 77.904, -22.6328
21.031747, 78.015, -22.8455
21.184151, 78.208, -23.0391
21.337660, 78.476, -23.3856
21.492282, 78.802, -24.0311
21.648024, 79.161, -25.0737
21.804894, 79.528, -26.5525
21.962902, 79.877, -28.4536
22.122054, 80.189, -30.7246
22.282359, 80.451, -33.2870
22.443827, 80.652, -36.0490
22.606464, 80.788, -38.9136
22.770280, 80.858, -41.7833
22.935282, 80.866, -44.5650
23.101481, 80.816, -47.1714
23.268884, 80.718, -49.5259
23.437500, 80.586, -51.5661
23.607337, 80.432, -53.2497
23.778406, 80.275, -54.5599
23.950714, 80.130, -55.5099
24.124271, 80.015, -56.1431
24.299085, 79.939, -56.5308
24.475166, 79.912, -56.7620
24.652524, 79.935, -56.9327
24.831166, 80.005, -57.1331
25.011103, 80.117, -57.4396
25.192344, 80.261, -57.9105
25.374898, 80.430, -58.5861
25.558775, 80.614, -59.4897
25.743984, 80.804, -60.6305
25.930536, 80.990, -62.0040
26.118439, 81.164, -63.5926
26.307704, 81.317, -65.3655
26.498340, 81.443, -67.2790
26.690358, 81.536, -69.2786
26.883768, 81.594, -71.3012
27.078578, 81.618, -73.2809
27.274801, 81.613, -75.1546
27.472445, 81.586, -76.8708
27.671522, 81.549, -78.3977
27.872041, 81.513, -79.7301
28.074014, 81.490, -80.8925
28.277450, 81.488, -81.9355
28.482360, 81.510, -82.9242
28.688755, 81.552, -83.9225
28.896645, 81.606, -84.9764
29.106042, 81.662, -86.1046
29.316956, 81.709, -87.2947
29.529399, 81.742, -88.5107
29.743381, 81.757, -89.7037
29.958914, 81.757, -90.8269
30.176009, 81.748, -91.8486
30.394677, 81.740, -92.7618
30.614929, 81.739, -93.5864
30.836777, 81.749, -94.3623
31.060233, 81.770, -95.1354
31.285309, 81.797, -95.9415
31.512015, 81.824, -96.7943
31.740364, 81.843, -97.6810
31.970368, 81.851, -98.5697
32.202038, 81.850, -99.4232
32.435387, 81.846, -100.2156
32.670428, 81.846, -100.9476
32.907171, 81.860, -101.6509
33.145630, 81.890, -102.3817
33.385817, 81.933, -103.2001
33.627744, 81.980, -104.1475
33.871425, 82.018, -105.2281
34.116871, 82.037, -106.4026
34.364096, 82.028, -107.5978
34.613112, 81.995, -108.7252
34.863933, 81.945, -109.7099
35.116572, 81.895, -110.5165
35.371041, 81.864, -111.1670
35.627354, 81.862, -111.7397
35.885524, 81.895, -112.3436
