* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 13, 2025 12:19:37 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R15
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 79.760, -12.0870
20.140070, 79.548, -12.8198
20.286013, 79.335, -13.1460
20.433014, 79.137, -13.0671
20.581080, 78.971, -12.6172
20.730219, 78.853, -11.8654
20.880438, 78.796, -10.9141
21.031747, 78.804, -9.8871
21.184151, 78.878, -8.9136
21.337660, 79.010, -8.1107
21.492282, 79.188, -7.5690
21.648024, 79.399, -7.3466
21.804894, 79.627, -7.4703
21.962902, 79.861, -7.9399
22.122054, 80.089, -8.7357
22.282359, 80.301, -9.8246
22.443827, 80.492, -11.1655
22.606464, 80.656, -12.7136
22.770280, 80.792, -14.4226
22.935282, 80.897, -16.2465
23.101481, 80.972, -18.1407
23.268884, 81.020, -20.0646
23.437500, 81.043, -21.9814
23.607337, 81.046, -23.8612
23.778406, 81.035, -25.6815
23.950714, 81.016, -27.4297
24.124271, 80.993, -29.1034
24.299085, 80.974, -30.7100
24.475166, 80.961, -32.2657
24.652524, 80.958, -33.7925
24.831166, 80.965, -35.3136
25.011103, 80.980, -36.8503
25.192344, 81.000, -38.4177
25.374898, 81.022, -40.0222
25.558775, 81.041, -41.6606
25.743984, 81.052, -43.3208
25.930536, 81.054, -44.9838
26.118439, 81.043, -46.6254
26.307704, 81.020, -48.2202
26.498340, 80.985, -49.7430
26.690358, 80.938, -51.1716
26.883768, 80.883, -52.4879
27.078578, 80.821, -53.6780
27.274801, 80.756, -54.7332
27.472445, 80.690, -55.6492
27.671522, 80.627, -56.4265
27.872041, 80.569, -57.0710
28.074014, 80.520, -57.5950
28.277450, 80.483, -58.0176
28.482360, 80.460, -58.3661
28.688755, 80.453, -58.6742
28.896645, 80.461, -58.9789
29.106042, 80.481, -59.3157
29.316956, 80.510, -59.7130
29.529399, 80.541, -60.1875
29.743381, 80.570, -60.7407
29.958914, 80.591, -61.3602
30.176009, 80.600, -62.0223
30.394677, 80.599, -62.6986
30.614929, 80.587, -63.3627
30.836777, 80.571, -63.9977
31.060233, 80.554, -64.6008
31.285309, 80.543, -65.1846
31.512015, 80.540, -65.7737
31.740364, 80.547, -66.3981
31.970368, 80.562, -67.0835
32.202038, 80.582, -67.8442
32.435387, 80.601, -68.6790
32.670428, 80.618, -69.5718
32.907171, 80.631, -70.4983
33.145630, 80.641, -71.4325
33.385817, 80.651, -72.3558
33.627744, 80.666, -73.2614
33.871425, 80.689, -74.1541
34.116871, 80.721, -75.0470
34.364096, 80.760, -75.9532
34.613112, 80.804, -76.8781
34.863933, 80.849, -77.8140
35.116572, 80.891, -78.7413
35.371041, 80.929, -79.6331
35.627354, 80.965, -80.4626
35.885524, 81.001, -81.2133
36.145566, 81.040, -81.8821
36.407491, 81.086, -82.4801
36.671315, 81.139, -83.0264
36.937051, 81.196, -83.5392
37.204712, 81.255, -84.0270
37.474312, 81.312, -84.4858
37.745867, 81.366, -84.9020
38.019389, 81.417, -85.2607
38.294893, 81.470, -85.5583
38.572393, 81.528, -85.8094
38.851905, 81.594, -86.0491
39.133442, 81.668, -86.3230
39.417019, 81.746, -86.6737
39.702651, 81.818, -87.1233
39.990353, 81.878, -87.6649
40.280139, 81.918, -88.2640
40.572026, 81.938, -88.8700
40.866027, 81.942, -89.4343
41.162159, 81.936, -89.9294
41.460437, 81.931, -90.3596
41.760877, 81.935, -90.7607
42.063493, 81.949, -91.1858
42.368303, 81.970, -91.6819
42.675321, 81.993, -92.2712
42.984564, 82.010, -92.9438
43.296048, 82.017, -93.6660
43.609789, 82.016, -94.3979
43.925803, 82.011, -95.1133
44.244108, 82.008, -95.8086
44.564719, 82.009, -96.4996
44.887653, 82.014, -97.2043
45.212928, 82.018, -97.9249
45.540559, 82.019, -98.6390
45.870565, 82.014, -99.3076
46.202962, 82.010, -99.8953
46.537767, 82.012, -100.3931
46.874999, 82.029, -100.8303
47.214675, 82.063, -101.2643
47.556812, 82.109, -101.7513
47.901428, 82.155, -102.3165
48.248542, 82.191, -102.9396
48.598170, 82.212, -103.5658
48.950333, 82.219, -104.1340
49.305047, 82.219, -104.6074
49.662332, 82.221, -104.9897
50.022206, 82.233, -105.3210
50.384687, 82.253, -105.6552
50.749795, 82.279, -106.0344
51.117549, 82.305, -106.4768
51.487968, 82.327, -106.9799
51.861071, 82.343, -107.5322
52.236878, 82.351, -108.1221
52.615408, 82.351, -108.7362
52.996681, 82.343, -109.3549
53.380716, 82.328, -109.9518
53.767535, 82.312, -110.5042
54.157157, 82.301, -111.0088
54.549602, 82.302, -111.4894
54.944891, 82.317, -111.9886
55.343044, 82.343, -112.5454
55.744083, 82.372, -113.1710
56.148027, 82.399, -113.8435
56.554899, 82.420, -114.5190
56.964719, 82.438, -115.1580
57.377509, 82.458, -115.7455
57.793290, 82.483, -116.2985
58.212084, 82.514, -116.8529
58.633913, 82.544, -117.4390
59.058798, 82.566, -118.0601
59.486763, 82.573, -118.6862
59.917828, 82.562, -119.2692
60.352018, 82.537, -119.7684
60.789353, 82.506, -120.1736
61.229858, 82.476, -120.5112
61.673555, 82.448, -120.8306
62.120467, 82.422, -121.1790
62.570617, 82.392, -121.5824
63.024030, 82.354, -122.0387
63.480728, 82.305, -122.5236
