* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 13, 2025 12:27:54 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L11
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.423, 5.2711
20.140070, 78.465, 3.3876
20.286013, 78.478, 1.6781
20.433014, 78.473, 0.2037
20.581080, 78.462, -0.9874
20.730219, 78.462, -1.8719
20.880438, 78.494, -2.4630
21.031747, 78.576, -2.8171
21.184151, 78.722, -3.0372
21.337660, 78.937, -3.2584
21.492282, 79.219, -3.6255
21.648024, 79.551, -4.2673
21.804894, 79.915, -5.2734
21.962902, 80.287, -6.6860
22.122054, 80.644, -8.5011
22.282359, 80.970, -10.6760
22.443827, 81.249, -13.1423
22.606464, 81.471, -15.8156
22.770280, 81.633, -18.6021
22.935282, 81.732, -21.4071
23.101481, 81.771, -24.1381
23.268884, 81.759, -26.7107
23.437500, 81.707, -29.0556
23.607337, 81.629, -31.1260
23.778406, 81.543, -32.9071
23.950714, 81.468, -34.4226
24.124271, 81.418, -35.7366
24.299085, 81.404, -36.9465
24.475166, 81.428, -38.1649
24.652524, 81.483, -39.4942
24.831166, 81.555, -41.0078
25.011103, 81.626, -42.7404
25.192344, 81.679, -44.6843
25.374898, 81.699, -46.7922
25.558775, 81.674, -48.9855
25.743984, 81.601, -51.1639
25.930536, 81.480, -53.2191
26.118439, 81.321, -55.0459
26.307704, 81.140, -56.5598
26.498340, 80.959, -57.7130
26.690358, 80.804, -58.5128
26.883768, 80.700, -59.0305
27.078578, 80.663, -59.3957
27.274801, 80.699, -59.7704
27.472445, 80.798, -60.3099
27.671522, 80.940, -61.1275
27.872041, 81.101, -62.2733
28.074014, 81.256, -63.7349
28.277450, 81.384, -65.4491
28.482360, 81.473, -67.3214
28.688755, 81.517, -69.2419
28.896645, 81.514, -71.1006
29.106042, 81.470, -72.7969
29.316956, 81.394, -74.2495
29.529399, 81.300, -75.4012
29.743381, 81.198, -76.2228
29.958914, 81.104, -76.7132
30.176009, 81.027, -76.8958
30.394677, 80.977, -76.8126
30.614929, 80.959, -76.5181
30.836777, 80.977, -76.0754
31.060233, 81.033, -75.5546
31.285309, 81.128, -75.0336
31.512015, 81.258, -74.5963
31.740364, 81.417, -74.3267
31.970368, 81.592, -74.2979
32.202038, 81.771, -74.5585
32.435387, 81.935, -75.1230
32.670428, 82.067, -75.9662
32.907171, 82.154, -77.0258
33.145630, 82.184, -78.2101
33.385817, 82.153, -79.4093
33.627744, 82.065, -80.5102
33.871425, 81.928, -81.4111
34.116871, 81.757, -82.0399
34.364096, 81.573, -82.3680
34.613112, 81.393, -82.4171
34.863933, 81.233, -82.2519
35.116572, 81.103, -81.9598
35.371041, 81.003, -81.6242
35.627354, 80.934, -81.3035
35.885524, 80.892, -81.0284
36.145566, 80.877, -80.8151
36.407491, 80.896, -80.6877
36.671315, 80.950, -80.6942
36.937051, 81.042, -80.9053
37.204712, 81.163, -81.3961
37.474312, 81.300, -82.2166
37.745867, 81.434, -83.3694
38.019389, 81.546, -84.8046
38.294893, 81.625, -86.4292
38.572393, 81.664, -88.1295
38.851905, 81.665, -89.7941
39.133442, 81.636, -91.3328
39.417019, 81.589, -92.6874
39.702651, 81.532, -93.8300
39.990353, 81.474, -94.7521
40.280139, 81.419, -95.4510
40.572026, 81.372, -95.9236
40.866027, 81.340, -96.1708
41.162159, 81.332, -96.2150
41.460437, 81.356, -96.1149
41.760877, 81.418, -95.9659
42.063493, 81.515, -95.8809
42.368303, 81.636, -95.9553
42.675321, 81.764, -96.2411
42.984564, 81.885, -96.7400
43.296048, 81.989, -97.4190
43.609789, 82.070, -98.2341
43.925803, 82.128, -99.1484
44.244108, 82.162, -100.1370
44.564719, 82.169, -101.1749
44.887653, 82.146, -102.2216
45.212928, 82.094, -103.2125
45.540559, 82.016, -104.0695
45.870565, 81.926, -104.7283
46.202962, 81.844, -105.1743
46.537767, 81.788, -105.4650
46.874999, 81.770, -105.7175
47.214675, 81.785, -106.0602
47.556812, 81.818, -106.5713
47.901428, 81.848, -107.2446
48.248542, 81.863, -108.0008
48.598170, 81.859, -108.7313
48.950333, 81.845, -109.3516
49.305047, 81.836, -109.8385
49.662332, 81.841, -110.2332
50.022206, 81.863, -110.6095
50.384687, 81.894, -111.0289
50.749795, 81.922, -111.5084
51.117549, 81.940, -112.0208
51.487968, 81.944, -112.5194
51.861071, 81.937, -112.9680
52.236878, 81.925, -113.3585
52.615408, 81.912, -113.7078
52.996681, 81.900, -114.0436
53.380716, 81.887, -114.3893
53.767535, 81.874, -114.7588
54.157157, 81.859, -115.1607
54.549602, 81.843, -115.6022
54.944891, 81.825, -116.0882
