* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 8:24:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 17
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 79.900, -14.8759
20.178416, 80.039, -15.2545
20.324637, 80.180, -15.6472
20.471918, 80.323, -16.0631
20.620266, 80.468, -16.5122
20.769689, 80.613, -17.0034
20.920195, 80.757, -17.5424
21.071791, 80.895, -18.1297
21.224486, 81.027, -18.7596
21.378287, 81.148, -19.4200
21.533203, 81.258, -20.0927
21.689242, 81.355, -20.7549
21.846411, 81.441, -21.3824
22.004719, 81.518, -21.9515
22.164174, 81.590, -22.4435
22.324785, 81.660, -22.8477
22.486559, 81.736, -23.1647
22.649506, 81.822, -23.4083
22.813634, 81.923, -23.6051
22.978951, 82.041, -23.7919
23.145466, 82.177, -24.0106
23.313188, 82.328, -24.3025
23.482124, 82.490, -24.7012
23.652286, 82.656, -25.2275
23.823680, 82.818, -25.8873
23.996316, 82.971, -26.6707
24.170203, 83.109, -27.5540
24.345351, 83.228, -28.5033
24.521767, 83.326, -29.4794
24.699462, 83.405, -30.4418
24.878444, 83.467, -31.3540
25.058724, 83.517, -32.1882
25.240310, 83.562, -32.9282
25.423211, 83.606, -33.5721
25.607438, 83.656, -34.1320
25.793000, 83.716, -34.6315
25.979907, 83.788, -35.1010
26.168168, 83.872, -35.5720
26.357794, 83.964, -36.0706
26.548793, 84.061, -36.6133
26.741176, 84.160, -37.2051
26.934954, 84.257, -37.8403
27.130136, 84.349, -38.5045
27.326732, 84.436, -39.1797
27.524753, 84.518, -39.8477
27.724208, 84.596, -40.4944
27.925110, 84.674, -41.1120
28.127466, 84.752, -41.6999
28.331290, 84.834, -42.2635
28.536590, 84.919, -42.8119
28.743378, 85.009, -43.3546
28.951664, 85.101, -43.8989
29.161460, 85.195, -44.4481
29.372776, 85.289, -45.0010
29.585623, 85.384, -45.5535
29.800013, 85.479, -46.1001
30.015956, 85.575, -46.6370
30.233464, 85.672, -47.1635
30.452548, 85.772, -47.6830
30.673220, 85.876, -48.2023
30.895490, 85.982, -48.7302
31.119372, 86.091, -49.2754
31.344876, 86.200, -49.8436
31.572014, 86.309, -50.4368
31.800797, 86.414, -51.0521
32.031239, 86.516, -51.6826
32.263351, 86.612, -52.3188
32.497144, 86.704, -52.9505
32.732632, 86.791, -53.5684
32.969826, 86.875, -54.1657
33.208739, 86.957, -54.7386
33.449383, 87.039, -55.2869
33.691771, 87.121, -55.8131
33.935916, 87.204, -56.3224
34.181829, 87.288, -56.8208
34.429525, 87.374, -57.3151
