* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 8:58:37 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 1
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.734, -40.5898
20.140070, 78.777, -41.3340
20.286013, 78.823, -42.0004
20.433014, 78.876, -42.5984
20.581080, 78.939, -43.1447
20.730219, 79.014, -43.6619
20.880438, 79.103, -44.1761
21.031747, 79.204, -44.7136
21.184151, 79.315, -45.2977
21.337660, 79.433, -45.9462
21.492282, 79.555, -46.6692
21.648024, 79.675, -47.4685
21.804894, 79.791, -48.3381
21.962902, 79.899, -49.2653
22.122054, 79.997, -50.2323
22.282359, 80.084, -51.2192
22.443827, 80.161, -52.2057
22.606464, 80.229, -53.1737
22.770280, 80.290, -54.1094
22.935282, 80.345, -55.0043
23.101481, 80.399, -55.8561
23.268884, 80.454, -56.6681
23.437500, 80.510, -57.4486
23.607337, 80.570, -58.2080
23.778406, 80.632, -58.9567
23.950714, 80.695, -59.7028
24.124271, 80.759, -60.4498
24.299085, 80.822, -61.1962
24.475166, 80.881, -61.9354
24.652524, 80.939, -62.6574
24.831166, 80.994, -63.3514
25.011103, 81.048, -64.0085
25.192344, 81.105, -64.6249
25.374898, 81.167, -65.2036
25.558775, 81.237, -65.7559
25.743984, 81.316, -66.2997
25.930536, 81.405, -66.8572
26.118439, 81.503, -67.4512
26.307704, 81.607, -68.1000
26.498340, 81.713, -68.8145
26.690358, 81.817, -69.5962
26.883768, 81.916, -70.4369
27.078578, 82.007, -71.3210
27.274801, 82.089, -72.2290
27.472445, 82.162, -73.1414
27.671522, 82.229, -74.0428
27.872041, 82.290, -74.9248
28.074014, 82.350, -75.7870
28.277450, 82.409, -76.6360
28.482360, 82.468, -77.4825
28.688755, 82.526, -78.3365
28.896645, 82.582, -79.2035
29.106042, 82.633, -80.0808
29.316956, 82.677, -80.9576
29.529399, 82.713, -81.8162
29.743381, 82.741, -82.6368
29.958914, 82.766, -83.4028
30.176009, 82.791, -84.1067
30.394677, 82.820, -84.7535
30.614929, 82.857, -85.3616
30.836777, 82.904, -85.9588
31.060233, 82.961, -86.5756
