* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:07:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Yaxi Right 25
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 71.785, -15.3032
20.140070, 71.913, -15.7752
20.286013, 72.044, -16.2842
20.433014, 72.175, -16.8344
20.581080, 72.306, -17.4269
20.730219, 72.435, -18.0591
20.880438, 72.559, -18.7256
21.031747, 72.678, -19.4180
21.184151, 72.792, -20.1261
21.337660, 72.899, -20.8384
21.492282, 73.001, -21.5435
21.648024, 73.098, -22.2310
21.804894, 73.192, -22.8920
21.962902, 73.284, -23.5209
22.122054, 73.377, -24.1150
22.282359, 73.472, -24.6757
22.443827, 73.570, -25.2079
22.606464, 73.675, -25.7200
22.770280, 73.785, -26.2225
22.935282, 73.901, -26.7272
23.101481, 74.023, -27.2456
23.268884, 74.149, -27.7877
23.437500, 74.278, -28.3605
23.607337, 74.407, -28.9670
23.778406, 74.535, -29.6061
23.950714, 74.659, -30.2725
24.124271, 74.779, -30.9570
24.299085, 74.892, -31.6478
24.475166, 75.000, -32.3319
24.652524, 75.103, -32.9968
24.831166, 75.201, -33.6318
25.011103, 75.297, -34.2303
25.192344, 75.393, -34.7903
25.374898, 75.490, -35.3151
25.558775, 75.591, -35.8132
25.743984, 75.697, -36.2969
25.930536, 75.806, -36.7798
26.118439, 75.918, -37.2748
26.307704, 76.032, -37.7908
26.498340, 76.143, -38.3315
26.690358, 76.252, -38.8937
26.883768, 76.354, -39.4680
27.078578, 76.450, -40.0403
27.274801, 76.539, -40.5946
27.472445, 76.624, -41.1163
27.671522, 76.706, -41.5956
27.872041, 76.789, -42.0304
28.074014, 76.877, -42.4276
28.277450, 76.971, -42.8031
28.482360, 77.074, -43.1790
28.688755, 77.184, -43.5792
28.896645, 77.299, -44.0249
29.106042, 77.417, -44.5300
29.316956, 77.533, -45.0983
29.529399, 77.644, -45.7229
29.743381, 77.747, -46.3881
29.958914, 77.840, -47.0731
30.176009, 77.926, -47.7562
30.394677, 78.005, -48.4199
30.614929, 78.081, -49.0533
30.836777, 78.157, -49.6555
31.060233, 78.236, -50.2333
31.285309, 78.319, -50.8002
31.512015, 78.406, -51.3712
31.740364, 78.497, -51.9588
31.970368, 78.589, -52.5698
32.202038, 78.679, -53.2037
32.435387, 78.767, -53.8535
32.670428, 78.851, -54.5073
32.907171, 78.932, -55.1523
33.145630, 79.011, -55.7781
33.385817, 79.090, -56.3789
33.627744, 79.170, -56.9551
33.871425, 79.253, -57.5119
34.116871, 79.339, -58.0582
34.364096, 79.429, -58.6036
34.613112, 79.520, -59.1556
34.863933, 79.613, -59.7189
35.116572, 79.706, -60.2939
35.371041, 79.798, -60.8783
35.627354, 79.888, -61.4681
35.885524, 79.976, -62.0590
36.145566, 80.062, -62.6478
36.407491, 80.147, -63.2333
36.671315, 80.231, -63.8160
36.937051, 80.314, -64.3979
37.204712, 80.396, -64.9814
37.474312, 80.478, -65.5687
37.745867, 80.558, -66.1603
38.019389, 80.637, -66.7556
38.294893, 80.714, -67.3522
38.572393, 80.789, -67.9478
38.851905, 80.864, -68.5406
39.133442, 80.938, -69.1309
39.417019, 81.013, -69.7211
39.702651, 81.089, -70.3148
39.990353, 81.165, -70.9154
40.280139, 81.241, -71.5244
40.572026, 81.315, -72.1393
40.866027, 81.389, -72.7547
41.162159, 81.461, -73.3640
41.460437, 81.533, -73.9624
41.760877, 81.607, -74.5505
42.063493, 81.683, -75.1348
42.368303, 81.761, -75.7255
42.675321, 81.839, -76.3323
42.984564, 81.916, -76.9584
43.296048, 81.989, -77.5970
43.609789, 82.055, -78.2324
43.925803, 82.116, -78.8444
44.244108, 82.174, -79.4163
44.564719, 82.232, -79.9431
44.887653, 82.294, -80.4340
45.212928, 82.362, -80.9105
45.540559, 82.435, -81.3986
45.870565, 82.513, -81.9200
46.202962, 82.590, -82.4855
46.537767, 82.664, -83.0933
46.874999, 82.733, -83.7316
47.214675, 82.796, -84.3849
47.556812, 82.854, -85.0379
47.901428, 82.907, -85.6790
48.248542, 82.959, -86.3012
48.598170, 83.010, -86.9022
48.950333, 83.064, -87.4847
49.305047, 83.121, -88.0560
49.662332, 83.183, -88.6268
50.022206, 83.249, -89.2084
50.384687, 83.317, -89.8081
50.749795, 83.386, -90.4269
51.117549, 83.455, -91.0591
51.487968, 83.522, -91.6949
51.861071, 83.589, -92.3260
52.236878, 83.654, -92.9486
52.615408, 83.720, -93.5645
52.996681, 83.785, -94.1777
53.380716, 83.850, -94.7916
53.767535, 83.913, -95.4056
54.157157, 83.973, -96.0171
54.549602, 84.031, -96.6240
54.944891, 84.088, -97.2281
55.343044, 84.144, -97.8348
55.744083, 84.199, -98.4501
56.148027, 84.252, -99.0776
56.554899, 84.303, -99.7180
56.964719, 84.352, -100.3724
57.377509, 84.399, -101.0448
57.793290, 84.444, -101.7388
58.212084, 84.484, -102.4497
58.633913, 84.517, -103.1582
59.058798, 84.544, -103.8335
59.486763, 84.570, -104.4482
59.917828, 84.601, -104.9973
60.352018, 84.643, -105.5049
60.789353, 84.696, -106.0126
61.229858, 84.759, -106.5560
61.673555, 84.824, -107.1471
62.120467, 84.887, -107.7739
62.570617, 84.947, -108.4154
63.024030, 85.002, -109.0562
63.480728, 85.055, -109.6902
63.940735, 85.105, -110.3163
64.404076, 85.151, -110.9324
64.870775, 85.195, -111.5358
65.340855, 85.237, -112.1268
65.814342, 85.278, -112.7107
66.291260, 85.318, -113.2949
66.771634, 85.357, -113.8853
67.255488, 85.395, -114.4838
67.742849, 85.432, -115.0903
68.233742, 85.468, -115.7037
68.728192, 85.502, -116.3224
69.226225, 85.535, -116.9446
69.727866, 85.567, -117.5681
70.233143, 85.599, -118.1908
70.742082, 85.630, -118.8108
71.254708, 85.661, -119.4265
71.771049, 85.692, -120.0370
72.291131, 85.722, -120.6422
72.814983, 85.752, -121.2433
73.342630, 85.782, -121.8415
73.874101, 85.810, -122.4381
74.409423, 85.838, -123.0341
74.948625, 85.865, -123.6298
75.491733, 85.891, -124.2251
76.038777, 85.915, -124.8193
76.589786, 85.939, -125.4117
77.144787, 85.962, -126.0024
77.703810, 85.984, -126.5923
78.266884, 86.006, -127.1812
78.834038, 86.027, -127.7676
79.405302, 86.047, -128.3491
79.980705, 86.068, -128.9244
80.560278, 86.088, -129.4949
81.144051, 86.109, -130.0632
81.732055, 86.130, -130.6329
82.324319, 86.150, -131.2062
82.920875, 86.170, -131.7840
83.521754, 86.188, -132.3652
84.126987, 86.205, -132.9474
84.736605, 86.220, -133.5273
85.350642, 86.234, -134.1029
85.969128, 86.248, -134.6736
86.592096, 86.261, -135.2400
87.219578, 86.275, -135.8032
87.851607, 86.289, -136.3644
88.488216, 86.302, -136.9241
89.129438, 86.316, -137.4829
89.775306, 86.329, -138.0409
90.425855, 86.342, -138.5982
91.081118, 86.355, -139.1546
91.741129, 86.366, -139.7098
92.405924, 86.377, -140.2647
93.075535, 86.386, -140.8210
93.749999, 86.394, -141.3789
94.429350, 86.401, -141.9349
95.113624, 86.406, -142.4839
95.802856, 86.410, -143.0229
96.497083, 86.414, -143.5540
97.196341, 86.418, -144.0809
97.900666, 86.421, -144.6063
98.610094, 86.424, -145.1299
99.324664, 86.426, -145.6495
100.044411, 86.427, -146.1633
100.769374, 86.428, -146.6713
101.499591, 86.430, -147.1753
102.235098, 86.432, -147.6794
102.975936, 86.435, -148.1891
103.722142, 86.438, -148.7089
104.473756, 86.441, -149.2379
105.230815, 86.441, -149.7688
105.993361, 86.439, -150.2937
106.761433, 86.436, -150.8095
107.535070, 86.432, -151.3188
108.314314, 86.427, -151.8269
109.099204, 86.422, -152.3376
109.889782, 86.416, -152.8522
110.686088, 86.408, -153.3682
111.488165, 86.399, -153.8813
112.296055, 86.390, -154.3871
113.109798, 86.381, -154.8824
113.929438, 86.374, -155.3663
114.755018, 86.368, -155.8406
115.586580, 86.363, -156.3064
116.424168, 86.359, -156.7643
117.267826, 86.355, -157.2166
118.117597, 86.351, -157.6696
118.973525, 86.346, -158.1329
119.835657, 86.339, -158.6133
120.704035, 86.328, -159.1080
121.578706, 86.313, -159.6053
122.459716, 86.294, -160.0952
123.347109, 86.274, -160.5737
124.240933, 86.252, -161.0405
125.141234, 86.231, -161.4974
126.048059, 86.210, -161.9474
126.961456, 86.191, -162.3951
127.881471, 86.172, -162.8447
128.808153, 86.154, -163.2997
129.741550, 86.136, -163.7607
130.681710, 86.118, -164.2257
131.628684, 86.099, -164.6902
132.582520, 86.080, -165.1490
133.543267, 86.059, -165.5970
134.510977, 86.037, -166.0309
135.485699, 86.014, -166.4504
136.467484, 85.990, -166.8587
137.456384, 85.965, -167.2612
138.452449, 85.939, -167.6634
139.455733, 85.912, -168.0676
140.466286, 85.884, -168.4727
141.484163, 85.855, -168.8752
142.509416, 85.826, -169.2720
143.542098, 85.796, -169.6599
144.582263, 85.766, -170.0362
145.629965, 85.736, -170.3987
146.685260, 85.705, -170.7464
147.748202, 85.675, -171.0801
148.818846, 85.646, -171.4032
149.897249, 85.618, -171.7194
150.983466, 85.591, -172.0314
152.077555, 85.565, -172.3402
153.179572, 85.538, -172.6472
154.289574, 85.510, -172.9548
155.407620, 85.479, -173.2644
156.533767, 85.447, -173.5727
157.668076, 85.413, -173.8755
158.810603, 85.379, -174.1709
159.961411, 85.346, -174.4592
161.120557, 85.314, -174.7408
162.288103, 85.284, -175.0159
163.464109, 85.257, -175.2838
164.648638, 85.230, -175.5442
165.841750, 85.205, -175.7983
167.043507, 85.181, -176.0482
168.253973, 85.156, -176.2958
169.473211, 85.130, -176.5419
170.701284, 85.103, -176.7872
171.938256, 85.074, -177.0327
173.184191, 85.045, -177.2802
174.439155, 85.016, -177.5314
175.703213, 84.986, -177.7865
176.976431, 84.958, -178.0437
178.258875, 84.930, -178.2995
179.550613, 84.903, -178.5502
180.851710, 84.876, -178.7933
182.162236, 84.849, -179.0286
183.482259, 84.823, -179.2583
184.811847, 84.796, -179.4868
186.151070, 84.769, -179.7180
187.499997, 84.743, -179.9547
188.858700, 84.715, 179.8021
190.227248, 84.686, 179.5539
191.605713, 84.655, 179.3038
192.994167, 84.623, 179.0554
194.392682, 84.589, 178.8124
195.801331, 84.554, 178.5793
197.220189, 84.517, 178.3619
198.649327, 84.480, 178.1652
200.088822, 84.443, 177.9917
201.538748, 84.406, 177.8401
202.999181, 84.370, 177.7079
204.470197, 84.336, 177.5923
205.951872, 84.304, 177.4895
207.444284, 84.276, 177.3950
208.947511, 84.251, 177.3040
210.461631, 84.229, 177.2117
211.986723, 84.209, 177.1128
213.522866, 84.192, 177.0013
215.070141, 84.177, 176.8721
216.628627, 84.164, 176.7235
218.198408, 84.151, 176.5573
219.779563, 84.138, 176.3770
