* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 10:58:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Right 6
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 69.998, -4.8827
20.140070, 70.151, -5.3711
20.286013, 70.308, -5.9154
20.433014, 70.466, -6.5203
20.581080, 70.621, -7.1840
20.730219, 70.770, -7.8982
20.880438, 70.912, -8.6494
21.031747, 71.044, -9.4203
21.184151, 71.167, -10.1913
21.337660, 71.280, -10.9427
21.492282, 71.386, -11.6575
21.648024, 71.487, -12.3227
21.804894, 71.586, -12.9312
21.962902, 71.687, -13.4829
22.122054, 71.792, -13.9852
22.282359, 71.903, -14.4521
22.443827, 72.023, -14.9020
22.606464, 72.150, -15.3550
22.770280, 72.284, -15.8302
22.935282, 72.421, -16.3425
23.101481, 72.560, -16.9005
23.268884, 72.697, -17.5051
23.437500, 72.828, -18.1500
23.607337, 72.952, -18.8227
23.778406, 73.068, -19.5068
23.950714, 73.175, -20.1845
24.124271, 73.275, -20.8398
24.299085, 73.370, -21.4608
24.475166, 73.464, -22.0415
24.652524, 73.557, -22.5831
24.831166, 73.654, -23.0933
25.011103, 73.755, -23.5846
25.192344, 73.861, -24.0718
25.374898, 73.970, -24.5687
25.558775, 74.083, -25.0858
25.743984, 74.195, -25.6277
25.930536, 74.307, -26.1931
26.118439, 74.415, -26.7756
26.307704, 74.520, -27.3661
26.498340, 74.622, -27.9547
26.690358, 74.723, -28.5343
26.883768, 74.824, -29.1024
27.078578, 74.926, -29.6619
27.274801, 75.031, -30.2205
27.472445, 75.140, -30.7883
27.671522, 75.250, -31.3755
27.872041, 75.361, -31.9888
28.074014, 75.471, -32.6292
28.277450, 75.577, -33.2908
28.482360, 75.679, -33.9623
28.688755, 75.775, -34.6288
28.896645, 75.868, -35.2758
29.106042, 75.959, -35.8926
29.316956, 76.051, -36.4753
29.529399, 76.147, -37.0291
29.743381, 76.249, -37.5665
29.958914, 76.358, -38.1055
30.176009, 76.474, -38.6652
30.394677, 76.593, -39.2609
30.614929, 76.713, -39.9004
30.836777, 76.831, -40.5826
31.060233, 76.943, -41.2982
31.285309, 77.049, -42.0314
31.512015, 77.148, -42.7643
31.740364, 77.240, -43.4805
31.970368, 77.329, -44.1686
32.202038, 77.416, -44.8236
32.435387, 77.504, -45.4475
32.670428, 77.593, -46.0472
32.907171, 77.685, -46.6322
33.145630, 77.779, -47.2114
33.385817, 77.874, -47.7912
33.627744, 77.970, -48.3746
33.871425, 78.066, -48.9615
34.116871, 78.161, -49.5498
34.364096, 78.256, -50.1376
34.613112, 78.351, -50.7242
34.863933, 78.445, -51.3109
35.116572, 78.540, -51.9000
35.371041, 78.634, -52.4949
35.627354, 78.728, -53.0974
35.885524, 78.821, -53.7080
36.145566, 78.911, -54.3247
36.407491, 79.000, -54.9438
36.671315, 79.086, -55.5614
36.937051, 79.171, -56.1742
37.204712, 79.254, -56.7811
37.474312, 79.338, -57.3833
37.745867, 79.421, -57.9834
38.019389, 79.504, -58.5847
38.294893, 79.587, -59.1894
38.572393, 79.670, -59.7975
38.851905, 79.751, -60.4073
39.133442, 79.832, -61.0161
39.417019, 79.912, -61.6218
39.702651, 79.993, -62.2249
39.990353, 80.075, -62.8289
40.280139, 80.159, -63.4392
40.572026, 80.244, -64.0618
40.866027, 80.329, -64.7002
41.162159, 80.414, -65.3544
41.460437, 80.496, -66.0209
41.760877, 80.577, -66.6943
42.063493, 80.655, -67.3699
42.368303, 80.732, -68.0448
42.675321, 80.808, -68.7188
42.984564, 80.883, -69.3915
43.296048, 80.955, -70.0614
43.609789, 81.025, -70.7230
43.925803, 81.092, -71.3677
44.244108, 81.157, -71.9874
44.564719, 81.223, -72.5773
44.887653, 81.291, -73.1396
45.212928, 81.362, -73.6838
45.540559, 81.438, -74.2234
45.870565, 81.517, -74.7715
46.202962, 81.597, -75.3367
46.537767, 81.678, -75.9210
46.874999, 81.758, -76.5212
47.214675, 81.835, -77.1320
47.556812, 81.911, -77.7493
47.901428, 81.986, -78.3717
48.248542, 82.060, -79.0001
48.598170, 82.132, -79.6352
48.950333, 82.202, -80.2751
49.305047, 82.269, -80.9149
49.662332, 82.335, -81.5481
50.022206, 82.400, -82.1697
50.384687, 82.465, -82.7791
50.749795, 82.533, -83.3812
51.117549, 82.603, -83.9854
51.487968, 82.675, -84.6016
51.861071, 82.748, -85.2365
52.236878, 82.820, -85.8911
52.615408, 82.890, -86.5615
52.996681, 82.956, -87.2407
53.380716, 83.020, -87.9215
53.767535, 83.080, -88.5985
54.157157, 83.138, -89.2687
54.549602, 83.195, -89.9314
54.944891, 83.250, -90.5879
55.343044, 83.304, -91.2407
55.744083, 83.358, -91.8925
56.148027, 83.411, -92.5461
56.554899, 83.463, -93.2054
56.964719, 83.516, -93.8760
57.377509, 83.567, -94.5637
57.793290, 83.616, -95.2706
58.212084, 83.660, -95.9879
58.633913, 83.699, -96.6945
59.058798, 83.733, -97.3635
59.486763, 83.769, -97.9776
59.917828, 83.811, -98.5415
60.352018, 83.863, -99.0835
60.789353, 83.925, -99.6409
61.229858, 83.994, -100.2399
61.673555, 84.063, -100.8845
62.120467, 84.130, -101.5599
62.570617, 84.193, -102.2462
63.024030, 84.252, -102.9295
63.480728, 84.308, -103.6048
63.940735, 84.361, -104.2721
64.404076, 84.412, -104.9321
64.870775, 84.460, -105.5847
65.340855, 84.505, -106.2299
65.814342, 84.547, -106.8691
66.291260, 84.588, -107.5043
66.771634, 84.627, -108.1379
67.255488, 84.665, -108.7728
67.742849, 84.701, -109.4122
68.233742, 84.738, -110.0581
68.728192, 84.773, -110.7104
