* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 13, 2025 12:24:13 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: Right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
286.376953, 79.924
286.743164, 79.938
287.109375, 79.951
287.475586, 79.964
287.841797, 79.978
288.208008, 79.991
288.574219, 80.004
288.940430, 80.017
289.306641, 80.030
289.672852, 80.044
290.039062, 80.057
290.405273, 80.069
290.771484, 80.082
291.137695, 80.095
291.503906, 80.108
291.870117, 80.120
292.236328, 80.133
292.602539, 80.146
292.968750, 80.158
293.334961, 80.170
293.701172, 80.183
294.067383, 80.195
294.433594, 80.207
294.799805, 80.219
295.166016, 80.231
295.532227, 80.243
295.898438, 80.255
296.264648, 80.267
296.630859, 80.279
296.997070, 80.290
297.363281, 80.302
297.729492, 80.314
298.095703, 80.325
298.461914, 80.336
298.828125, 80.348
299.194336, 80.359
299.560547, 80.370
299.926758, 80.382
300.292969, 80.393
300.659180, 80.404
301.025391, 80.415
301.391602, 80.425
301.757812, 80.436
302.124023, 80.447
302.490234, 80.458
302.856445, 80.468
303.222656, 80.479
303.588867, 80.489
303.955078, 80.499
304.321289, 80.510
304.687500, 80.520
305.053711, 80.530
305.419922, 80.540
305.786133, 80.550
306.152344, 80.560
306.518555, 80.570
306.884766, 80.580
307.250977, 80.590
307.617188, 80.599
307.983398, 80.609
308.349609, 80.618
308.715820, 80.628
309.082031, 80.637
309.448242, 80.647
309.814453, 80.656
310.180664, 80.665
310.546875, 80.674
310.913086, 80.683
311.279297, 80.692
311.645508, 80.701
312.011719, 80.710
312.377930, 80.718
312.744141, 80.727
313.110352, 80.736
313.476562, 80.744
313.842773, 80.753
314.208984, 80.761
314.575195, 80.769
314.941406, 80.777
315.307617, 80.786
315.673828, 80.794
316.040039, 80.802
316.406250, 80.810
316.772461, 80.817
317.138672, 80.825
317.504883, 80.833
317.871094, 80.840
318.237305, 80.848
318.603516, 80.856
318.969727, 80.863
319.335938, 80.870
319.702148, 80.878
320.068359, 80.885
320.434570, 80.892
320.800781, 80.899
321.166992, 80.906
321.533203, 80.913
321.899414, 80.920
322.265625, 80.927
322.631836, 80.933
322.998047, 80.940
323.364258, 80.947
323.730469, 80.953
324.096680, 80.960
324.462891, 80.966
324.829102, 80.972
325.195312, 80.979
325.561523, 80.985
325.927734, 80.991
326.293945, 80.997
326.660156, 81.003
327.026367, 81.009
327.392578, 81.014
327.758789, 81.020
328.125000, 81.026
328.491211, 81.031
328.857422, 81.037
329.223633, 81.042
329.589844, 81.048
329.956055, 81.053
330.322266, 81.058
330.688477, 81.063
331.054688, 81.068
331.420898, 81.074
331.787109, 81.078
332.153320, 81.083
332.519531, 81.088
332.885742, 81.093
333.251953, 81.098
333.618164, 81.102
333.984375, 81.107
334.350586, 81.112
334.716797, 81.116
335.083008, 81.120
335.449219, 81.125
335.815430, 81.129
336.181641, 81.133
336.547852, 81.138
336.914062, 81.142
337.280273, 81.146
337.646484, 81.150
338.012695, 81.154
338.378906, 81.158
338.745117, 81.162
339.111328, 81.166
339.477539, 81.170
339.843750, 81.174
340.209961, 81.177
340.576172, 81.181
340.942383, 81.185
341.308594, 81.188
341.674805, 81.192
342.041016, 81.195
342.407227, 81.199
342.773438, 81.202
343.139648, 81.206
343.505859, 81.209
343.872070, 81.212
344.238281, 81.216
344.604492, 81.219
344.970703, 81.222
345.336914, 81.225
345.703125, 81.228
346.069336, 81.231
346.435547, 81.234
346.801758, 81.237
347.167969, 81.240
347.534180, 81.243
347.900391, 81.245
348.266602, 81.248
348.632812, 81.251
348.999023, 81.253
349.365234, 81.256
349.731445, 81.258
350.097656, 81.260
350.463867, 81.263
350.830078, 81.265
351.196289, 81.267
351.562500, 81.269
351.928711, 81.271
352.294922, 81.273
352.661133, 81.275
353.027344, 81.277
353.393555, 81.279
353.759766, 81.281
354.125977, 81.282
354.492188, 81.284
354.858398, 81.285
355.224609, 81.287
355.590820, 81.288
355.957031, 81.289
356.323242, 81.290
356.689453, 81.291
357.055664, 81.292
357.421875, 81.293
357.788086, 81.294
358.154297, 81.295
358.520508, 81.295
358.886719, 81.296
359.252930, 81.296
359.619141, 81.297
359.985352, 81.297
360.351562, 81.297
360.717773, 81.297
361.083984, 81.297
361.450195, 81.297
361.816406, 81.297
362.182617, 81.297
362.548828, 81.296
362.915039, 81.296
363.281250, 81.295
363.647461, 81.294
364.013672, 81.294
364.379883, 81.293
364.746094, 81.292
365.112305, 81.291
365.478516, 81.289
365.844727, 81.288
366.210938, 81.287
366.577148, 81.285
366.943359, 81.284
367.309570, 81.282
367.675781, 81.280
368.041992, 81.278
368.408203, 81.276
368.774414, 81.274
369.140625, 81.272
369.506836, 81.270
369.873047, 81.268
370.239258, 81.265
370.605469, 81.263
370.971680, 81.260
371.337891, 81.257
371.704102, 81.255
372.070312, 81.252
372.436523, 81.249
372.802734, 81.246
373.168945, 81.243
373.535156, 81.239
373.901367, 81.236
374.267578, 81.233
374.633789, 81.229
375.000000, 81.226
375.366211, 81.222
375.732422, 81.218
376.098633, 81.215
376.464844, 81.211
376.831055, 81.207
377.197266, 81.203
377.563477, 81.199
377.929688, 81.195
378.295898, 81.190
378.662109, 81.186
379.028320, 81.182
379.394531, 81.177
379.760742, 81.173
380.126953, 81.168
380.493164, 81.164
380.859375, 81.159
381.225586, 81.154
381.591797, 81.149
381.958008, 81.144
382.324219, 81.140
382.690430, 81.135
383.056641, 81.130
383.422852, 81.125
383.789062, 81.119
384.155273, 81.114
384.521484, 81.109
384.887695, 81.104
385.253906, 81.099
385.620117, 81.093
385.986328, 81.088
386.352539, 81.083
386.718750, 81.077
387.084961, 81.072
