* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 21, 2025 11:08:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 3
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 82.939, 105.8789
20.140070, 82.992, 105.1122
20.286013, 83.034, 104.3452
20.433014, 83.065, 103.5996
20.581080, 83.089, 102.8947
20.730219, 83.107, 102.2453
20.880438, 83.123, 101.6603
21.031747, 83.141, 101.1416
21.184151, 83.163, 100.6832
21.337660, 83.193, 100.2725
21.492282, 83.232, 99.8919
21.648024, 83.281, 99.5215
21.804894, 83.339, 99.1420
21.962902, 83.404, 98.7374
22.122054, 83.473, 98.2973
22.282359, 83.544, 97.8184
22.443827, 83.613, 97.3036
22.606464, 83.679, 96.7613
22.770280, 83.741, 96.2031
22.935282, 83.797, 95.6414
23.101481, 83.850, 95.0864
23.268884, 83.900, 94.5445
23.437500, 83.949, 94.0165
23.607337, 83.998, 93.4978
23.778406, 84.048, 92.9789
23.950714, 84.099, 92.4485
24.124271, 84.148, 91.8965
24.299085, 84.194, 91.3169
24.475166, 84.232, 90.7116
24.652524, 84.260, 90.0918
24.831166, 84.274, 89.4783
25.011103, 84.274, 88.9003
25.192344, 84.260, 88.3922
25.374898, 84.234, 87.9895
25.558775, 84.202, 87.7217
25.743984, 84.172, 87.6066
25.930536, 84.153, 87.6430
26.118439, 84.154, 87.8063
26.307704, 84.182, 88.0483
26.498340, 84.243, 88.3016
26.690358, 84.336, 88.4901
26.883768, 84.456, 88.5416
27.078578, 84.595, 88.4008
27.274801, 84.740, 88.0368
27.472445, 84.881, 87.4462
27.671522, 85.007, 86.6511
27.872041, 85.109, 85.6931
28.074014, 85.182, 84.6270
28.277450, 85.224, 83.5134
28.482360, 85.237, 82.4123
28.688755, 85.224, 81.3767
28.896645, 85.190, 80.4483
29.106042, 85.146, 79.6530
29.316956, 85.097, 78.9995
29.529399, 85.051, 78.4794
29.743381, 85.016, 78.0704
29.958914, 84.993, 77.7415
30.176009, 84.985, 77.4593
30.394677, 84.991, 77.1939
30.614929, 85.008, 76.9234
30.836777, 85.034, 76.6356
31.060233, 85.065, 76.3269
31.285309, 85.101, 76.0005
31.512015, 85.139, 75.6631
31.740364, 85.180, 75.3217
31.970368, 85.223, 74.9816
32.202038, 85.269, 74.6449
32.435387, 85.318, 74.3103
32.670428, 85.371, 73.9732
32.907171, 85.428, 73.6271
33.145630, 85.487, 73.2647
33.385817, 85.547, 72.8802
33.627744, 85.608, 72.4703
33.871425, 85.665, 72.0359
34.116871, 85.719, 71.5818
34.364096, 85.768, 71.1167
34.613112, 85.810, 70.6507
34.863933, 85.848, 70.1937
35.116572, 85.880, 69.7529
35.371041, 85.910, 69.3315
35.627354, 85.937, 68.9283
35.885524, 85.963, 68.5396
36.145566, 85.987, 68.1607
36.407491, 86.011, 67.7885
36.671315, 86.033, 67.4217
36.937051, 86.054, 67.0613
37.204712, 86.075, 66.7079
37.474312, 86.096, 66.3603
37.745867, 86.118, 66.0139
38.019389, 86.142, 65.6618
38.294893, 86.167, 65.2969
38.572393, 86.193, 64.9147
38.851905, 86.217, 64.5157
39.133442, 86.240, 64.1053
39.417019, 86.261, 63.6918
39.702651, 86.281, 63.2829
39.990353, 86.300, 62.8828
40.280139, 86.320, 62.4911
40.572026, 86.341, 62.1035
40.866027, 86.364, 61.7147
41.162159, 86.388, 61.3205
41.460437, 86.412, 60.9194
41.760877, 86.435, 60.5117
42.063493, 86.457, 60.0988
42.368303, 86.477, 59.6822
42.675321, 86.494, 59.2643
42.984564, 86.507, 58.8501
43.296048, 86.516, 58.4488
43.609789, 86.521, 58.0723
43.925803, 86.523, 57.7317
44.244108, 86.524, 57.4324
44.564719, 86.529, 57.1702
44.887653, 86.538, 56.9304
45.212928, 86.553, 56.6926
45.540559, 86.573, 56.4369
45.870565, 86.595, 56.1506
46.202962, 86.617, 55.8310
46.537767, 86.636, 55.4843
46.874999, 86.652, 55.1216
47.214675, 86.665, 54.7554
47.556812, 86.674, 54.3960
47.901428, 86.682, 54.0509
48.248542, 86.688, 53.7247
48.598170, 86.696, 53.4185
48.950333, 86.705, 53.1298
49.305047, 86.717, 52.8527
49.662332, 86.732, 52.5789
50.022206, 86.749, 52.3001
50.384687, 86.768, 52.0099
50.749795, 86.788, 51.7051
51.117549, 86.806, 51.3857
51.487968, 86.821, 51.0554
51.861071, 86.833, 50.7210
52.236878, 86.840, 50.3932
52.615408, 86.844, 50.0839
52.996681, 86.845, 49.8028
53.380716, 86.846, 49.5535
53.767535, 86.849, 49.3307
54.157157, 86.856, 49.1226
54.549602, 86.867, 48.9158
54.944891, 86.881, 48.7012
55.343044, 86.896, 48.4762
55.744083, 86.913, 48.2440
56.148027, 86.930, 48.0102
56.554899, 86.949, 47.7802
56.964719, 86.970, 47.5577
57.377509, 86.993, 47.3416
57.793290, 87.021, 47.1241
58.212084, 87.053, 46.8892
58.633913, 87.086, 46.6183
59.058798, 87.117, 46.3016
59.486763, 87.140, 45.9485
59.917828, 87.152, 45.5887
60.352018, 87.152, 45.2611
60.789353, 87.145, 44.9949
61.229858, 87.135, 44.7960
61.673555, 87.127, 44.6466
62.120467, 87.124, 44.5182
62.570617, 87.123, 44.3868
63.024030, 87.123, 44.2409
63.480728, 87.123, 44.0800
63.940735, 87.122, 43.9085
64.404076, 87.120, 43.7311
64.870775, 87.119, 43.5521
65.340855, 87.118, 43.3741
65.814342, 87.118, 43.1983
66.291260, 87.121, 43.0242
66.771634, 87.127, 42.8512
67.255488, 87.134, 42.6801
67.742849, 87.145, 42.5126
68.233742, 87.158, 42.3491
68.728192, 87.173, 42.1878
69.226225, 87.191, 42.0262
69.727866, 87.209, 41.8627
70.233143, 87.228, 41.6969
70.742082, 87.247, 41.5289
71.254708, 87.265, 41.3580
71.771049, 87.282, 41.1832
72.291131, 87.297, 41.0037
72.814983, 87.311, 40.8194
73.342630, 87.324, 40.6304
73.874101, 87.335, 40.4362
74.409423, 87.346, 40.2361
74.948625, 87.355, 40.0303
75.491733, 87.363, 39.8205
76.038777, 87.369, 39.6101
76.589786, 87.375, 39.4031
77.144787, 87.380, 39.2024
77.703810, 87.386, 39.0086
78.266884, 87.392, 38.8208
78.834038, 87.398, 38.6371
79.405302, 87.406, 38.4550
79.980705, 87.414, 38.2718
80.560278, 87.422, 38.0847
81.144051, 87.431, 37.8917
81.732055, 87.439, 37.6913
82.324319, 87.447, 37.4842
82.920875, 87.454, 37.2729
83.521754, 87.460, 37.0614
84.126987, 87.465, 36.8528
84.736605, 87.468, 36.6497
85.350642, 87.471, 36.4553
85.969128, 87.472, 36.2731
86.592096, 87.473, 36.1058
87.219578, 87.472, 35.9538
87.851607, 87.471, 35.8158
88.488216, 87.469, 35.6902
89.129438, 87.466, 35.5742
89.775306, 87.463, 35.4629
90.425855, 87.460, 35.3511
91.081118, 87.456, 35.2358
91.741129, 87.452, 35.1173
92.405924, 87.448, 34.9957
93.075535, 87.446, 34.8687
93.749999, 87.445, 34.7339
94.429350, 87.444, 34.5930
95.113624, 87.444, 34.4523
95.802856, 87.445, 34.3178
96.497083, 87.446, 34.1934
97.196341, 87.448, 34.0814
97.900666, 87.450, 33.9824
98.610094, 87.453, 33.8951
99.324664, 87.457, 33.8166
100.044411, 87.461, 33.7419
100.769374, 87.465, 33.6642
101.499591, 87.470, 33.5760
102.235098, 87.474, 33.4728
102.975936, 87.475, 33.3566
103.722142, 87.474, 33.2352
104.473756, 87.471, 33.1181
105.230815, 87.466, 33.0126
105.993361, 87.460, 32.9209
106.761433, 87.455, 32.8407
107.535070, 87.450, 32.7678
108.314314, 87.445, 32.6988
109.099204, 87.440, 32.6329
109.889782, 87.436, 32.5697
110.686088, 87.432, 32.5079
111.488165, 87.430, 32.4460
112.296055, 87.429, 32.3854
113.109798, 87.428, 32.3311
113.929438, 87.427, 32.2903
114.755018, 87.426, 32.2703
115.586580, 87.425, 32.2776
116.424168, 87.423, 32.3144
117.267826, 87.423, 32.3750
118.117597, 87.423, 32.4430
118.973525, 87.427, 32.4905
119.835657, 87.431, 32.4846
120.704035, 87.432, 32.4090
121.578706, 87.429, 32.2780
122.459716, 87.420, 32.1231
123.347109, 87.409, 31.9709
124.240933, 87.399, 31.8369
125.141234, 87.392, 31.7302
126.048059, 87.388, 31.6543
126.961456, 87.388, 31.6056
127.881471, 87.391, 31.5755
128.808153, 87.394, 31.5537
129.741550, 87.397, 31.5327
130.681710, 87.397, 31.5084
131.628684, 87.395, 31.4809
132.582520, 87.391, 31.4529
133.543267, 87.387, 31.4279
134.510977, 87.383, 31.4083
135.485699, 87.380, 31.3953
136.467484, 87.380, 31.3893
137.456384, 87.380, 31.3896
138.452449, 87.382, 31.3931
139.455733, 87.384, 31.3953
140.466286, 87.386, 31.3932
141.484163, 87.386, 31.3867
142.509416, 87.386, 31.3766
143.542098, 87.385, 31.3641
144.582263, 87.384, 31.3508
145.629965, 87.383, 31.3398
146.685260, 87.381, 31.3350
147.748202, 87.378, 31.3398
