* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 21, 2025 11:27:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R 9
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 84.991, 108.3515
20.140070, 84.983, 107.7273
20.286013, 84.979, 107.1919
20.433014, 84.983, 106.7266
20.581080, 84.998, 106.3067
20.730219, 85.022, 105.9051
20.880438, 85.057, 105.4951
21.031747, 85.098, 105.0546
21.184151, 85.143, 104.5691
21.337660, 85.187, 104.0330
21.492282, 85.228, 103.4504
21.648024, 85.261, 102.8336
21.804894, 85.286, 102.2014
21.962902, 85.301, 101.5754
22.122054, 85.308, 100.9774
22.282359, 85.311, 100.4244
22.443827, 85.312, 99.9262
22.606464, 85.317, 99.4823
22.770280, 85.330, 99.0809
22.935282, 85.355, 98.6997
23.101481, 85.393, 98.3085
23.268884, 85.444, 97.8742
23.437500, 85.507, 97.3660
23.607337, 85.575, 96.7609
23.778406, 85.645, 96.0472
23.950714, 85.710, 95.2268
24.124271, 85.765, 94.3143
24.299085, 85.806, 93.3349
24.475166, 85.831, 92.3209
24.652524, 85.840, 91.3071
24.831166, 85.834, 90.3264
25.011103, 85.818, 89.4053
25.192344, 85.797, 88.5605
25.374898, 85.774, 87.7965
25.558775, 85.757, 87.1064
25.743984, 85.747, 86.4729
25.930536, 85.746, 85.8738
26.118439, 85.755, 85.2866
26.307704, 85.771, 84.6941
26.498340, 85.792, 84.0877
26.690358, 85.814, 83.4687
26.883768, 85.835, 82.8468
27.078578, 85.854, 82.2362
27.274801, 85.873, 81.6509
27.472445, 85.894, 81.1000
27.671522, 85.918, 80.5841
27.872041, 85.949, 80.0942
28.074014, 85.987, 79.6135
28.277450, 86.033, 79.1220
28.482360, 86.084, 78.6018
28.688755, 86.136, 78.0424
28.896645, 86.185, 77.4443
29.106042, 86.228, 76.8193
29.316956, 86.263, 76.1877
29.529399, 86.288, 75.5734
29.743381, 86.307, 74.9972
29.958914, 86.322, 74.4716
30.176009, 86.337, 73.9965
30.394677, 86.357, 73.5589
30.614929, 86.382, 73.1357
30.836777, 86.412, 72.7006
31.060233, 86.445, 72.2318
31.285309, 86.476, 71.7180
31.512015, 86.501, 71.1630
31.740364, 86.516, 70.5842
31.970368, 86.519, 70.0091
32.202038, 86.511, 69.4676
32.435387, 86.496, 68.9849
32.670428, 86.478, 68.5745
32.907171, 86.463, 68.2340
33.145630, 86.456, 67.9451
33.385817, 86.459, 67.6785
33.627744, 86.473, 67.4007
33.871425, 86.496, 67.0827
34.116871, 86.524, 66.7064
34.364096, 86.551, 66.2680
34.613112, 86.575, 65.7770
34.863933, 86.592, 65.2528
35.116572, 86.602, 64.7192
35.371041, 86.605, 64.1991
35.627354, 86.604, 63.7104
35.885524, 86.602, 63.2630
36.145566, 86.602, 62.8576
36.407491, 86.606, 62.4869
36.671315, 86.617, 62.1375
36.937051, 86.634, 61.7928
37.204712, 86.658, 61.4366
37.474312, 86.686, 61.0562
37.745867, 86.716, 60.6449
38.019389, 86.745, 60.2026
38.294893, 86.770, 59.7362
38.572393, 86.791, 59.2572
38.851905, 86.807, 58.7793
39.133442, 86.817, 58.3158
39.417019, 86.823, 57.8771
39.702651, 86.826, 57.4691
39.990353, 86.828, 57.0938
40.280139, 86.830, 56.7492
40.572026, 86.832, 56.4309
40.866027, 86.836, 56.1330
41.162159, 86.843, 55.8485
41.460437, 86.852, 55.5703
41.760877, 86.863, 55.2909
42.063493, 86.877, 55.0034
42.368303, 86.892, 54.7017
42.675321, 86.908, 54.3818
42.984564, 86.923, 54.0416
43.296048, 86.938, 53.6815
43.609789, 86.950, 53.3043
43.925803, 86.960, 52.9161
44.244108, 86.966, 52.5260
44.564719, 86.969, 52.1451
44.887653, 86.970, 51.7842
45.212928, 86.971, 51.4503
45.540559, 86.974, 51.1424
45.870565, 86.982, 50.8512
46.202962, 86.994, 50.5610
46.537767, 87.011, 50.2563
46.874999, 87.029, 49.9286
47.214675, 87.046, 49.5809
47.556812, 87.059, 49.2257
47.901428, 87.070, 48.8793
48.248542, 87.078, 48.5530
48.598170, 87.086, 48.2488
48.950333, 87.095, 47.9595
49.305047, 87.106, 47.6748
49.662332, 87.117, 47.3871
50.022206, 87.127, 47.0955
50.384687, 87.136, 46.8033
50.749795, 87.143, 46.5142
51.117549, 87.149, 46.2281
51.487968, 87.154, 45.9410
51.861071, 87.160, 45.6473
52.236878, 87.164, 45.3441
52.615408, 87.166, 45.0318
52.996681, 87.167, 44.7134
53.380716, 87.166, 44.3926
53.767535, 87.164, 44.0721
54.157157, 87.162, 43.7539
54.549602, 87.159, 43.4396
54.944891, 87.158, 43.1300
55.343044, 87.158, 42.8246
55.744083, 87.159, 42.5222
56.148027, 87.163, 42.2225
56.554899, 87.169, 41.9275
56.964719, 87.177, 41.6394
57.377509, 87.188, 41.3572
57.793290, 87.202, 41.0742
58.212084, 87.218, 40.7817
58.633913, 87.234, 40.4770
59.058798, 87.246, 40.1704
59.486763, 87.253, 39.8844
59.917828, 87.257, 39.6424
60.352018, 87.261, 39.4551
60.789353, 87.269, 39.3135
61.229858, 87.282, 39.1942
61.673555, 87.301, 39.0726
62.120467, 87.322, 38.9339
62.570617, 87.344, 38.7734
63.024030, 87.366, 38.5913
63.480728, 87.387, 38.3866
63.940735, 87.407, 38.1579
64.404076, 87.425, 37.9058
64.870775, 87.441, 37.6348
65.340855, 87.454, 37.3507
65.814342, 87.465, 37.0589
66.291260, 87.475, 36.7629
