* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:21:57 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Yaxi Left 47
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 71.241, -16.4749
20.140070, 71.360, -17.0398
20.286013, 71.478, -17.6183
20.433014, 71.595, -18.2080
20.581080, 71.710, -18.8062
20.730219, 71.823, -19.4103
20.880438, 71.935, -20.0181
21.031747, 72.046, -20.6282
21.184151, 72.156, -21.2396
21.337660, 72.265, -21.8521
21.492282, 72.373, -22.4654
21.648024, 72.481, -23.0797
21.804894, 72.587, -23.6948
21.962902, 72.693, -24.3107
22.122054, 72.798, -24.9266
22.282359, 72.903, -25.5420
22.443827, 73.006, -26.1561
22.606464, 73.109, -26.7683
22.770280, 73.211, -27.3783
22.935282, 73.313, -27.9859
23.101481, 73.414, -28.5912
23.268884, 73.514, -29.1942
23.437500, 73.614, -29.7944
23.607337, 73.713, -30.3903
23.778406, 73.810, -30.9796
23.950714, 73.906, -31.5586
24.124271, 74.001, -32.1230
24.299085, 74.096, -32.6685
24.475166, 74.191, -33.1913
24.652524, 74.288, -33.6902
24.831166, 74.388, -34.1669
25.011103, 74.493, -34.6274
25.192344, 74.604, -35.0818
25.374898, 74.721, -35.5443
25.558775, 74.845, -36.0308
25.743984, 74.974, -36.5571
25.930536, 75.106, -37.1363
26.118439, 75.237, -37.7760
26.307704, 75.364, -38.4767
26.498340, 75.484, -39.2307
26.690358, 75.593, -40.0231
26.883768, 75.689, -40.8322
27.078578, 75.772, -41.6332
27.274801, 75.843, -42.4001
27.472445, 75.905, -43.1104
27.671522, 75.959, -43.7470
27.872041, 76.012, -44.3022
28.074014, 76.067, -44.7778
28.277450, 76.129, -45.1860
28.482360, 76.199, -45.5464
28.688755, 76.279, -45.8831
28.896645, 76.368, -46.2198
29.106042, 76.465, -46.5765
29.316956, 76.567, -46.9657
29.529399, 76.672, -47.3923
29.743381, 76.775, -47.8535
29.958914, 76.877, -48.3418
30.176009, 76.977, -48.8474
30.394677, 77.074, -49.3614
30.614929, 77.170, -49.8781
30.836777, 77.266, -50.3958
31.060233, 77.362, -50.9172
31.285309, 77.459, -51.4476
31.512015, 77.557, -51.9932
31.740364, 77.654, -52.5585
31.970368, 77.750, -53.1450
32.202038, 77.843, -53.7505
32.435387, 77.932, -54.3687
32.670428, 78.017, -54.9908
32.907171, 78.098, -55.6077
33.145630, 78.176, -56.2109
33.385817, 78.252, -56.7953
33.627744, 78.327, -57.3595
33.871425, 78.404, -57.9062
34.116871, 78.483, -58.4414
34.364096, 78.564, -58.9723
34.613112, 78.647, -59.5065
34.863933, 78.732, -60.0496
35.116572, 78.818, -60.6049
35.371041, 78.903, -61.1727
35.627354, 78.988, -61.7516
35.885524, 79.071, -62.3387
36.145566, 79.154, -62.9312
36.407491, 79.235, -63.5262
36.671315, 79.315, -64.1223
36.937051, 79.394, -64.7181
37.204712, 79.472, -65.3125
37.474312, 79.549, -65.9040
37.745867, 79.625, -66.4908
38.019389, 79.702, -67.0715
38.294893, 79.778, -67.6453
38.572393, 79.854, -68.2128
38.851905, 79.932, -68.7761
39.133442, 80.011, -69.3387
39.417019, 80.091, -69.9044
39.702651, 80.171, -70.4764
39.990353, 80.252, -71.0561
40.280139, 80.332, -71.6429
40.572026, 80.410, -72.2345
40.866027, 80.488, -72.8276
41.162159, 80.564, -73.4194
41.460437, 80.639, -74.0083
41.760877, 80.713, -74.5948
42.063493, 80.787, -75.1809
42.368303, 80.861, -75.7687
42.675321, 80.933, -76.3591
42.984564, 81.003, -76.9507
43.296048, 81.072, -77.5394
43.609789, 81.138, -78.1201
43.925803, 81.203, -78.6885
44.244108, 81.268, -79.2438
44.564719, 81.335, -79.7897
44.887653, 81.403, -80.3338
45.212928, 81.473, -80.8842
45.540559, 81.544, -81.4468
45.870565, 81.614, -82.0223
46.202962, 81.684, -82.6068
46.537767, 81.752, -83.1945
46.874999, 81.819, -83.7805
47.214675, 81.887, -84.3649
47.556812, 81.956, -84.9514
47.901428, 82.026, -85.5457
48.248542, 82.096, -86.1506
48.598170, 82.164, -86.7644
48.950333, 82.230, -87.3809
49.305047, 82.294, -87.9924
49.662332, 82.356, -88.5939
50.022206, 82.418, -89.1843
50.384687, 82.479, -89.7663
50.749795, 82.540, -90.3434
51.117549, 82.600, -90.9170
51.487968, 82.658, -91.4855
51.861071, 82.715, -92.0454
52.236878, 82.770, -92.5942
52.615408, 82.826, -93.1333
52.996681, 82.882, -93.6688
53.380716, 82.939, -94.2099
53.767535, 82.997, -94.7650
54.157157, 83.055, -95.3388
54.549602, 83.110, -95.9305
54.944891, 83.164, -96.5354
55.343044, 83.217, -97.1483
55.744083, 83.269, -97.7657
56.148027, 83.320, -98.3870
56.554899, 83.373, -99.0137
56.964719, 83.427, -99.6481
57.377509, 83.483, -100.2938
