* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:05:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Yaxi Right 22
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 72.090, -12.7761
20.140070, 72.209, -13.2388
20.286013, 72.334, -13.7079
20.433014, 72.464, -14.1928
20.581080, 72.598, -14.7023
20.730219, 72.736, -15.2435
20.880438, 72.876, -15.8217
21.031747, 73.016, -16.4386
21.184151, 73.154, -17.0931
21.337660, 73.289, -17.7811
21.492282, 73.419, -18.4954
21.648024, 73.544, -19.2268
21.804894, 73.664, -19.9653
21.962902, 73.778, -20.7004
22.122054, 73.887, -21.4226
22.282359, 73.992, -22.1241
22.443827, 74.095, -22.7997
22.606464, 74.197, -23.4470
22.770280, 74.299, -24.0671
22.935282, 74.403, -24.6638
23.101481, 74.510, -25.2434
23.268884, 74.620, -25.8134
23.437500, 74.733, -26.3817
23.607337, 74.848, -26.9556
23.778406, 74.965, -27.5400
23.950714, 75.081, -28.1375
24.124271, 75.197, -28.7474
24.299085, 75.310, -29.3663
24.475166, 75.421, -29.9883
24.652524, 75.528, -30.6062
24.831166, 75.633, -31.2127
25.011103, 75.736, -31.8019
25.192344, 75.839, -32.3704
25.374898, 75.942, -32.9180
25.558775, 76.048, -33.4489
25.743984, 76.157, -33.9705
25.930536, 76.270, -34.4927
26.118439, 76.386, -35.0267
26.307704, 76.505, -35.5820
26.498340, 76.624, -36.1655
26.690358, 76.742, -36.7796
26.883768, 76.856, -37.4214
27.078578, 76.966, -38.0829
27.274801, 77.069, -38.7529
27.472445, 77.167, -39.4181
27.671522, 77.259, -40.0657
27.872041, 77.348, -40.6860
28.074014, 77.435, -41.2741
28.277450, 77.524, -41.8309
28.482360, 77.615, -42.3631
28.688755, 77.710, -42.8815
28.896645, 77.810, -43.3991
29.106042, 77.914, -43.9280
29.316956, 78.020, -44.4771
29.529399, 78.126, -45.0507
29.743381, 78.231, -45.6481
29.958914, 78.334, -46.2642
30.176009, 78.434, -46.8921
30.394677, 78.531, -47.5242
30.614929, 78.625, -48.1544
30.836777, 78.718, -48.7795
31.060233, 78.810, -49.3987
31.285309, 78.902, -50.0132
31.512015, 78.993, -50.6251
31.740364, 79.084, -51.2357
31.970368, 79.174, -51.8455
32.202038, 79.264, -52.4532
32.435387, 79.353, -53.0576
32.670428, 79.441, -53.6574
32.907171, 79.530, -54.2528
33.145630, 79.620, -54.8457
33.385817, 79.710, -55.4392
33.627744, 79.801, -56.0372
33.871425, 79.893, -56.6426
34.116871, 79.984, -57.2568
34.364096, 80.074, -57.8793
34.613112, 80.163, -58.5081
34.863933, 80.250, -59.1403
35.116572, 80.336, -59.7733
35.371041, 80.420, -60.4055
35.627354, 80.503, -61.0359
35.885524, 80.586, -61.6642
36.145566, 80.667, -62.2902
36.407491, 80.747, -62.9133
36.671315, 80.827, -63.5326
36.937051, 80.905, -64.1475
37.204712, 80.983, -64.7581
37.474312, 81.061, -65.3657
37.745867, 81.139, -65.9723
38.019389, 81.217, -66.5801
