* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 10:40:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 13
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 73.145, -79.4753
20.140070, 73.237, -79.1460
20.286013, 73.337, -78.8411
20.433014, 73.442, -78.5870
20.581080, 73.547, -78.4016
20.730219, 73.649, -78.2927
20.880438, 73.743, -78.2575
21.031747, 73.827, -78.2853
21.184151, 73.899, -78.3596
21.337660, 73.960, -78.4623
21.492282, 74.011, -78.5776
21.648024, 74.054, -78.6953
21.804894, 74.094, -78.8131
21.962902, 74.133, -78.9383
22.122054, 74.175, -79.0867
22.282359, 74.221, -79.2799
22.443827, 74.272, -79.5423
22.606464, 74.325, -79.8956
22.770280, 74.378, -80.3551
22.935282, 74.427, -80.9268
23.101481, 74.468, -81.6051
23.268884, 74.498, -82.3739
23.437500, 74.514, -83.2076
23.607337, 74.516, -84.0743
23.778406, 74.505, -84.9391
23.950714, 74.484, -85.7681
24.124271, 74.458, -86.5329
24.299085, 74.434, -87.2136
24.475166, 74.418, -87.8022
24.652524, 74.419, -88.3043
24.831166, 74.441, -88.7391
25.011103, 74.490, -89.1376
25.192344, 74.568, -89.5377
25.374898, 74.674, -89.9801
25.558775, 74.804, -90.5012
25.743984, 74.954, -91.1291
25.930536, 75.114, -91.8790
26.118439, 75.278, -92.7520
26.307704, 75.438, -93.7343
26.498340, 75.586, -94.7989
26.690358, 75.718, -95.9072
26.883768, 75.829, -97.0126
27.078578, 75.919, -98.0636
27.274801, 75.989, -99.0092
27.472445, 76.044, -99.8039
27.671522, 76.090, -100.4144
27.872041, 76.137, -100.8262
28.074014, 76.194, -101.0484
28.277450, 76.268, -101.1162
28.482360, 76.366, -101.0872
28.688755, 76.489, -101.0336
28.896645, 76.633, -101.0286
29.106042, 76.792, -101.1344
29.316956, 76.954, -101.3915
29.529399, 77.110, -101.8142
29.743381, 77.248, -102.3918
29.958914, 77.361, -103.0922
30.176009, 77.443, -103.8689
30.394677, 77.492, -104.6672
30.614929, 77.510, -105.4305
30.836777, 77.500, -106.1061
31.060233, 77.468, -106.6510
31.285309, 77.424, -107.0374
31.512015, 77.379, -107.2584
31.740364, 77.344, -107.3317
31.970368, 77.327, -107.3010
32.202038, 77.337, -107.2311
32.435387, 77.376, -107.1980
32.670428, 77.439, -107.2744
32.907171, 77.522, -107.5162
33.145630, 77.613, -107.9522
33.385817, 77.702, -108.5814
33.627744, 77.782, -109.3766
33.871425, 77.846, -110.2931
34.116871, 77.892, -111.2797
34.364096, 77.923, -112.2890
34.613112, 77.941, -113.2844
34.863933, 77.950, -114.2437
35.116572, 77.955, -115.1570
35.371041, 77.957, -116.0213
35.627354, 77.957, -116.8340
35.885524, 77.954, -117.5882
36.145566, 77.948, -118.2717
36.407491, 77.941, -118.8715
36.671315, 77.936, -119.3803
36.937051, 77.937, -119.8027
37.204712, 77.945, -120.1565
37.474312, 77.963, -120.4692
37.745867, 77.988, -120.7689
38.019389, 78.016, -121.0753
38.294893, 78.043, -121.3943
38.572393, 78.066, -121.7183
38.851905, 78.084, -122.0333
39.133442, 78.097, -122.3273
39.417019, 78.108, -122.5974
39.702651, 78.119, -122.8520
39.990353, 78.132, -123.1065
40.280139, 78.145, -123.3764
40.572026, 78.158, -123.6714
40.866027, 78.168, -123.9924
41.162159, 78.177, -124.3341
41.460437, 78.185, -124.6907
41.760877, 78.193, -125.0603
42.063493, 78.203, -125.4471
42.368303, 78.216, -125.8582
42.675321, 78.232, -126.3000
42.984564, 78.248, -126.7733
43.296048, 78.265, -127.2724
43.609789, 78.282, -127.7863
43.925803, 78.297, -128.3021
44.244108, 78.313, -128.8079
44.564719, 78.328, -129.2949
44.887653, 78.346, -129.7575
45.212928, 78.365, -130.1934
45.540559, 78.387, -130.6032
45.870565, 78.411, -130.9895
46.202962, 78.438, -131.3569
46.537767, 78.466, -131.7105
46.874999, 78.494, -132.0546
47.214675, 78.521, -132.3916
47.556812, 78.546, -132.7226
47.901428, 78.568, -133.0480
48.248542, 78.587, -133.3686
