* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 22, 2025 10:57:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 2
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 65.724, 34.1209
20.140070, 65.911, 33.9276
20.286013, 66.096, 33.6216
20.433014, 66.272, 33.2068
20.581080, 66.436, 32.6991
20.730219, 66.583, 32.1247
20.880438, 66.711, 31.5182
21.031747, 66.821, 30.9179
21.184151, 66.913, 30.3627
21.337660, 66.994, 29.8864
21.492282, 67.069, 29.5121
21.648024, 67.147, 29.2482
21.804894, 67.237, 29.0841
21.962902, 67.346, 28.9888
22.122054, 67.479, 28.9148
22.282359, 67.638, 28.8044
22.443827, 67.820, 28.5997
22.606464, 68.018, 28.2538
22.770280, 68.225, 27.7379
22.935282, 68.431, 27.0465
23.101481, 68.627, 26.1975
23.268884, 68.805, 25.2281
23.437500, 68.964, 24.1892
23.607337, 69.101, 23.1373
23.778406, 69.222, 22.1257
23.950714, 69.333, 21.1959
24.124271, 69.445, 20.3687
24.299085, 69.568, 19.6389
24.475166, 69.709, 18.9736
24.652524, 69.875, 18.3170
24.831166, 70.065, 17.6024
25.011103, 70.272, 16.7666
25.192344, 70.485, 15.7654
25.374898, 70.691, 14.5843
25.558775, 70.875, 13.2427
25.743984, 71.026, 11.7928
25.930536, 71.135, 10.3138
26.118439, 71.198, 8.9039
26.307704, 71.220, 7.6688
26.498340, 71.208, 6.7108
26.690358, 71.180, 6.1108
26.883768, 71.156, 5.9118
27.078578, 71.160, 6.1005
27.274801, 71.212, 6.5996
27.472445, 71.325, 7.2762
27.671522, 71.500, 7.9693
27.872041, 71.727, 8.5291
28.074014, 71.986, 8.8514
28.277450, 72.257, 8.8935
28.482360, 72.520, 8.6712
28.688755, 72.763, 8.2422
28.896645, 72.978, 7.6852
29.106042, 73.166, 7.0806
29.316956, 73.329, 6.4954
29.529399, 73.477, 5.9733
29.743381, 73.618, 5.5308
29.958914, 73.758, 5.1591
30.176009, 73.902, 4.8319
30.394677, 74.051, 4.5161
30.614929, 74.203, 4.1825
30.836777, 74.356, 3.8136
31.060233, 74.505, 3.4056
31.285309, 74.650, 2.9661
31.512015, 74.788, 2.5081
31.740364, 74.921, 2.0439
31.970368, 75.051, 1.5807
32.202038, 75.180, 1.1187
32.435387, 75.310, 0.6523
32.670428, 75.440, 0.1744
32.907171, 75.570, -0.3202
33.145630, 75.699, -0.8320
33.385817, 75.826, -1.3566
33.627744, 75.952, -1.8861
33.871425, 76.076, -2.4125
34.116871, 76.202, -2.9314
34.364096, 76.329, -3.4432
34.613112, 76.460, -3.9535
34.863933, 76.595, -4.4706
35.116572, 76.732, -5.0025
35.371041, 76.870, -5.5543
35.627354, 77.008, -6.1259
35.885524, 77.145, -6.7124
36.145566, 77.278, -7.3059
36.407491, 77.408, -7.8973
36.671315, 77.536, -8.4789
36.937051, 77.662, -9.0458
37.204712, 77.787, -9.5969
37.474312, 77.912, -10.1340
37.745867, 78.036, -10.6610
38.019389, 78.161, -11.1823
38.294893, 78.284, -11.7017
38.572393, 78.407, -12.2212
38.851905, 78.528, -12.7407
39.133442, 78.647, -13.2587
39.417019, 78.764, -13.7726
39.702651, 78.880, -14.2805
39.990353, 78.996, -14.7828
40.280139, 79.112, -15.2819
40.572026, 79.229, -15.7827
40.866027, 79.347, -16.2913
41.162159, 79.466, -16.8128
41.460437, 79.584, -17.3499
41.760877, 79.702, -17.9011
42.063493, 79.818, -18.4612
42.368303, 79.932, -19.0222
42.675321, 80.045, -19.5763
42.984564, 80.159, -20.1183
43.296048, 80.274, -20.6481
43.609789, 80.394, -21.1716
43.925803, 80.516, -21.6990
44.244108, 80.642, -22.2410
44.564719, 80.769, -22.8046
44.887653, 80.894, -23.3888
45.212928, 81.017, -23.9849
45.540559, 81.136, -24.5791
45.870565, 81.253, -25.1586
46.202962, 81.370, -25.7179
46.537767, 81.488, -26.2627
46.874999, 81.610, -26.8076
47.214675, 81.734, -27.3704
47.556812, 81.857, -27.9636
47.901428, 81.978, -28.5886
48.248542, 82.093, -29.2350
48.598170, 82.201, -29.8857
48.950333, 82.305, -30.5251
49.305047, 82.405, -31.1442
49.662332, 82.506, -31.7438
50.022206, 82.607, -32.3315
50.384687, 82.710, -32.9168
50.749795, 82.814, -33.5064
51.117549, 82.919, -34.1025
51.487968, 83.024, -34.7039
51.861071, 83.128, -35.3087
52.236878, 83.233, -35.9158
52.615408, 83.338, -36.5259
52.996681, 83.443, -37.1394
53.380716, 83.547, -37.7561
53.767535, 83.651, -38.3749
54.157157, 83.754, -38.9947
54.549602, 83.856, -39.6155
54.944891, 83.957, -40.2383
55.343044, 84.057, -40.8643
55.744083, 84.155, -41.4928
56.148027, 84.252, -42.1221
56.554899, 84.346, -42.7511
56.964719, 84.440, -43.3807
57.377509, 84.532, -44.0139
57.793290, 84.622, -44.6519
58.212084, 84.711, -45.2914
58.633913, 84.796, -45.9240
59.058798, 84.882, -46.5413
59.486763, 84.968, -47.1422
59.917828, 85.058, -47.7360
60.352018, 85.153, -48.3384
60.789353, 85.249, -48.9627
61.229858, 85.346, -49.6125
61.673555, 85.442, -50.2811
62.120467, 85.535, -50.9576
62.570617, 85.626, -51.6332
63.024030, 85.715, -52.3042
63.480728, 85.804, -52.9705
63.940735, 85.892, -53.6324
64.404076, 85.979, -54.2899
64.870775, 86.065, -54.9432
65.340855, 86.150, -55.5934
65.814342, 86.234, -56.2415
66.291260, 86.316, -56.8873
66.771634, 86.397, -57.5291
67.255488, 86.476, -58.1642
67.742849, 86.555, -58.7923
68.233742, 86.634, -59.4152
68.728192, 86.713, -60.0367
69.226225, 86.791, -60.6616
69.727866, 86.869, -61.2922
70.233143, 86.947, -61.9283
70.742082, 87.022, -62.5677
71.254708, 87.097, -63.2084
71.771049, 87.170, -63.8492
72.291131, 87.243, -64.4904
72.814983, 87.315, -65.1326
73.342630, 87.386, -65.7766
73.874101, 87.458, -66.4237
74.409423, 87.529, -67.0754
74.948625, 87.599, -67.7325
75.491733, 87.668, -68.3938
76.038777, 87.736, -69.0555
76.589786, 87.803, -69.7119
77.144787, 87.869, -70.3572
77.703810, 87.935, -70.9894
78.266884, 88.002, -71.6104
78.834038, 88.069, -72.2256
79.405302, 88.137, -72.8402
79.980705, 88.204, -73.4568
80.560278, 88.270, -74.0749
81.144051, 88.333, -74.6920
81.732055, 88.394, -75.3058
82.324319, 88.454, -75.9147
82.920875, 88.512, -76.5184
83.521754, 88.570, -77.1191
84.126987, 88.629, -77.7225
84.736605, 88.690, -78.3363
85.350642, 88.751, -78.9679
85.969128, 88.811, -79.6211
86.592096, 88.870, -80.2934
87.219578, 88.927, -80.9747
87.851607, 88.981, -81.6509
88.488216, 89.033, -82.3115
89.129438, 89.085, -82.9558
89.775306, 89.137, -83.5894
90.425855, 89.190, -84.2173
91.081118, 89.242, -84.8411
91.741129, 89.293, -85.4611
92.405924, 89.343, -86.0792
93.075535, 89.392, -86.6988
93.749999, 89.441, -87.3227
94.429350, 89.488, -87.9526
95.113624, 89.534, -88.5881
95.802856, 89.579, -89.2269
96.497083, 89.622, -89.8665
97.196341, 89.665, -90.5048
97.900666, 89.707, -91.1408
98.610094, 89.749, -91.7740
99.324664, 89.790, -92.4045
100.044411, 89.830, -93.0326
100.769374, 89.870, -93.6591
101.499591, 89.908, -94.2841
102.235098, 89.946, -94.9071
102.975936, 89.982, -95.5277
103.722142, 90.017, -96.1460
104.473756, 90.052, -96.7629
105.230815, 90.086, -97.3792
105.993361, 90.119, -97.9946
106.761433, 90.150, -98.6080
107.535070, 90.180, -99.2181
108.314314, 90.209, -99.8233
109.099204, 90.236, -100.4229
109.889782, 90.262, -101.0172
110.686088, 90.286, -101.6078
111.488165, 90.309, -102.1968
112.296055, 90.332, -102.7853
113.109798, 90.353, -103.3735
113.929438, 90.374, -103.9601
114.755018, 90.395, -104.5430
115.586580, 90.415, -105.1200
116.424168, 90.435, -105.6890
117.267826, 90.455, -106.2491
118.117597, 90.473, -106.8010
118.973525, 90.490, -107.3457
119.835657, 90.505, -107.8831
120.704035, 90.517, -108.4109
121.578706, 90.527, -108.9272
122.459716, 90.535, -109.4330
123.347109, 90.543, -109.9326
124.240933, 90.551, -110.4304
125.141234, 90.559, -110.9297
126.048059, 90.567, -111.4306
126.961456, 90.575, -111.9314
127.881471, 90.582, -112.4302
128.808153, 90.588, -112.9264
129.741550, 90.593, -113.4204
130.681710, 90.597, -113.9134
131.628684, 90.600, -114.4064
132.582520, 90.601, -114.9001
133.543267, 90.602, -115.3945
134.510977, 90.601, -115.8878
135.485699, 90.600, -116.3781
136.467484, 90.599, -116.8628
137.456384, 90.597, -117.3403
138.452449, 90.594, -117.8097
139.455733, 90.591, -118.2711
140.466286, 90.586, -118.7260
141.484163, 90.580, -119.1760
142.509416, 90.572, -119.6230
143.542098, 90.563, -120.0660
144.582263, 90.553, -120.5020
145.629965, 90.541, -120.9271
146.685260, 90.529, -121.3382
147.748202, 90.517, -121.7338
148.818846, 90.505, -122.1147
149.897249, 90.493, -122.4828
150.983466, 90.480, -122.8400
152.077555, 90.467, -123.1879
153.179572, 90.453, -123.5282
154.289574, 90.438, -123.8627
155.407620, 90.424, -124.1919
156.533767, 90.408, -124.5153
157.668076, 90.393, -124.8309
158.810603, 90.378, -125.1366
159.961411, 90.363, -125.4302
161.120557, 90.348, -125.7104
162.288103, 90.334, -125.9777
163.464109, 90.320, -126.2335
164.648638, 90.306, -126.4802
165.841750, 90.293, -126.7192
167.043507, 90.279, -126.9507
168.253973, 90.266, -127.1749
169.473211, 90.253, -127.3920
170.701284, 90.241, -127.6025
171.938256, 90.229, -127.8069
173.184191, 90.217, -128.0051
174.439155, 90.206, -128.1979
175.703213, 90.195, -128.3864
176.976431, 90.184, -128.5717
178.258875, 90.173, -128.7546
179.550613, 90.163, -128.9352
180.851710, 90.153, -129.1130
182.162236, 90.144, -129.2872
183.482259, 90.135, -129.4574
184.811847, 90.126, -129.6235
186.151070, 90.117, -129.7859
187.499997, 90.109, -129.9459
188.858700, 90.100, -130.1042
190.227248, 90.092, -130.2616
191.605713, 90.084, -130.4186
192.994167, 90.075, -130.5754
194.392682, 90.066, -130.7318
195.801331, 90.056, -130.8868
197.220189, 90.046, -131.0392
198.649327, 90.035, -131.1879
200.088822, 90.024, -131.3320
201.538748, 90.012, -131.4706
202.999181, 89.999, -131.6027
204.470197, 89.986, -131.7278
205.951872, 89.972, -131.8457
207.444284, 89.957, -131.9564
208.947511, 89.942, -132.0602
210.461631, 89.926, -132.1579
211.986723, 89.910, -132.2499
213.522866, 89.895, -132.3359
215.070141, 89.879, -132.4154
216.628627, 89.863, -132.4873
218.198408, 89.848, -132.5502
219.779563, 89.832, -132.6035
221.372177, 89.816, -132.6470
222.976331, 89.800, -132.6819
224.592109, 89.784, -132.7099
226.219596, 89.769, -132.7321
227.858877, 89.754, -132.7484
229.510036, 89.739, -132.7582
231.173160, 89.724, -132.7601
232.848336, 89.709, -132.7536
234.535651, 89.694, -132.7389
236.235193, 89.679, -132.7165
237.947051, 89.664, -132.6873
239.671313, 89.650, -132.6517
241.408071, 89.636, -132.6099
243.157413, 89.623, -132.5614
244.919432, 89.610, -132.5055
246.694219, 89.598, -132.4424
248.481867, 89.585, -132.3732
250.282469, 89.573, -132.2997
252.096119, 89.561, -132.2228
253.922911, 89.549, -132.1421
255.762941, 89.537, -132.0565
257.616305, 89.526, -131.9653
259.483099, 89.515, -131.8679
261.363421, 89.505, -131.7642
263.257368, 89.496, -131.6537
265.165039, 89.487, -131.5367
267.086534, 89.478, -131.4136
269.021953, 89.470, -131.2845
270.971397, 89.463, -131.1495
272.934968, 89.455, -131.0078
274.912767, 89.448, -130.8576
276.904898, 89.442, -130.6972
278.911465, 89.435, -130.5246
280.932573, 89.430, -130.3383
282.968326, 89.425, -130.1376
285.018831, 89.422, -129.9225
287.084195, 89.421, -129.6932
289.164526, 89.422, -129.4490
291.259931, 89.426, -129.1887
293.370520, 89.433, -128.9123
295.496404, 89.445, -128.6215
297.637693, 89.463, -128.3207
299.794498, 89.487, -128.0162
301.966933, 89.518, -127.7172
304.155110, 89.556, -127.4355
306.359143, 89.603, -127.1854
308.579148, 89.657, -126.9830
310.815239, 89.716, -126.8452
313.067535, 89.779, -126.7866
315.336151, 89.840, -126.8167
317.621207, 89.897, -126.9357
319.922821, 89.946, -127.1331
322.241114, 89.982, -127.3881
324.576206, 90.006, -127.6738
326.928219, 90.017, -127.9623
329.297275, 90.014, -128.2296
331.683499, 90.002, -128.4584
334.087014, 89.982, -128.6380
336.507947, 89.956, -128.7641
338.946422, 89.927, -128.8374
341.402567, 89.897, -128.8623
343.876511, 89.865, -128.8457
346.368382, 89.835, -128.7949
348.878310, 89.805, -128.7167
351.406426, 89.776, -128.6168
353.952862, 89.750, -128.4997
356.517750, 89.725, -128.3691
359.101225, 89.701, -128.2277
361.703421, 89.680, -128.0768
364.324473, 89.660, -127.9174
366.964518, 89.642, -127.7502
369.623694, 89.625, -127.5760
372.302140, 89.608, -127.3954
374.999995, 89.592, -127.2091
377.717399, 89.577, -127.0181
380.454495, 89.562, -126.8234
383.211425, 89.547, -126.6260
385.988333, 89.533, -126.4268
388.785364, 89.520, -126.2261
391.602663, 89.506, -126.0236
394.440377, 89.493, -125.8185
397.298655, 89.480, -125.6102
400.177644, 89.467, -125.3986
403.077497, 89.453, -125.1833
405.998362, 89.440, -124.9649
408.940394, 89.428, -124.7433
411.903744, 89.415, -124.5184
414.888569, 89.402, -124.2903
417.895022, 89.389, -124.0582
420.923262, 89.376, -123.8217
423.973445, 89.363, -123.5809
427.045732, 89.350, -123.3360
430.140281, 89.337, -123.0872
433.257255, 89.325, -122.8344
436.396816, 89.312, -122.5772
439.559127, 89.300, -122.3162
442.744354, 89.288, -122.0516
445.952662, 89.275, -121.7842
449.184218, 89.263, -121.5140
452.439192, 89.251, -121.2416
455.717753, 89.239, -120.9677
459.020072, 89.228, -120.6932
462.346321, 89.216, -120.4187
465.696673, 89.204, -120.1447
469.071303, 89.192, -119.8726
472.470387, 89.179, -119.6036
475.894102, 89.166, -119.3387
479.342627, 89.151, -119.0778
482.816141, 89.136, -118.8213
