* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 22, 2025 10:54:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R 15
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 71.496, 26.3823
20.140070, 71.571, 25.6061
20.286013, 71.647, 24.9518
20.433014, 71.729, 24.4200
20.581080, 71.822, 24.0043
20.730219, 71.929, 23.6891
20.880438, 72.055, 23.4501
21.031747, 72.202, 23.2546
21.184151, 72.371, 23.0641
21.337660, 72.561, 22.8385
21.492282, 72.769, 22.5410
21.648024, 72.989, 22.1425
21.804894, 73.214, 21.6249
21.962902, 73.438, 20.9840
22.122054, 73.653, 20.2285
22.282359, 73.856, 19.3793
22.443827, 74.040, 18.4667
22.606464, 74.205, 17.5267
22.770280, 74.350, 16.5976
22.935282, 74.476, 15.7156
23.101481, 74.588, 14.9111
23.268884, 74.690, 14.2058
23.437500, 74.788, 13.6092
23.607337, 74.887, 13.1188
23.778406, 74.992, 12.7205
23.950714, 75.104, 12.3928
24.124271, 75.225, 12.1110
24.299085, 75.354, 11.8531
24.475166, 75.488, 11.6047
24.652524, 75.625, 11.3610
24.831166, 75.763, 11.1263
25.011103, 75.902, 10.9117
25.192344, 76.043, 10.7286
25.374898, 76.189, 10.5833
25.558775, 76.346, 10.4705
25.743984, 76.517, 10.3705
25.930536, 76.705, 10.2488
26.118439, 76.910, 10.0607
26.307704, 77.130, 9.7599
26.498340, 77.358, 9.3074
26.690358, 77.586, 8.6803
26.883768, 77.805, 7.8766
27.078578, 78.005, 6.9160
27.274801, 78.179, 5.8375
27.472445, 78.324, 4.6935
27.671522, 78.439, 3.5429
27.872041, 78.526, 2.4437
28.074014, 78.592, 1.4449
28.277450, 78.645, 0.5801
28.482360, 78.695, -0.1383
28.688755, 78.750, -0.7198
28.896645, 78.817, -1.1941
29.106042, 78.901, -1.6036
29.316956, 79.001, -1.9941
29.529399, 79.115, -2.4047
29.743381, 79.239, -2.8608
29.958914, 79.367, -3.3718
30.176009, 79.496, -3.9329
30.394677, 79.621, -4.5295
30.614929, 79.744, -5.1445
30.836777, 79.864, -5.7625
31.060233, 79.983, -6.3741
31.285309, 80.103, -6.9764
31.512015, 80.224, -7.5717
31.740364, 80.347, -8.1646
31.970368, 80.471, -8.7588
32.202038, 80.595, -9.3560
32.435387, 80.719, -9.9543
32.670428, 80.842, -10.5502
32.907171, 80.965, -11.1401
33.145630, 81.087, -11.7222
33.385817, 81.211, -12.2974
33.627744, 81.335, -12.8691
33.871425, 81.461, -13.4423
34.116871, 81.586, -14.0204
34.364096, 81.712, -14.6056
34.613112, 81.835, -15.1968
34.863933, 81.957, -15.7911
35.116572, 82.078, -16.3854
35.371041, 82.197, -16.9768
35.627354, 82.315, -17.5651
35.885524, 82.432, -18.1519
36.145566, 82.550, -18.7402
36.407491, 82.667, -19.3329
36.671315, 82.783, -19.9319
36.937051, 82.899, -20.5370
37.204712, 83.013, -21.1467
37.474312, 83.125, -21.7587
37.745867, 83.237, -22.3708
38.019389, 83.348, -22.9822
38.294893, 83.459, -23.5933
38.572393, 83.570, -24.2052
38.851905, 83.681, -24.8193
39.133442, 83.792, -25.4366
39.417019, 83.903, -26.0571
39.702651, 84.014, -26.6807
39.990353, 84.124, -27.3070
40.280139, 84.234, -27.9360
40.572026, 84.343, -28.5682
40.866027, 84.451, -29.2034
41.162159, 84.559, -29.8405
41.460437, 84.664, -30.4769
41.760877, 84.768, -31.1089
42.063493, 84.871, -31.7325
42.368303, 84.972, -32.3451
42.675321, 85.074, -32.9470
42.984564, 85.177, -33.5415
43.296048, 85.282, -34.1351
43.609789, 85.387, -34.7355
43.925803, 85.493, -35.3489
44.244108, 85.599, -35.9785
44.564719, 85.702, -36.6235
44.887653, 85.803, -37.2786
45.212928, 85.900, -37.9366
45.540559, 85.996, -38.5906
45.870565, 86.089, -39.2363
46.202962, 86.183, -39.8734
46.537767, 86.276, -40.5052
46.874999, 86.371, -41.1368
47.214675, 86.466, -41.7720
47.556812, 86.560, -42.4116
47.901428, 86.653, -43.0527
48.248542, 86.745, -43.6909
48.598170, 86.837, -44.3229
48.950333, 86.930, -44.9490
49.305047, 87.023, -45.5737
49.662332, 87.117, -46.2029
50.022206, 87.210, -46.8403
50.384687, 87.302, -47.4860
50.749795, 87.392, -48.1349
51.117549, 87.479, -48.7810
51.487968, 87.565, -49.4202
51.861071, 87.651, -50.0533
52.236878, 87.737, -50.6857
52.615408, 87.823, -51.3242
52.996681, 87.909, -51.9736
53.380716, 87.993, -52.6348
53.767535, 88.075, -53.3037
54.157157, 88.155, -53.9749
54.549602, 88.235, -54.6437
54.944891, 88.314, -55.3091
55.343044, 88.395, -55.9738
55.744083, 88.476, -56.6417
56.148027, 88.559, -57.3162
56.554899, 88.643, -57.9982
56.964719, 88.727, -58.6865
57.377509, 88.811, -59.3809
57.793290, 88.896, -60.0833
58.212084, 88.980, -60.7963
58.633913, 89.062, -61.5192
59.058798, 89.140, -62.2435
59.486763, 89.214, -62.9539
59.917828, 89.284, -63.6348
60.352018, 89.353, -64.2792
60.789353, 89.423, -64.8928
61.229858, 89.497, -65.4911
61.673555, 89.573, -66.0908
62.120467, 89.649, -66.7014
62.570617, 89.724, -67.3244
63.024030, 89.798, -67.9570
63.480728, 89.870, -68.5966
63.940735, 89.940, -69.2435
64.404076, 90.009, -69.8990
64.870775, 90.076, -70.5635
65.340855, 90.142, -71.2360
65.814342, 90.206, -71.9143
66.291260, 90.269, -72.5969
66.771634, 90.330, -73.2820
67.255488, 90.392, -73.9684
67.742849, 90.452, -74.6544
68.233742, 90.512, -75.3390
68.728192, 90.572, -76.0214
69.226225, 90.631, -76.7021
69.727866, 90.690, -77.3819
70.233143, 90.748, -78.0614
70.742082, 90.804, -78.7397
71.254708, 90.859, -79.4149
71.771049, 90.912, -80.0845
72.291131, 90.964, -80.7473
72.814983, 91.015, -81.4038
73.342630, 91.064, -82.0549
73.874101, 91.112, -82.7008
74.409423, 91.159, -83.3419
74.948625, 91.206, -83.9788
75.491733, 91.252, -84.6125
76.038777, 91.298, -85.2446
76.589786, 91.343, -85.8757
77.144787, 91.389, -86.5071
77.703810, 91.433, -87.1396
78.266884, 91.476, -87.7729
78.834038, 91.518, -88.4038
79.405302, 91.558, -89.0261
79.980705, 91.596, -89.6335
80.560278, 91.635, -90.2245
81.144051, 91.673, -90.8021
81.732055, 91.713, -91.3724
82.324319, 91.753, -91.9402
82.920875, 91.793, -92.5080
83.521754, 91.832, -93.0757
84.126987, 91.871, -93.6427
84.736605, 91.909, -94.2079
85.350642, 91.946, -94.7712
85.969128, 91.983, -95.3324
86.592096, 92.018, -95.8916
87.219578, 92.054, -96.4487
87.851607, 92.089, -97.0039
88.488216, 92.123, -97.5570
89.129438, 92.158, -98.1077
89.775306, 92.194, -98.6570
90.425855, 92.229, -99.2078
91.081118, 92.266, -99.7621
91.741129, 92.302, -100.3204
92.405924, 92.338, -100.8818
93.075535, 92.374, -101.4456
93.749999, 92.409, -102.0109
94.429350, 92.443, -102.5770
95.113624, 92.476, -103.1432
