* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Dated: Jan 13, 2025 12:29:33 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Measurement: Left Ear 15 AVG
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
195.922852, 77.426
196.289062, 77.424
196.655273, 77.422
197.021484, 77.421
197.387695, 77.419
197.753906, 77.418
198.120117, 77.417
198.486328, 77.416
198.852539, 77.415
199.218750, 77.414
199.584961, 77.413
199.951172, 77.413
200.317383, 77.412
200.683594, 77.412
201.049805, 77.411
201.416016, 77.411
201.782227, 77.411
202.148438, 77.411
202.514648, 77.411
202.880859, 77.412
203.247070, 77.412
203.613281, 77.412
203.979492, 77.413
204.345703, 77.414
204.711914, 77.415
205.078125, 77.416
205.444336, 77.417
205.810547, 77.418
206.176758, 77.419
206.542969, 77.421
206.909180, 77.422
207.275391, 77.424
207.641602, 77.426
208.007812, 77.428
208.374023, 77.430
208.740234, 77.432
209.106445, 77.435
209.472656, 77.437
209.838867, 77.440
210.205078, 77.443
210.571289, 77.446
210.937500, 77.449
211.303711, 77.452
211.669922, 77.455
212.036133, 77.459
212.402344, 77.463
212.768555, 77.467
213.134766, 77.471
213.500977, 77.475
213.867188, 77.479
214.233398, 77.484
214.599609, 77.488
214.965820, 77.493
215.332031, 77.498
215.698242, 77.503
216.064453, 77.509
216.430664, 77.514
216.796875, 77.520
217.163086, 77.525
217.529297, 77.531
217.895508, 77.537
218.261719, 77.544
218.627930, 77.550
218.994141, 77.556
219.360352, 77.563
219.726562, 77.570
220.092773, 77.576
220.458984, 77.583
220.825195, 77.590
221.191406, 77.597
221.557617, 77.604
221.923828, 77.612
222.290039, 77.619
222.656250, 77.626
223.022461, 77.634
223.388672, 77.641
223.754883, 77.649
224.121094, 77.656
224.487305, 77.664
224.853516, 77.672
225.219727, 77.679
225.585938, 77.687
225.952148, 77.695
226.318359, 77.703
226.684570, 77.711
227.050781, 77.719
227.416992, 77.727
227.783203, 77.735
228.149414, 77.743
228.515625, 77.751
228.881836, 77.759
229.248047, 77.767
229.614258, 77.775
229.980469, 77.783
230.346680, 77.791
230.712891, 77.799
231.079102, 77.807
231.445312, 77.816
231.811523, 77.824
232.177734, 77.832
232.543945, 77.840
232.910156, 77.848
233.276367, 77.856
233.642578, 77.864
234.008789, 77.872
234.375000, 77.879
234.741211, 77.887
235.107422, 77.895
235.473633, 77.903
235.839844, 77.910
236.206055, 77.918
236.572266, 77.925
236.938477, 77.933
237.304688, 77.940
237.670898, 77.947
238.037109, 77.954
238.403320, 77.961
238.769531, 77.968
239.135742, 77.975
239.501953, 77.981
239.868164, 77.988
240.234375, 77.995
240.600586, 78.001
240.966797, 78.007
241.333008, 78.014
241.699219, 78.020
242.065430, 78.026
242.431641, 78.032
242.797852, 78.037
243.164062, 78.043
243.530273, 78.049
243.896484, 78.054
244.262695, 78.060
244.628906, 78.065
244.995117, 78.071
245.361328, 78.076
245.727539, 78.081
246.093750, 78.086
246.459961, 78.091
246.826172, 78.096
247.192383, 78.101
247.558594, 78.106
247.924805, 78.110
248.291016, 78.115
248.657227, 78.120
249.023438, 78.124
249.389648, 78.129
249.755859, 78.133
250.122070, 78.138
250.488281, 78.142
250.854492, 78.147
251.220703, 78.151
251.586914, 78.156
251.953125, 78.160
252.319336, 78.165
252.685547, 78.169
253.051758, 78.174
253.417969, 78.178
253.784180, 78.183
254.150391, 78.187
254.516602, 78.192
254.882812, 78.197
255.249023, 78.201
255.615234, 78.206
