* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 13, 2025 12:17:45 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R9
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 79.063, -1.4945
20.140070, 79.139, -1.4713
20.286013, 79.249, -1.6211
20.433014, 79.383, -2.0067
20.581080, 79.525, -2.6608
20.730219, 79.662, -3.5859
20.880438, 79.782, -4.7587
21.031747, 79.877, -6.1378
21.184151, 79.941, -7.6699
21.337660, 79.970, -9.2957
21.492282, 79.966, -10.9564
21.648024, 79.932, -12.5971
21.804894, 79.874, -14.1713
21.962902, 79.800, -15.6451
22.122054, 79.719, -16.9998
22.282359, 79.643, -18.2350
22.443827, 79.580, -19.3686
22.606464, 79.538, -20.4340
22.770280, 79.524, -21.4761
22.935282, 79.537, -22.5438
23.101481, 79.579, -23.6826
23.268884, 79.643, -24.9287
23.437500, 79.725, -26.3044
23.607337, 79.819, -27.8181
23.778406, 79.920, -29.4648
23.950714, 80.022, -31.2302
24.124271, 80.122, -33.0937
24.299085, 80.218, -35.0320
24.475166, 80.308, -37.0218
24.652524, 80.391, -39.0409
24.831166, 80.467, -41.0681
25.011103, 80.535, -43.0834
25.192344, 80.593, -45.0663
25.374898, 80.641, -46.9951
25.558775, 80.678, -48.8467
25.743984, 80.705, -50.5968
25.930536, 80.723, -52.2223
26.118439, 80.736, -53.7039
26.307704, 80.748, -55.0301
26.498340, 80.764, -56.2010
26.690358, 80.789, -57.2312
26.883768, 80.829, -58.1502
27.078578, 80.884, -58.9998
27.274801, 80.955, -59.8281
27.472445, 81.038, -60.6814
27.671522, 81.126, -61.5960
27.872041, 81.211, -62.5923
28.074014, 81.286, -63.6724
28.277450, 81.344, -64.8205
28.482360, 81.379, -66.0077
28.688755, 81.389, -67.1973
28.896645, 81.375, -68.3520
29.106042, 81.341, -69.4398
29.316956, 81.290, -70.4388
29.529399, 81.229, -71.3398
29.743381, 81.163, -72.1459
29.958914, 81.097, -72.8690
30.176009, 81.033, -73.5255
30.394677, 80.974, -74.1305
30.614929, 80.922, -74.6954
30.836777, 80.876, -75.2276
31.060233, 80.842, -75.7338
31.285309, 80.821, -76.2250
31.512015, 80.819, -76.7217
31.740364, 80.838, -77.2556
31.970368, 80.880, -77.8668
32.202038, 80.941, -78.5967
32.435387, 81.016, -79.4778
32.670428, 81.096, -80.5255
32.907171, 81.172, -81.7324
33.145630, 81.235, -83.0686
33.385817, 81.277, -84.4850
33.627744, 81.296, -85.9204
33.871425, 81.289, -87.3084
34.116871, 81.261, -88.5861
34.364096, 81.217, -89.7003
34.613112, 81.165, -90.6141
34.863933, 81.114, -91.3120
35.116572, 81.074, -91.8036
35.371041, 81.053, -92.1242
35.627354, 81.056, -92.3309
35.885524, 81.084, -92.4932
36.145566, 81.131, -92.6785
36.407491, 81.189, -92.9358
36.671315, 81.247, -93.2826
36.937051, 81.293, -93.6999
37.204712, 81.321, -94.1358
37.474312, 81.329, -94.5204
37.745867, 81.323, -94.7868
38.019389, 81.317, -94.8963
38.294893, 81.325, -94.8597
38.572393, 81.363, -94.7455
38.851905, 81.438, -94.6664
39.133442, 81.547, -94.7458
39.417019, 81.677, -95.0793
39.702651, 81.810, -95.7067
39.990353, 81.930, -96.6089
40.280139, 82.027, -97.7222
40.572026, 82.096, -98.9629
40.866027, 82.139, -100.2518
41.162159, 82.164, -101.5309
41.460437, 82.178, -102.7690
41.760877, 82.189, -103.9585
42.063493, 82.201, -105.1053
42.368303, 82.216, -106.2189
42.675321, 82.235, -107.3062
42.984564, 82.258, -108.3713
43.296048, 82.283, -109.4178
43.609789, 82.311, -110.4491
43.925803, 82.337, -111.4657
44.244108, 82.359, -112.4596
44.564719, 82.375, -113.4123
44.887653, 82.382, -114.2980
45.212928, 82.385, -115.0940
45.540559, 82.386, -115.7921
45.870565, 82.393, -116.4050
46.202962, 82.406, -116.9645
46.537767, 82.427, -117.5090
46.874999, 82.453, -118.0701
47.214675, 82.480, -118.6633
47.556812, 82.505, -119.2907
47.901428, 82.526, -119.9482
