* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 9:45:20 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L15
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 71.251, -39.9381
20.178416, 71.325, -40.6431
20.324637, 71.403, -41.3149
20.471918, 71.486, -41.9633
20.620266, 71.573, -42.5975
20.769689, 71.664, -43.2261
20.920195, 71.759, -43.8564
21.071791, 71.856, -44.4941
21.224486, 71.954, -45.1428
21.378287, 72.052, -45.8052
21.533203, 72.151, -46.4821
21.689242, 72.247, -47.1732
21.846411, 72.341, -47.8774
22.004719, 72.431, -48.5919
22.164174, 72.517, -49.3126
22.324785, 72.599, -50.0341
22.486559, 72.674, -50.7487
22.649506, 72.744, -51.4476
22.813634, 72.807, -52.1207
22.978951, 72.866, -52.7572
23.145466, 72.922, -53.3477
23.313188, 72.976, -53.8850
23.482124, 73.031, -54.3661
23.652286, 73.090, -54.7935
23.823680, 73.157, -55.1765
23.996316, 73.232, -55.5308
24.170203, 73.319, -55.8773
24.345351, 73.416, -56.2399
24.521767, 73.523, -56.6425
24.699462, 73.637, -57.1052
24.878444, 73.755, -57.6417
25.058724, 73.872, -58.2576
25.240310, 73.984, -58.9492
25.423211, 74.089, -59.7049
25.607438, 74.184, -60.5067
25.793000, 74.267, -61.3329
25.979907, 74.338, -62.1614
26.168168, 74.399, -62.9718
26.357794, 74.453, -63.7485
26.548793, 74.500, -64.4822
26.741176, 74.546, -65.1699
26.934954, 74.591, -65.8157
27.130136, 74.638, -66.4282
27.326732, 74.687, -67.0190
27.524753, 74.739, -67.6002
27.724208, 74.792, -68.1814
27.925110, 74.845, -68.7688
28.127466, 74.896, -69.3632
28.331290, 74.944, -69.9602
28.536590, 74.987, -70.5505
28.743378, 75.025, -71.1210
28.951664, 75.057, -71.6570
29.161460, 75.087, -72.1442
29.372776, 75.116, -72.5724
29.585623, 75.148, -72.9382
29.800013, 75.186, -73.2480
30.015956, 75.234, -73.5193
30.233464, 75.295, -73.7795
30.452548, 75.368, -74.0624
30.673220, 75.452, -74.4008
30.895490, 75.541, -74.8197
31.119372, 75.630, -75.3301
31.344876, 75.712, -75.9250
31.572014, 75.783, -76.5807
31.800797, 75.839, -77.2605
32.031239, 75.881, -77.9242
32.263351, 75.913, -78.5365
32.497144, 75.941, -79.0769
32.732632, 75.970, -79.5449
32.969826, 76.007, -79.9607
33.208739, 76.055, -80.3586
33.449383, 76.112, -80.7755
33.691771, 76.175, -81.2375
33.935916, 76.238, -81.7525
34.181829, 76.296, -82.3070
34.429525, 76.348, -82.8734
34.679015, 76.393, -83.4210
34.930314, 76.437, -83.9286
35.183433, 76.484, -84.3942
35.438387, 76.540, -84.8370
35.695188, 76.605, -85.2905
35.953850, 76.678, -85.7893
36.214387, 76.754, -86.3547
36.476811, 76.825, -86.9856
36.741137, 76.886, -87.6589
37.007378, 76.936, -88.3389
37.275549, 76.977, -88.9901
37.545663, 77.014, -89.5924
37.817734, 77.052, -90.1475
38.091777, 77.094, -90.6773
38.367806, 77.140, -91.2129
38.645835, 77.188, -91.7788
38.925879, 77.231, -92.3804
39.207952, 77.264, -92.9993
39.492069, 77.285, -93.6000
39.778244, 77.296, -94.1432
40.066494, 77.302, -94.6008
40.356832, 77.310, -94.9679
40.649275, 77.326, -95.2648
40.943836, 77.353, -95.5289
41.240532, 77.390, -95.7991
41.539378, 77.434, -96.1011
41.840389, 77.480, -96.4395
42.143582, 77.523, -96.8000
42.448972, 77.564, -97.1605
42.756574, 77.605, -97.5034
43.066406, 77.650, -97.8271
43.378483, 77.701, -98.1476
43.692822, 77.759, -98.4916
44.009438, 77.821, -98.8842
44.328348, 77.884, -99.3365
44.649570, 77.941, -99.8405
44.973119, 77.990, -100.3717
45.299013, 78.031, -100.9006
