* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 10:59:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L9
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 90.367, -105.2868
20.178416, 90.470, -106.0100
20.324637, 90.557, -106.8550
20.471918, 90.623, -107.7906
20.620266, 90.664, -108.7764
20.769689, 90.678, -109.7675
20.920195, 90.667, -110.7173
21.071791, 90.633, -111.5826
21.224486, 90.581, -112.3267
21.378287, 90.519, -112.9239
21.533203, 90.454, -113.3625
21.689242, 90.395, -113.6474
21.846411, 90.349, -113.8003
22.004719, 90.323, -113.8576
22.164174, 90.319, -113.8657
22.324785, 90.339, -113.8748
22.486559, 90.380, -113.9321
22.649506, 90.439, -114.0768
22.813634, 90.510, -114.3362
22.978951, 90.588, -114.7254
23.145466, 90.667, -115.2482
23.313188, 90.741, -115.8992
23.482124, 90.806, -116.6666
23.652286, 90.859, -117.5330
23.823680, 90.896, -118.4775
23.996316, 90.914, -119.4747
24.170203, 90.912, -120.4947
24.345351, 90.887, -121.5028
24.521767, 90.840, -122.4591
24.699462, 90.772, -123.3200
24.878444, 90.686, -124.0417
25.058724, 90.588, -124.5845
25.240310, 90.488, -124.9210
25.423211, 90.397, -125.0438
25.607438, 90.326, -124.9730
25.793000, 90.285, -124.7594
25.979907, 90.282, -124.4804
26.168168, 90.318, -124.2270
26.357794, 90.386, -124.0860
26.548793, 90.476, -124.1218
26.741176, 90.574, -124.3641
26.934954, 90.666, -124.8040
27.130136, 90.741, -125.3995
27.326732, 90.792, -126.0854
27.524753, 90.817, -126.7873
27.724208, 90.820, -127.4354
27.925110, 90.810, -127.9796
28.127466, 90.797, -128.4005
28.331290, 90.795, -128.7152
28.536590, 90.810, -128.9745
28.743378, 90.846, -129.2501
28.951664, 90.899, -129.6143
29.161460, 90.961, -130.1195
29.372776, 91.020, -130.7840
29.585623, 91.062, -131.5880
29.800013, 91.081, -132.4792
30.015956, 91.071, -133.3858
30.233464, 91.035, -134.2333
30.452548, 90.982, -134.9620
30.673220, 90.923, -135.5423
