* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:27:37 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Yaxi Left 58
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 70.158, -6.8191
20.140070, 70.297, -7.3391
20.286013, 70.436, -7.8652
20.433014, 70.576, -8.3977
20.581080, 70.717, -8.9377
20.730219, 70.859, -9.4869
20.880438, 71.001, -10.0481
21.031747, 71.145, -10.6246
21.184151, 71.288, -11.2202
21.337660, 71.432, -11.8384
21.492282, 71.574, -12.4817
21.648024, 71.714, -13.1509
21.804894, 71.850, -13.8443
21.962902, 71.981, -14.5577
22.122054, 72.106, -15.2841
22.282359, 72.225, -16.0137
22.443827, 72.336, -16.7350
22.606464, 72.440, -17.4359
22.770280, 72.539, -18.1044
22.935282, 72.633, -18.7305
23.101481, 72.726, -19.3077
23.268884, 72.820, -19.8340
23.437500, 72.917, -20.3127
23.607337, 73.021, -20.7532
23.778406, 73.132, -21.1697
23.950714, 73.253, -21.5804
24.124271, 73.382, -22.0052
24.299085, 73.519, -22.4633
24.475166, 73.661, -22.9705
24.652524, 73.806, -23.5375
24.831166, 73.950, -24.1685
25.011103, 74.090, -24.8605
25.192344, 74.223, -25.6042
25.374898, 74.347, -26.3846
25.558775, 74.461, -27.1832
25.743984, 74.565, -27.9797
25.930536, 74.660, -28.7553
26.118439, 74.748, -29.4936
26.307704, 74.832, -30.1838
26.498340, 74.914, -30.8217
26.690358, 74.999, -31.4101
26.883768, 75.089, -31.9588
27.078578, 75.185, -32.4828
27.274801, 75.288, -32.9998
27.472445, 75.397, -33.5272
27.671522, 75.511, -34.0794
27.872041, 75.628, -34.6658
28.074014, 75.745, -35.2892
28.277450, 75.860, -35.9462
28.482360, 75.970, -36.6287
28.688755, 76.076, -37.3253
28.896645, 76.177, -38.0244
29.106042, 76.274, -38.7156
29.316956, 76.367, -39.3917
29.529399, 76.459, -40.0497
