* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 10:37:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 6
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 73.595, -74.8157
20.140070, 73.560, -75.7083
20.286013, 73.541, -76.6055
20.433014, 73.537, -77.5224
20.581080, 73.549, -78.4727
20.730219, 73.575, -79.4673
20.880438, 73.613, -80.5127
21.031747, 73.660, -81.6100
21.184151, 73.713, -82.7542
21.337660, 73.768, -83.9329
21.492282, 73.821, -85.1279
21.648024, 73.870, -86.3147
21.804894, 73.914, -87.4644
21.962902, 73.950, -88.5452
22.122054, 73.980, -89.5253
22.282359, 74.007, -90.3754
22.443827, 74.032, -91.0724
22.606464, 74.062, -91.6021
22.770280, 74.101, -91.9624
22.935282, 74.154, -92.1646
23.101481, 74.225, -92.2332
23.268884, 74.316, -92.2037
23.437500, 74.427, -92.1182
23.607337, 74.555, -92.0192
23.778406, 74.697, -91.9444
23.950714, 74.846, -91.9220
24.124271, 74.995, -91.9675
24.299085, 75.139, -92.0843
24.475166, 75.270, -92.2635
24.652524, 75.386, -92.4873
24.831166, 75.481, -92.7308
25.011103, 75.556, -92.9644
25.192344, 75.609, -93.1566
25.374898, 75.642, -93.2759
25.558775, 75.659, -93.2932
25.743984, 75.663, -93.1853
25.930536, 75.662, -92.9391
26.118439, 75.664, -92.5560
26.307704, 75.676, -92.0570
26.498340, 75.707, -91.4849
26.690358, 75.761, -90.9023
26.883768, 75.841, -90.3855
27.078578, 75.945, -90.0116
27.274801, 76.064, -89.8452
27.472445, 76.188, -89.9260
27.671522, 76.305, -90.2618
27.872041, 76.403, -90.8280
28.074014, 76.475, -91.5721
28.277450, 76.515, -92.4226
28.482360, 76.524, -93.3016
28.688755, 76.509, -94.1373
28.896645, 76.482, -94.8788
29.106042, 76.456, -95.5079
29.316956, 76.446, -96.0458
29.529399, 76.463, -96.5488
29.743381, 76.509, -97.0942
29.958914, 76.582, -97.7560
30.176009, 76.671, -98.5828
30.394677, 76.761, -99.5813
30.614929, 76.840, -100.7156
30.836777, 76.901, -101.9160
31.060233, 76.940, -103.0967
31.285309, 76.965, -104.1774
31.512015, 76.987, -105.1046
31.740364, 77.018, -105.8670
31.970368, 77.073, -106.5005
32.202038, 77.155, -107.0767
32.435387, 77.262, -107.6790
32.670428, 77.384, -108.3727
32.907171, 77.504, -109.1831
33.145630, 77.607, -110.0880
33.385817, 77.685, -111.0256
33.627744, 77.732, -111.9136
33.871425, 77.755, -112.6722
34.116871, 77.763, -113.2483
34.364096, 77.772, -113.6321
34.613112, 77.793, -113.8626
34.863933, 77.834, -114.0168
35.116572, 77.894, -114.1856
35.371041, 77.966, -114.4459
35.627354, 78.038, -114.8383
35.885524, 78.099, -115.3613
36.145566, 78.138, -115.9779
36.407491, 78.153, -116.6318
36.671315, 78.144, -117.2651
36.937051, 78.119, -117.8336
37.204712, 78.085, -118.3148
37.474312, 78.051, -118.7115
37.745867, 78.023, -119.0460
38.019389, 78.005, -119.3519
38.294893, 77.997, -119.6641
38.572393, 78.000, -120.0096
38.851905, 78.009, -120.4044
39.133442, 78.022, -120.8519
39.417019, 78.037, -121.3459
39.702651, 78.052, -121.8745
39.990353, 78.065, -122.4231
40.280139, 78.078, -122.9776
40.572026, 78.089, -123.5258
40.866027, 78.100, -124.0570
41.162159, 78.111, -124.5623
41.460437, 78.123, -125.0335
41.760877, 78.135, -125.4651
42.063493, 78.151, -125.8555
42.368303, 78.170, -126.2098
42.675321, 78.196, -126.5411
42.984564, 78.226, -126.8675
43.296048, 78.259, -127.2073
43.609789, 78.293, -127.5724
43.925803, 78.324, -127.9639
44.244108, 78.348, -128.3711
44.564719, 78.364, -128.7758
44.887653, 78.373, -129.1597
45.212928, 78.378, -129.5114
45.540559, 78.380, -129.8300
45.870565, 78.384, -130.1240
46.202962, 78.390, -130.4068
46.537767, 78.397, -130.6910
46.874999, 78.406, -130.9847
47.214675, 78.415, -131.2905
47.556812, 78.424, -131.6069
47.901428, 78.432, -131.9301
48.248542, 78.439, -132.2547
48.598170, 78.446, -132.5746
48.950333, 78.452, -132.8842
49.305047, 78.460, -133.1803
49.662332, 78.471, -133.4652
50.022206, 78.486, -133.7473
50.384687, 78.504, -134.0390
50.749795, 78.525, -134.3517
51.117549, 78.546, -134.6906
51.487968, 78.566, -135.0521
51.861071, 78.581, -135.4252
52.236878, 78.594, -135.7965
52.615408, 78.604, -136.1552
52.996681, 78.612, -136.4975
53.380716, 78.622, -136.8266
53.767535, 78.633, -137.1499
54.157157, 78.644, -137.4738
54.549602, 78.655, -137.7990
54.944891, 78.665, -138.1190
55.343044, 78.673, -138.4225
55.744083, 78.680, -138.6998
56.148027, 78.689, -138.9491
56.554899, 78.700, -139.1765
56.964719, 78.714, -139.3903
57.377509, 78.729, -139.5928
57.793290, 78.745, -139.7782
58.212084, 78.764, -139.9420
58.633913, 78.788, -140.0950
59.058798, 78.820, -140.2693
59.486763, 78.856, -140.5056
59.917828, 78.890, -140.8288
60.352018, 78.914, -141.2294
60.789353, 78.923, -141.6669
61.229858, 78.918, -142.0917
61.673555, 78.904, -142.4717
62.120467, 78.888, -142.8033
62.570617, 78.873, -143.1033
63.024030, 78.861, -143.3914
63.480728, 78.852, -143.6790
63.940735, 78.846, -143.9688
64.404076, 78.841, -144.2604
64.870775, 78.839, -144.5534
65.340855, 78.838, -144.8461
65.814342, 78.838, -145.1339
66.291260, 78.838, -145.4109
66.771634, 78.840, -145.6734
67.255488, 78.842, -145.9208
67.742849, 78.846, -146.1550
68.233742, 78.851, -146.3793
68.728192, 78.856, -146.5969
69.226225, 78.862, -146.8112
69.727866, 78.867, -147.0244
70.233143, 78.871, -147.2375
70.742082, 78.874, -147.4509
71.254708, 78.877, -147.6654
71.771049, 78.879, -147.8822
72.291131, 78.881, -148.1007
72.814983, 78.882, -148.3176
73.342630, 78.884, -148.5284
73.874101, 78.887, -148.7318
74.409423, 78.893, -148.9309
74.948625, 78.901, -149.1312
75.491733, 78.911, -149.3367
76.038777, 78.921, -149.5475
76.589786, 78.931, -149.7615
77.144787, 78.940, -149.9755
77.703810, 78.948, -150.1865
78.266884, 78.954, -150.3914
78.834038, 78.959, -150.5885
79.405302, 78.964, -150.7797
79.980705, 78.968, -150.9706
80.560278, 78.972, -151.1682
81.144051, 78.976, -151.3781
81.732055, 78.978, -151.6021
82.324319, 78.979, -151.8371
82.920875, 78.979, -152.0772
83.521754, 78.979, -152.3165
84.126987, 78.978, -152.5516
84.736605, 78.979, -152.7806
85.350642, 78.981, -153.0020
85.969128, 78.985, -153.2141
86.592096, 78.991, -153.4161
87.219578, 78.999, -153.6086
87.851607, 79.008, -153.7933
88.488216, 79.019, -153.9728
89.129438, 79.029, -154.1495
89.775306, 79.040, -154.3246
90.425855, 79.049, -154.4977
91.081118, 79.056, -154.6685
91.741129, 79.062, -154.8369
92.405924, 79.066, -155.0025
93.075535, 79.069, -155.1646
93.749999, 79.071, -155.3235
94.429350, 79.073, -155.4810
95.113624, 79.074, -155.6390
95.802856, 79.075, -155.7989
96.497083, 79.076, -155.9603
97.196341, 79.077, -156.1219
97.900666, 79.078, -156.2837
98.610094, 79.080, -156.4475
99.324664, 79.082, -156.6171
100.044411, 79.086, -156.7960
100.769374, 79.089, -156.9875
101.499591, 79.093, -157.1943
102.235098, 79.095, -157.4137
102.975936, 79.095, -157.6331
103.722142, 79.094, -157.8362
104.473756, 79.091, -158.0132
105.230815, 79.091, -158.1641
105.993361, 79.092, -158.2943
106.761433, 79.096, -158.4104
107.535070, 79.101, -158.5194
108.314314, 79.106, -158.6280
109.099204, 79.112, -158.7418
109.889782, 79.117, -158.8652
110.686088, 79.121, -159.0000
111.488165, 79.124, -159.1470
112.296055, 79.125, -159.3061
113.109798, 79.126, -159.4764
113.929438, 79.127, -159.6567
114.755018, 79.128, -159.8441
115.586580, 79.128, -160.0327
116.424168, 79.128, -160.2138
117.267826, 79.128, -160.3792
118.117597, 79.129, -160.5242
118.973525, 79.130, -160.6497
119.835657, 79.131, -160.7587
120.704035, 79.132, -160.8525
121.578706, 79.134, -160.9329
122.459716, 79.136, -161.0051
123.347109, 79.137, -161.0769
124.240933, 79.138, -161.1542
125.141234, 79.138, -161.2383
126.048059, 79.137, -161.3279
126.961456, 79.136, -161.4237
127.881471, 79.134, -161.5300
128.808153, 79.133, -161.6530
129.741550, 79.132, -161.7943
130.681710, 79.130, -161.9474
131.628684, 79.127, -162.1030
132.582520, 79.127, -162.2569
133.543267, 79.128, -162.4125
134.510977, 79.132, -162.5752
135.485699, 79.138, -162.7453
136.467484, 79.143, -162.9160
137.456384, 79.149, -163.0768
138.452449, 79.154, -163.2194
139.455733, 79.158, -163.3372
140.466286, 79.162, -163.4272
141.484163, 79.165, -163.4932
142.509416, 79.169, -163.5453
143.542098, 79.171, -163.5970
144.582263, 79.172, -163.6591
145.629965, 79.171, -163.7349
146.685260, 79.168, -163.8220
147.748202, 79.166, -163.9185
148.818846, 79.166, -164.0275
149.897249, 79.171, -164.1585
150.983466, 79.179, -164.3188
152.077555, 79.187, -164.5021
153.179572, 79.192, -164.6869
154.289574, 79.195, -164.8506
155.407620, 79.195, -164.9836
156.533767, 79.194, -165.0899
157.668076, 79.193, -165.1801
158.810603, 79.191, -165.2640
159.961411, 79.189, -165.3491
161.120557, 79.187, -165.4390
162.288103, 79.186, -165.5344
163.464109, 79.185, -165.6334
164.648638, 79.185, -165.7341
165.841750, 79.186, -165.8340
167.043507, 79.188, -165.9312
168.253973, 79.191, -166.0239
169.473211, 79.194, -166.1117
