* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 11:05:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R1
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 89.128, -100.6659
20.178416, 89.145, -101.2531
20.324637, 89.164, -101.8674
20.471918, 89.185, -102.5109
20.620266, 89.208, -103.1857
20.769689, 89.232, -103.8939
20.920195, 89.258, -104.6367
21.071791, 89.283, -105.4131
21.224486, 89.307, -106.2197
21.378287, 89.328, -107.0500
21.533203, 89.346, -107.8944
21.689242, 89.358, -108.7398
21.846411, 89.365, -109.5706
22.004719, 89.367, -110.3696
22.164174, 89.365, -111.1199
22.324785, 89.361, -111.8065
22.486559, 89.359, -112.4191
22.649506, 89.361, -112.9542
22.813634, 89.372, -113.4170
22.978951, 89.396, -113.8224
23.145466, 89.433, -114.1940
23.313188, 89.486, -114.5618
23.482124, 89.553, -114.9577
23.652286, 89.630, -115.4110
23.823680, 89.713, -115.9427
23.996316, 89.795, -116.5623
24.170203, 89.870, -117.2643
24.345351, 89.932, -118.0298
24.521767, 89.977, -118.8272
24.699462, 90.002, -119.6165
24.878444, 90.008, -120.3546
25.058724, 89.998, -121.0018
25.240310, 89.979, -121.5292
25.423211, 89.959, -121.9251
25.607438, 89.945, -122.2006
25.793000, 89.946, -122.3904
25.979907, 89.966, -122.5498
26.168168, 90.005, -122.7437
26.357794, 90.059, -123.0340
26.548793, 90.119, -123.4659
26.741176, 90.175, -124.0580
26.934954, 90.214, -124.7986
27.130136, 90.228, -125.6470
27.326732, 90.209, -126.5402
27.524753, 90.157, -127.4028
27.724208, 90.075, -128.1579
27.925110, 89.971, -128.7413
28.127466, 89.859, -129.1145
28.331290, 89.752, -129.2761
28.536590, 89.666, -129.2663
28.743378, 89.610, -129.1616
28.951664, 89.587, -129.0566
29.161460, 89.592, -129.0401
29.372776, 89.615, -129.1723
29.585623, 89.643, -129.4714
29.800013, 89.662, -129.9136
30.015956, 89.665, -130.4426
30.233464, 89.649, -130.9875
30.452548, 89.619, -131.4806
30.673220, 89.582, -131.8758
30.895490, 89.550, -132.1611
31.119372, 89.533, -132.3621
31.344876, 89.537, -132.5345
31.572014, 89.562, -132.7458
31.800797, 89.603, -133.0539
32.031239, 89.647, -133.4877
32.263351, 89.685, -134.0396
32.497144, 89.706, -134.6676
32.732632, 89.706, -135.3079
32.969826, 89.687, -135.8907
33.208739, 89.653, -136.3572
33.449383, 89.615, -136.6740
33.691771, 89.584, -136.8410
33.935916, 89.568, -136.8920
34.181829, 89.573, -136.8845
34.429525, 89.600, -136.8833
34.679015, 89.642, -136.9442
34.930314, 89.694, -137.1017
35.183433, 89.746, -137.3654
35.438387, 89.792, -137.7228
35.695188, 89.827, -138.1472
35.953850, 89.847, -138.6051
36.214387, 89.854, -139.0634
36.476811, 89.849, -139.4937
36.741137, 89.835, -139.8752
37.007378, 89.815, -140.1958
37.275549, 89.793, -140.4529
37.545663, 89.773, -140.6537
37.817734, 89.758, -140.8138
38.091777, 89.749, -140.9546
38.367806, 89.748, -141.0992
38.645835, 89.751, -141.2675
38.925879, 89.756, -141.4709
39.207952, 89.759, -141.7101
39.492069, 89.759, -141.9750
39.778244, 89.753, -142.2480
40.066494, 89.741, -142.5087
40.356832, 89.724, -142.7393
40.649275, 89.705, -142.9291
40.943836, 89.687, -143.0770
41.240532, 89.672, -143.1909
41.539378, 89.659, -143.2838
41.840389, 89.650, -143.3693
42.143582, 89.642, -143.4556
42.448972, 89.633, -143.5426
42.756574, 89.621, -143.6208
43.066406, 89.606, -143.6752
43.378483, 89.589, -143.6901
43.692822, 89.572, -143.6566
44.009438, 89.559, -143.5772
44.328348, 89.553, -143.4663
44.649570, 89.554, -143.3459
44.973119, 89.562, -143.2388
45.299013, 89.575, -143.1609
45.627268, 89.591, -143.1181
45.957902, 89.608, -143.1078
46.290932, 89.625, -143.1232
46.626375, 89.641, -143.1588
