* Measurement data measured by REW V5.40 beta 55
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 16, 2025 11:14:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 34
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 66.732, 22.7075
20.140070, 66.887, 22.0101
20.286013, 67.039, 21.3056
20.433014, 67.188, 20.5983
20.581080, 67.333, 19.8942
20.730219, 67.475, 19.2004
20.880438, 67.612, 18.5242
21.031747, 67.748, 17.8717
21.184151, 67.881, 17.2474
21.337660, 68.015, 16.6533
21.492282, 68.149, 16.0878
21.648024, 68.287, 15.5463
21.804894, 68.428, 15.0212
21.962902, 68.575, 14.5023
22.122054, 68.725, 13.9786
22.282359, 68.880, 13.4390
22.443827, 69.037, 12.8737
22.606464, 69.196, 12.2761
22.770280, 69.354, 11.6429
22.935282, 69.509, 10.9746
23.101481, 69.661, 10.2754
23.268884, 69.808, 9.5524
23.437500, 69.949, 8.8147
23.607337, 70.084, 8.0723
23.778406, 70.214, 7.3344
23.950714, 70.340, 6.6084
24.124271, 70.464, 5.8989
24.299085, 70.586, 5.2071
24.475166, 70.709, 4.5309
24.652524, 70.832, 3.8653
24.831166, 70.958, 3.2035
25.011103, 71.086, 2.5381
25.192344, 71.215, 1.8625
25.374898, 71.345, 1.1724
25.558775, 71.474, 0.4658
25.743984, 71.602, -0.2556
25.930536, 71.728, -0.9878
26.118439, 71.851, -1.7245
26.307704, 71.971, -2.4588
26.498340, 72.089, -3.1843
26.690358, 72.207, -3.8964
26.883768, 72.324, -4.5929
27.078578, 72.443, -5.2748
27.274801, 72.564, -5.9453
27.472445, 72.688, -6.6099
27.671522, 72.815, -7.2744
27.872041, 72.943, -7.9441
28.074014, 73.074, -8.6226
28.277450, 73.205, -9.3108
28.482360, 73.336, -10.0078
28.688755, 73.466, -10.7103
28.896645, 73.596, -11.4150
29.106042, 73.725, -12.1187
29.316956, 73.855, -12.8196
29.529399, 73.985, -13.5187
29.743381, 74.115, -14.2189
29.958914, 74.247, -14.9246
30.176009, 74.379, -15.6406
30.394677, 74.511, -16.3703
30.614929, 74.641, -17.1145
30.836777, 74.767, -17.8708
31.060233, 74.891, -18.6339
31.285309, 75.010, -19.3958
31.512015, 75.125, -20.1481
31.740364, 75.237, -20.8839
31.970368, 75.347, -21.5991
32.202038, 75.458, -22.2938
32.435387, 75.569, -22.9724
32.670428, 75.683, -23.6425
32.907171, 75.799, -24.3133
33.145630, 75.916, -24.9935
33.385817, 76.034, -25.6893
33.627744, 76.152, -26.4029
33.871425, 76.268, -27.1331
34.116871, 76.381, -27.8756
34.364096, 76.492, -28.6250
34.613112, 76.600, -29.3760
34.863933, 76.706, -30.1249
35.116572, 76.811, -30.8707
35.371041, 76.916, -31.6139
35.627354, 77.020, -32.3566
35.885524, 77.124, -33.1010
36.145566, 77.227, -33.8484
36.407491, 77.330, -34.5986
36.671315, 77.431, -35.3508
36.937051, 77.531, -36.1028
