* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 9:01:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 8
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.880, -39.3459
20.140070, 78.989, -39.9846
20.286013, 79.101, -40.6376
20.433014, 79.213, -41.3098
20.581080, 79.325, -42.0057
20.730219, 79.436, -42.7281
20.880438, 79.545, -43.4784
21.031747, 79.651, -44.2560
21.184151, 79.752, -45.0581
21.337660, 79.848, -45.8802
21.492282, 79.938, -46.7165
21.648024, 80.021, -47.5596
21.804894, 80.098, -48.4016
21.962902, 80.169, -49.2347
22.122054, 80.234, -50.0519
22.282359, 80.295, -50.8469
22.443827, 80.353, -51.6155
22.606464, 80.409, -52.3552
22.770280, 80.465, -53.0660
22.935282, 80.523, -53.7501
23.101481, 80.583, -54.4118
23.268884, 80.647, -55.0571
23.437500, 80.716, -55.6940
23.607337, 80.791, -56.3310
23.778406, 80.871, -56.9775
23.950714, 80.957, -57.6432
24.124271, 81.048, -58.3370
24.299085, 81.144, -59.0670
24.475166, 81.243, -59.8402
24.652524, 81.344, -60.6616
24.831166, 81.446, -61.5341
25.011103, 81.547, -62.4578
25.192344, 81.646, -63.4302
25.374898, 81.739, -64.4456
25.558775, 81.827, -65.4957
25.743984, 81.908, -66.5695
25.930536, 81.980, -67.6542
26.118439, 82.045, -68.7355
26.307704, 82.103, -69.7993
26.498340, 82.154, -70.8324
26.690358, 82.200, -71.8240
26.883768, 82.243, -72.7666
27.078578, 82.286, -73.6570
27.274801, 82.330, -74.4966
27.472445, 82.377, -75.2914
27.671522, 82.429, -76.0510
27.872041, 82.486, -76.7875
28.074014, 82.549, -77.5134
28.277450, 82.615, -78.2399
28.482360, 82.683, -78.9750
28.688755, 82.752, -79.7229
28.896645, 82.819, -80.4832
29.106042, 82.884, -81.2516
29.316956, 82.944, -82.0210
29.529399, 83.000, -82.7833
29.743381, 83.052, -83.5308
29.958914, 83.101, -84.2585
30.176009, 83.147, -84.9650
30.394677, 83.193, -85.6525
30.614929, 83.238, -86.3267
30.836777, 83.284, -86.9951
31.060233, 83.329, -87.6651
31.285309, 83.373, -88.3422
31.512015, 83.415, -89.0282
31.740364, 83.454, -89.7212
31.970368, 83.489, -90.4160
32.202038, 83.520, -91.1060
32.435387, 83.548, -91.7849
