* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 9:01:02 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Left 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
19.995176, 78.799, -39.1111
20.140070, 78.858, -39.9536
20.286013, 78.916, -40.7656
20.433014, 78.974, -41.5508
20.581080, 79.035, -42.3153
20.730219, 79.098, -43.0675
20.880438, 79.165, -43.8163
21.031747, 79.235, -44.5699
21.184151, 79.307, -45.3350
21.337660, 79.380, -46.1155
21.492282, 79.454, -46.9123
21.648024, 79.527, -47.7232
21.804894, 79.600, -48.5439
21.962902, 79.671, -49.3688
22.122054, 79.741, -50.1921
22.282359, 79.812, -51.0094
22.443827, 79.885, -51.8185
22.606464, 79.959, -52.6205
22.770280, 80.038, -53.4198
22.935282, 80.121, -54.2233
23.101481, 80.208, -55.0398
23.268884, 80.300, -55.8781
23.437500, 80.393, -56.7456
23.607337, 80.487, -57.6463
23.778406, 80.580, -58.5797
23.950714, 80.668, -59.5406
24.124271, 80.751, -60.5190
24.299085, 80.826, -61.5010
24.475166, 80.894, -62.4711
24.652524, 80.955, -63.4131
24.831166, 81.011, -64.3131
25.011103, 81.063, -65.1609
25.192344, 81.114, -65.9518
25.374898, 81.168, -66.6872
25.558775, 81.225, -67.3742
25.743984, 81.287, -68.0249
25.930536, 81.356, -68.6536
26.118439, 81.431, -69.2753
26.307704, 81.510, -69.9028
26.498340, 81.591, -70.5455
26.690358, 81.674, -71.2083
26.883768, 81.756, -71.8918
27.078578, 81.836, -72.5933
27.274801, 81.912, -73.3084
27.472445, 81.985, -74.0320
27.671522, 82.054, -74.7595
27.872041, 82.119, -75.4875
28.074014, 82.181, -76.2137
28.277450, 82.240, -76.9365
28.482360, 82.296, -77.6545
28.688755, 82.349, -78.3658
28.896645, 82.400, -79.0684
29.106042, 82.449, -79.7604
29.316956, 82.497, -80.4414
29.529399, 82.546, -81.1127
29.743381, 82.596, -81.7787
29.958914, 82.649, -82.4462
30.176009, 82.704, -83.1243
30.394677, 82.761, -83.8218
30.614929, 82.820, -84.5461
30.836777, 82.879, -85.3013
31.060233, 82.937, -86.0869
31.285309, 82.992, -86.8983
31.512015, 83.043, -87.7278
31.740364, 83.090, -88.5662
31.970368, 83.134, -89.4046
32.202038, 83.176, -90.2360
32.435387, 83.216, -91.0557
32.670428, 83.255, -91.8613
32.907171, 83.294, -92.6518
33.145630, 83.333, -93.4273
33.385817, 83.374, -94.1887
33.627744, 83.417, -94.9376
33.871425, 83.462, -95.6777
34.116871, 83.510, -96.4150
34.364096, 83.560, -97.1571
34.613112, 83.613, -97.9123
34.863933, 83.665, -98.6864
35.116572, 83.717, -99.4810
35.371041, 83.764, -100.2910
35.627354, 83.805, -101.1055
35.885524, 83.841, -101.9103
36.145566, 83.872, -102.6917
36.407491, 83.900, -103.4408
36.671315, 83.928, -104.1572
36.937051, 83.957, -104.8483
37.204712, 83.990, -105.5276
37.474312, 84.025, -106.2094
37.745867, 84.061, -106.9039
38.019389, 84.097, -107.6142
38.294893, 84.130, -108.3365
38.572393, 84.161, -109.0632
38.851905, 84.189, -109.7872
39.133442, 84.217, -110.5058
39.417019, 84.244, -111.2215
39.702651, 84.273, -111.9408
39.990353, 84.302, -112.6702
40.280139, 84.330, -113.4132
40.572026, 84.356, -114.1681
40.866027, 84.380, -114.9292
41.162159, 84.401, -115.6898
41.460437, 84.420, -116.4451
41.760877, 84.437, -117.1936
42.063493, 84.453, -117.9362
42.368303, 84.468, -118.6737
42.675321, 84.480, -119.4047
42.984564, 84.490, -120.1247
43.296048, 84.498, -120.8280
43.609789, 84.505, -121.5112
43.925803, 84.513, -122.1747
44.244108, 84.521, -122.8244
44.564719, 84.530, -123.4682
44.887653, 84.541, -124.1131
45.212928, 84.551, -124.7623
45.540559, 84.559, -125.4138
45.870565, 84.567, -126.0636
46.202962, 84.574, -126.7082
46.537767, 84.581, -127.3476
46.874999, 84.590, -127.9863
47.214675, 84.599, -128.6312
47.556812, 84.609, -129.2884
47.901428, 84.619, -129.9601
48.248542, 84.627, -130.6431
48.598170, 84.632, -131.3295
48.950333, 84.634, -132.0089
49.305047, 84.634, -132.6712
49.662332, 84.633, -133.3101
50.022206, 84.633, -133.9247
50.384687, 84.635, -134.5198
50.749795, 84.639, -135.1042
51.117549, 84.645, -135.6868
51.487968, 84.651, -136.2734
51.861071, 84.656, -136.8643
52.236878, 84.658, -137.4554
52.615408, 84.658, -138.0413
52.996681, 84.655, -138.6179
53.380716, 84.650, -139.1850
53.767535, 84.643, -139.7447
54.157157, 84.635, -140.3002
54.549602, 84.624, -140.8539
54.944891, 84.612, -141.4076
55.343044, 84.599, -141.9629
55.744083, 84.585, -142.5218
56.148027, 84.570, -143.0867
56.554899, 84.555, -143.6603
56.964719, 84.539, -144.2453
57.377509, 84.523, -144.8443
57.793290, 84.506, -145.4565
58.212084, 84.486, -146.0736
58.633913, 84.462, -146.6780
59.058798, 84.436, -147.2473
59.486763, 84.411, -147.7648
59.917828, 84.392, -148.2305
60.352018, 84.382, -148.6644
60.789353, 84.381, -149.0971
61.229858, 84.387, -149.5527
61.673555, 84.395, -150.0379
62.120467, 84.401, -150.5414
62.570617, 84.403, -151.0456
63.024030, 84.402, -151.5378
63.480728, 84.399, -152.0145
63.940735, 84.394, -152.4777
64.404076, 84.388, -152.9297
64.870775, 84.379, -153.3700
65.340855, 84.368, -153.7978
65.814342, 84.355, -154.2139
66.291260, 84.343, -154.6217
66.771634, 84.329, -155.0242
67.255488, 84.316, -155.4232
67.742849, 84.302, -155.8191
68.233742, 84.289, -156.2128
68.728192, 84.276, -156.6069
69.226225, 84.264, -157.0047
69.727866, 84.252, -157.4071
70.233143, 84.240, -157.8120
70.742082, 84.226, -158.2143
71.254708, 84.212, -158.6087
71.771049, 84.197, -158.9929
72.291131, 84.184, -159.3682
72.814983, 84.171, -159.7396
73.342630, 84.160, -160.1131
73.874101, 84.149, -160.4935
74.409423, 84.138, -160.8821
74.948625, 84.125, -161.2765
75.491733, 84.111, -161.6718
76.038777, 84.096, -162.0625
76.589786, 84.081, -162.4444
77.144787, 84.065, -162.8159
77.703810, 84.051, -163.1781
78.266884, 84.037, -163.5340
78.834038, 84.025, -163.8866
79.405302, 84.013, -164.2372
79.980705, 84.002, -164.5856
80.560278, 83.991, -164.9305
81.144051, 83.980, -165.2706
81.732055, 83.969, -165.6051
82.324319, 83.959, -165.9346
82.920875, 83.949, -166.2606
83.521754, 83.939, -166.5844
84.126987, 83.929, -166.9059
84.736605, 83.919, -167.2248
85.350642, 83.909, -167.5422
85.969128, 83.900, -167.8600
86.592096, 83.890, -168.1785
87.219578, 83.880, -168.4950
87.851607, 83.869, -168.8058
88.488216, 83.858, -169.1103
89.129438, 83.848, -169.4123
89.775306, 83.839, -169.7192
90.425855, 83.831, -170.0383
91.081118, 83.822, -170.3729
91.741129, 83.813, -170.7209
92.405924, 83.802, -171.0772
93.075535, 83.790, -171.4363
93.749999, 83.778, -171.7934
94.429350, 83.766, -172.1441
95.113624, 83.754, -172.4861
95.802856, 83.744, -172.8199
96.497083, 83.735, -173.1474
97.196341, 83.726, -173.4710
97.900666, 83.719, -173.7935
98.610094, 83.711, -174.1187
99.324664, 83.702, -174.4500
100.044411, 83.692, -174.7890
100.769374, 83.680, -175.1353
101.499591, 83.666, -175.4872
102.235098, 83.649, -175.8423
102.975936, 83.631, -176.1986
103.722142, 83.611, -176.5543
104.473756, 83.590, -176.9086
105.230815, 83.569, -177.2622
105.993361, 83.546, -177.6150
106.761433, 83.523, -177.9655
107.535070, 83.498, -178.3121
108.314314, 83.473, -178.6527
109.099204, 83.447, -178.9849
109.889782, 83.420, -179.3054
110.686088, 83.393, -179.6116
111.488165, 83.367, -179.9023
112.296055, 83.342, 179.8218
113.109798, 83.318, 179.5595
113.929438, 83.294, 179.3105
114.755018, 83.269, 179.0760
115.586580, 83.242, 178.8591
116.424168, 83.214, 178.6626
117.267826, 83.186, 178.4875
118.117597, 83.158, 178.3289
118.973525, 83.133, 178.1717
119.835657, 83.113, 177.9919
120.704035, 83.095, 177.7697
121.578706, 83.076, 177.5054
122.459716, 83.055, 177.2179
123.347109, 83.032, 176.9308
124.240933, 83.006, 176.6628
125.141234, 82.980, 176.4250
126.048059, 82.954, 176.2208
126.961456, 82.929, 176.0471
127.881471, 82.905, 175.8944
128.808153, 82.883, 175.7498
129.741550, 82.862, 175.6019
130.681710, 82.841, 175.4449
131.628684, 82.820, 175.2795
132.582520, 82.800, 175.1076
133.543267, 82.781, 174.9305
134.510977, 82.764, 174.7494
135.485699, 82.748, 174.5662
136.467484, 82.734, 174.3821
137.456384, 82.721, 174.1968
138.452449, 82.709, 174.0074
139.455733, 82.698, 173.8112
140.466286, 82.687, 173.6083
141.484163, 82.676, 173.4026
142.509416, 82.665, 173.1986
143.542098, 82.653, 172.9992
144.582263, 82.640, 172.8058
145.629965, 82.625, 172.6198
146.685260, 82.609, 172.4424
147.748202, 82.592, 172.2733
148.818846, 82.574, 172.1090
149.897249, 82.556, 171.9454
150.983466, 82.537, 171.7797
152.077555, 82.519, 171.6113
153.179572, 82.501, 171.4404
154.289574, 82.483, 171.2666
155.407620, 82.466, 171.0897
156.533767, 82.450, 170.9098
157.668076, 82.433, 170.7266
158.810603, 82.416, 170.5402
159.961411, 82.399, 170.3524
161.120557, 82.380, 170.1668
162.288103, 82.361, 169.9870
163.464109, 82.341, 169.8157
164.648638, 82.322, 169.6533
165.841750, 82.303, 169.4966
167.043507, 82.284, 169.3409
168.253973, 82.266, 169.1831
169.473211, 82.249, 169.0222
170.701284, 82.231, 168.8578
171.938256, 82.213, 168.6889
173.184191, 82.194, 168.5151
174.439155, 82.175, 168.3388
175.703213, 82.156, 168.1643
176.976431, 82.138, 167.9954
178.258875, 82.121, 167.8358
179.550613, 82.105, 167.6905
180.851710, 82.088, 167.5627
182.162236, 82.072, 167.4485
183.482259, 82.055, 167.3395
184.811847, 82.036, 167.2291
186.151070, 82.016, 167.1152
187.499997, 81.996, 166.9973
188.858700, 81.976, 166.8746
190.227248, 81.957, 166.7480
191.605713, 81.939, 166.6219
192.994167, 81.922, 166.5009
194.392682, 81.906, 166.3888
195.801331, 81.892, 166.2864
197.220189, 81.880, 166.1908
198.649327, 81.869, 166.0963
200.088822, 81.858, 165.9978
201.538748, 81.848, 165.8925
202.999181, 81.837, 165.7800
204.470197, 81.826, 165.6613
205.951872, 81.815, 165.5372
207.444284, 81.804, 165.4087
208.947511, 81.793, 165.2778
210.461631, 81.781, 165.1469
211.986723, 81.769, 165.0176
213.522866, 81.755, 164.8900
