* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15, Right 16, Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25
* Dated: Jan 12, 2025 7:46:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15, Right 16, Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25
* Measurement: Right Ear 25 Seats
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
207.593555, 93.442
207.930011, 93.436
208.266468, 93.431
208.602924, 93.425
208.939380, 93.419
209.275837, 93.414
209.612293, 93.408
209.948749, 93.402
210.285206, 93.396
210.621662, 93.391
210.958118, 93.385
211.294575, 93.379
211.631031, 93.373
211.967487, 93.368
212.303944, 93.362
212.640400, 93.356
212.976856, 93.350
213.313313, 93.345
213.649769, 93.339
213.986225, 93.333
214.322681, 93.327
214.659138, 93.322
214.995594, 93.316
215.332050, 93.310
215.668507, 93.304
216.004963, 93.299
216.341419, 93.293
216.677876, 93.287
217.014332, 93.281
217.350788, 93.275
217.687245, 93.270
218.023701, 93.264
218.360157, 93.258
218.696614, 93.252
219.033070, 93.247
219.369526, 93.241
219.705983, 93.235
220.042439, 93.229
220.378895, 93.223
220.715352, 93.217
221.051808, 93.212
221.388264, 93.206
221.724721, 93.200
222.061177, 93.194
222.397633, 93.188
222.734090, 93.182
223.070546, 93.176
223.407002, 93.171
223.743459, 93.165
224.079915, 93.159
224.416371, 93.153
224.752828, 93.147
225.089284, 93.141
225.425740, 93.136
225.762197, 93.130
226.098653, 93.124
226.435109, 93.118
226.771566, 93.112
227.108022, 93.106
227.444478, 93.101
227.780935, 93.095
228.117391, 93.089
228.453847, 93.083
228.790304, 93.077
229.126760, 93.071
229.463216, 93.066
229.799673, 93.060
230.136129, 93.054
230.472585, 93.048
230.809042, 93.042
231.145498, 93.036
231.481954, 93.031
231.818411, 93.025
232.154867, 93.019
232.491323, 93.013
232.827780, 93.007
233.164236, 93.001
233.500692, 92.995
233.837149, 92.990
234.173605, 92.984
234.510061, 92.978
234.846518, 92.972
235.182974, 92.966
235.519430, 92.960
235.855887, 92.954
236.192343, 92.948
236.528799, 92.943
236.865256, 92.937
237.201712, 92.931
237.538168, 92.925
237.874624, 92.919
238.211081, 92.913
238.547537, 92.907
238.883993, 92.901
239.220450, 92.896
239.556906, 92.890
239.893362, 92.884
240.229819, 92.878
240.566275, 92.872
240.902731, 92.867
241.239188, 92.861
241.575644, 92.855
241.912100, 92.849
242.248557, 92.844
242.585013, 92.838
242.921469, 92.832
243.257926, 92.827
243.594382, 92.821
243.930838, 92.815
244.267295, 92.810
244.603751, 92.804
244.940207, 92.798
245.276664, 92.793
245.613120, 92.787
245.949576, 92.781
246.286033, 92.776
246.622489, 92.770
246.958945, 92.764
247.295402, 92.759
247.631858, 92.753
247.968314, 92.747
248.304771, 92.742
248.641227, 92.736
248.977683, 92.730
249.314140, 92.725
249.650596, 92.719
249.987052, 92.714
250.323509, 92.708
250.659965, 92.702
250.996421, 92.697
251.332878, 92.691
251.669334, 92.686
252.005790, 92.680
252.342247, 92.674
252.678703, 92.669
253.015159, 92.663
253.351616, 92.658
253.688072, 92.652
254.024528, 92.647
254.360985, 92.641
254.697441, 92.636
255.033897, 92.630
255.370354, 92.625
255.706810, 92.619
256.043266, 92.613
256.379723, 92.608
256.716179, 92.602
257.052635, 92.597
257.389092, 92.591
257.725548, 92.586
258.062004, 92.580
258.398461, 92.575
258.734917, 92.569
259.071373, 92.564
259.407830, 92.558
259.744286, 92.553
260.080742, 92.547
260.417199, 92.542
260.753655, 92.536
261.090111, 92.531
261.426567, 92.525
261.763024, 92.520
262.099480, 92.514
262.435936, 92.509
262.772393, 92.503
263.108849, 92.498
263.445305, 92.492
263.781762, 92.487
264.118218, 92.481
264.454674, 92.476
264.791131, 92.470
265.127587, 92.465
265.464043, 92.460
