* Measurement data measured by REW V5.40 beta 55
* Source: EXCL: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), 0, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Jan 12, 2025 10:58:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.033247, 91.135, -106.9580
20.178416, 91.108, -107.7734
20.324637, 91.077, -108.4679
20.471918, 91.045, -109.0375
20.620266, 91.020, -109.4904
20.769689, 91.007, -109.8471
20.920195, 91.009, -110.1393
21.071791, 91.028, -110.4064
21.224486, 91.065, -110.6904
21.378287, 91.115, -111.0302
21.533203, 91.175, -111.4559
21.689242, 91.238, -111.9858
21.846411, 91.297, -112.6232
22.004719, 91.346, -113.3580
22.164174, 91.380, -114.1681
22.324785, 91.395, -115.0224
22.486559, 91.390, -115.8849
22.649506, 91.364, -116.7183
22.813634, 91.321, -117.4885
22.978951, 91.264, -118.1677
23.145466, 91.197, -118.7376
23.313188, 91.128, -119.1916
23.482124, 91.061, -119.5354
23.652286, 91.001, -119.7857
23.823680, 90.951, -119.9671
23.996316, 90.914, -120.1084
24.170203, 90.888, -120.2374
24.345351, 90.874, -120.3777
24.521767, 90.868, -120.5458
24.699462, 90.868, -120.7512
24.878444, 90.872, -120.9975
25.058724, 90.880, -121.2852
25.240310, 90.890, -121.6140
25.423211, 90.903, -121.9852
25.607438, 90.917, -122.4026
25.793000, 90.934, -122.8720
25.979907, 90.952, -123.3999
26.168168, 90.968, -123.9904
26.357794, 90.981, -124.6436
26.548793, 90.988, -125.3534
26.741176, 90.987, -126.1070
26.934954, 90.977, -126.8865
27.130136, 90.957, -127.6706
27.326732, 90.928, -128.4384
27.524753, 90.892, -129.1721
27.724208, 90.853, -129.8609
27.925110, 90.814, -130.5022
28.127466, 90.778, -131.1019
28.331290, 90.747, -131.6724
28.536590, 90.722, -132.2292
28.743378, 90.702, -132.7861
28.951664, 90.684, -133.3513
29.161460, 90.666, -133.9250
29.372776, 90.645, -134.4983
29.585623, 90.621, -135.0558
29.800013, 90.591, -135.5784
30.015956, 90.559, -136.0483
30.233464, 90.526, -136.4531
30.452548, 90.496, -136.7889
30.673220, 90.471, -137.0621
30.895490, 90.454, -137.2874
31.119372, 90.445, -137.4847
31.344876, 90.444, -137.6739
31.572014, 90.447, -137.8705
31.800797, 90.454, -138.0817
32.031239, 90.460, -138.3061
32.263351, 90.463, -138.5350
32.497144, 90.463, -138.7563
32.732632, 90.461, -138.9588
32.969826, 90.458, -139.1365
33.208739, 90.457, -139.2911
33.449383, 90.458, -139.4322
33.691771, 90.463, -139.5750
33.935916, 90.471, -139.7364
34.181829, 90.482, -139.9298
34.429525, 90.492, -140.1621
34.679015, 90.499, -140.4319
34.930314, 90.502, -140.7309
35.183433, 90.499, -141.0467
35.438387, 90.493, -141.3672
35.695188, 90.484, -141.6839
35.953850, 90.473, -141.9937
36.214387, 90.462, -142.2985
36.476811, 90.453, -142.6019
36.741137, 90.444, -142.9063
37.007378, 90.435, -143.2099
37.275549, 90.427, -143.5058
37.545663, 90.419, -143.7847
37.817734, 90.413, -144.0382
38.091777, 90.411, -144.2630
38.367806, 90.414, -144.4633
38.645835, 90.425, -144.6500
38.925879, 90.443, -144.8372
39.207952, 90.467, -145.0364
39.492069, 90.493, -145.2530
39.778244, 90.520, -145.4845
40.066494, 90.546, -145.7229
40.356832, 90.569, -145.9589
40.649275, 90.591, -146.1861
40.943836, 90.610, -146.4026
41.240532, 90.627, -146.6093
41.539378, 90.640, -146.8059
41.840389, 90.648, -146.9872
42.143582, 90.650, -147.1420
42.448972, 90.648, -147.2561
42.756574, 90.643, -147.3183
43.066406, 90.639, -147.3276
43.378483, 90.639, -147.2964
43.692822, 90.647, -147.2497
44.009438, 90.662, -147.2185
44.328348, 90.683, -147.2301
44.649570, 90.705, -147.3004
44.973119, 90.726, -147.4294
45.299013, 90.741, -147.6027
45.627268, 90.749, -147.7957
45.957902, 90.750, -147.9815
46.290932, 90.748, -148.1377
46.626375, 90.746, -148.2523
46.964249, 90.748, -148.3265
47.304571, 90.756, -148.3720
47.647360, 90.772, -148.4051
47.992632, 90.794, -148.4384
48.340407, 90.821, -148.4751
48.690701, 90.850, -148.5084
49.043534, 90.883, -148.5278
49.398924, 90.919, -148.5269
49.756889, 90.962, -148.5101
50.117447, 91.011, -148.4923
50.480619, 91.066, -148.4928
50.846423, 91.124, -148.5261
51.214877, 91.182, -148.5963
51.586001, 91.237, -148.6970
51.959814, 91.287, -148.8160
52.336336, 91.333, -148.9416
52.715587, 91.375, -149.0653
53.097586, 91.414, -149.1823
53.482353, 91.452, -149.2908
53.869908, 91.490, -149.3914
54.260272, 91.531, -149.4896
54.653464, 91.575, -149.5957
55.049506, 91.623, -149.7229
55.448417, 91.675, -149.8822
55.850219, 91.730, -150.0775
56.254933, 91.786, -150.3065
56.662579, 91.844, -150.5661
57.073180, 91.904, -150.8579
57.486755, 91.965, -151.1891
57.903328, 92.026, -151.5645
58.322919, 92.083, -151.9763
58.745551, 92.134, -152.4000
59.171246, 92.178, -152.8026
59.600025, 92.221, -153.1594
60.031911, 92.268, -153.4685
60.466927, 92.321, -153.7518
60.905096, 92.383, -154.0420
61.346439, 92.451, -154.3658
61.790981, 92.521, -154.7347
62.238744, 92.590, -155.1467
62.689751, 92.657, -155.5947
63.144027, 92.721, -156.0709
63.601595, 92.782, -156.5690
64.062478, 92.840, -157.0836
64.526701, 92.895, -157.6114
64.994288, 92.947, -158.1521
65.465264, 92.997, -158.7059
65.939652, 93.043, -159.2707
66.417478, 93.087, -159.8414
66.898766, 93.127, -160.4130
67.383542, 93.166, -160.9835
67.871831, 93.203, -161.5529
68.363659, 93.239, -162.1219
68.859050, 93.274, -162.6914
69.358031, 93.310, -163.2652
69.860628, 93.346, -163.8518
70.366867, 93.383, -164.4594
70.876774, 93.417, -165.0913
71.390376, 93.449, -165.7444
71.907700, 93.477, -166.4119
72.428773, 93.501, -167.0871
72.953622, 93.521, -167.7636
73.482274, 93.538, -168.4348
74.014757, 93.553, -169.0967
74.551098, 93.567, -169.7514
75.091326, 93.581, -170.4066
75.635469, 93.593, -171.0699
76.183555, 93.604, -171.7435
76.735612, 93.612, -172.4248
77.291670, 93.617, -173.1112
77.851757, 93.619, -173.8025
78.415903, 93.618, -174.4991
78.984137, 93.614, -175.1995
79.556489, 93.608, -175.9014
80.132988, 93.599, -176.6045
80.713665, 93.587, -177.3107
81.298549, 93.573, -178.0213
81.887672, 93.555, -178.7340
82.481064, 93.534, -179.4440
83.078756, 93.510, 179.8531
83.680778, 93.483, 179.1595
84.287164, 93.454, 178.4746
84.897943, 93.424, 177.7969
85.513149, 93.391, 177.1268
86.132812, 93.356, 176.4666
86.756966, 93.321, 175.8180
87.385643, 93.285, 175.1798
88.018875, 93.250, 174.5479
88.656696, 93.216, 173.9181
89.299139, 93.183, 173.2880
89.946238, 93.150, 172.6572
90.598025, 93.117, 172.0247
91.254536, 93.083, 171.3895
91.915804, 93.049, 170.7502
92.581864, 93.013, 170.1077
93.252750, 92.974, 169.4646
93.928498, 92.932, 168.8251
94.609143, 92.887, 168.1922
95.294719, 92.839, 167.5651
95.985264, 92.789, 166.9396
96.680813, 92.736, 166.3118
97.381402, 92.679, 165.6814
98.087068, 92.620, 165.0519
98.797847, 92.558, 164.4272
99.513777, 92.495, 163.8087
100.234895, 92.431, 163.1959
100.961238, 92.366, 162.5873
101.692845, 92.301, 161.9827
102.429753, 92.235, 161.3834
103.172002, 92.166, 160.7929
103.919628, 92.094, 160.2161
104.672673, 92.019, 159.6569
105.431174, 91.941, 159.1159
106.195172, 91.859, 158.5902
106.964706, 91.773, 158.0748
107.739816, 91.684, 157.5649
108.520543, 91.590, 157.0588
109.306928, 91.492, 156.5580
110.099011, 91.391, 156.0664
110.896834, 91.288, 155.5884
111.700438, 91.182, 155.1284
112.509866, 91.073, 154.6915
113.325158, 90.963, 154.2834
114.146359, 90.849, 153.9086
114.973511, 90.733, 153.5692
115.806656, 90.612, 153.2664
116.645839, 90.488, 153.0010
117.491103, 90.360, 152.7734
118.342492, 90.232, 152.5789
119.200050, 90.106, 152.4012
120.063823, 89.985, 152.2094
120.933855, 89.866, 151.9774
121.810191, 89.746, 151.7086
122.692878, 89.622, 151.4313
123.581962, 89.494, 151.1747
124.477487, 89.364, 150.9566
125.379503, 89.231, 150.7850
126.288054, 89.096, 150.6620
127.203189, 88.959, 150.5859
128.124956, 88.820, 150.5529
129.053402, 88.680, 150.5581
129.988577, 88.538, 150.5987
130.930527, 88.397, 150.6738
131.879304, 88.256, 150.7843
132.834956, 88.117, 150.9317
133.797533, 87.980, 151.1182
134.767085, 87.844, 151.3462
135.743663, 87.711, 151.6167
136.727317, 87.578, 151.9291
137.718100, 87.447, 152.2811
138.716062, 87.318, 152.6686
139.721255, 87.190, 153.0881
140.733733, 87.064, 153.5388
141.753548, 86.940, 154.0212
142.780753, 86.820, 154.5366
143.815401, 86.703, 155.0859
144.857546, 86.591, 155.6703
145.907244, 86.482, 156.2899
146.964548, 86.378, 156.9436
148.029514, 86.279, 157.6296
149.102197, 86.186, 158.3462
150.182652, 86.098, 159.0902
151.270938, 86.018, 159.8573
152.367109, 85.945, 160.6440
153.471224, 85.880, 161.4493
154.583340, 85.823, 162.2722
155.703515, 85.775, 163.1093
156.831807, 85.734, 163.9546
157.968274, 85.701, 164.8010
159.112978, 85.675, 165.6423
160.265976, 85.655, 166.4746
161.427329, 85.641, 167.2950
162.597098, 85.633, 168.0999
163.775344, 85.632, 168.8856
164.962128, 85.636, 169.6498
166.157511, 85.647, 170.3925
167.361557, 85.662, 171.1143
168.574328, 85.684, 171.8144
169.795887, 85.710, 172.4897
171.026298, 85.741, 173.1376
172.265625, 85.777, 173.7570
173.513933, 85.816, 174.3492
174.771286, 85.860, 174.9145
176.037751, 85.907, 175.4524
177.313393, 85.956, 175.9619
178.598279, 86.007, 176.4430
179.892476, 86.058, 176.8964
181.196051, 86.110, 177.3218
182.509072, 86.163, 177.7179
183.831608, 86.216, 178.0825
185.163728, 86.269, 178.4148
186.505500, 86.323, 178.7157
187.856996, 86.378, 178.9880
189.218285, 86.433, 179.2347
190.589439, 86.489, 179.4588
191.970529, 86.544, 179.6617
193.361626, 86.600, 179.8433
194.762804, 86.655, -179.9978
196.174136, 86.710, -179.8629
197.595694, 86.763, -179.7519
199.027554, 86.816, -179.6630
200.469790, 86.867, -179.5934
201.922477, 86.916, -179.5406
203.385690, 86.964, -179.5026
204.859507, 87.009, -179.4779
206.344003, 87.053, -179.4661
207.839257, 87.094, -179.4676
209.345346, 87.134, -179.4826
210.862348, 87.173, -179.5104
212.390344, 87.210, -179.5496
213.929412, 87.246, -179.5979
215.479633, 87.280, -179.6533
217.041087, 87.313, -179.7140
218.613856, 87.343, -179.7791
220.198022, 87.371, -179.8484
221.793668, 87.397, -179.9226
223.400876, 87.421, 179.9979
225.019731, 87.444, 179.9131
226.650317, 87.464, 179.8234
228.292718, 87.483, 179.7297
229.947022, 87.501, 179.6331
231.613312, 87.517, 179.5349
233.291678, 87.532, 179.4358
234.982206, 87.546, 179.3364
236.684984, 87.560, 179.2380
238.400101, 87.573, 179.1421
240.127646, 87.586, 179.0499
241.867710, 87.598, 178.9615
243.620383, 87.609, 178.8762
245.385757, 87.619, 178.7919
247.163923, 87.628, 178.7072
248.954975, 87.637, 178.6211
250.759005, 87.645, 178.5328
252.576108, 87.653, 178.4414
254.406379, 87.660, 178.3460
256.249912, 87.667, 178.2465
258.106805, 87.673, 178.1435
259.977153, 87.679, 178.0378
261.861055, 87.684, 177.9301
263.758608, 87.688, 177.8209
265.669911, 87.691, 177.7106
267.595065, 87.694, 177.5995
269.534169, 87.695, 177.4884
271.487325, 87.695, 177.3776
273.454634, 87.695, 177.2672
275.436199, 87.693, 177.1566
277.432123, 87.691, 177.0458
279.442511, 87.687, 176.9350
281.467467, 87.682, 176.8250
283.507096, 87.676, 176.7160
285.561505, 87.670, 176.6088
287.630801, 87.662, 176.5036
289.715093, 87.654, 176.4011
291.814488, 87.646, 176.3020
293.929096, 87.638, 176.2070
296.059027, 87.629, 176.1160
298.204393, 87.620, 176.0286
300.365305, 87.610, 175.9443
302.541876, 87.599, 175.8625
304.734219, 87.588, 175.7819
306.942449, 87.576, 175.7011
309.166680, 87.564, 175.6196
311.407029, 87.551, 175.5380
313.663613, 87.539, 175.4573
315.936549, 87.525, 175.3788
318.225955, 87.510, 175.3038
320.531952, 87.494, 175.2342
322.854659, 87.477, 175.1718
325.194197, 87.458, 175.1185
327.550688, 87.439, 175.0744
329.924255, 87.419, 175.0379
332.315022, 87.400, 175.0051
334.723114, 87.381, 174.9713
337.148655, 87.362, 174.9323
339.591774, 87.344, 174.8858
342.052596, 87.325, 174.8325
